"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","EBGlucose_1.0","SAT09referencesolverglucose_1.0","SAT09referencesolverprecosat_236","minisathackMiniSAT_2.2.0.agile.26","minisathackcir_minisat_2011.05.13_simp_","minisathackcontrasat_2011.03.02","minisathackminisat_psm_2011.04.01","rcl_2011.04.01","EBGlucose_1.0_success","SAT09referencesolverglucose_1.0_success","SAT09referencesolverprecosat_236_success","minisathackMiniSAT_2.2.0.agile.26_success","minisathackcir_minisat_2011.05.13_simp__success","minisathackcontrasat_2011.03.02_success","minisathackminisat_psm_2011.04.01_success","rcl_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf",53118,178062,20954,116176,1.535,0.5327,0.1804,0.4244,0.677,1.5194,2e-04,0.7162,1e-04,0.0019,1.3396,0.1209,0.7209,2e-04,2.1507,1e-04,0.0037,2.3844,0.2048,0.2453,0,0.9149,2.2303,1e-04,2.4188,0,0.0013,2.2822,0.3806,2e-04,1.8676,1e-04,0.005,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.98,0.02,1.22,60.03,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf",57800,193923,22844,126676,1.5302,0.5309,0.1803,0.4231,0.6771,1.5182,2e-04,0.7182,1e-04,0.0018,1.3368,0.1192,0.7206,2e-04,2.2014,0,0.0036,2.368,0.206,0.2457,0,0.8958,2.2121,1e-04,2.4801,0,0.0013,2.2761,0.3807,2e-04,1.9053,0,0.0048,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.07,0.02,1.45,60.01,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf",62686,210488,24821,137645,1.5255,0.5292,0.1803,0.4219,0.6773,1.517,1e-04,0.7205,1e-04,0.0017,1.3344,0.1177,0.7204,1e-04,2.2508,0,0.0035,2.3569,0.2071,0.2461,0,0.88,2.2144,1e-04,2.5398,0,0.0012,2.2686,0.3808,2e-04,1.9413,0,0.0046,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.17,0.02,1.71,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf",67777,227761,26891,149114,1.5204,0.5274,0.1803,0.4206,0.6774,1.5169,1e-04,0.723,1e-04,0.0016,1.332,0.1166,0.7204,1e-04,2.2997,0,0.0033,2.3426,0.2076,0.246,0,0.8846,2.1964,0,2.5973,0,0.0012,2.2601,0.3812,2e-04,1.9761,0,0.0044,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.26,0.03,1.99,60.02,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf",73074,245746,29052,161055,1.5153,0.5259,0.1804,0.4194,0.6777,1.5162,1e-04,0.7255,1e-04,0.0015,1.3301,0.1155,0.7202,1e-04,2.3473,0,0.0032,2.3307,0.2087,0.2463,0,0.8889,2.1792,0,2.6539,0,0.0011,2.2531,0.3816,1e-04,2.0093,0,0.0042,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.38,0.03,2.32,60.05,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf",51138,162526,18664,95209,1.7399,0.707,0.196,0.3944,0.6702,1.2752,2e-04,0.5407,1e-04,0.0023,1.1555,0.1582,0.8331,2e-04,1.8479,1e-04,0.0045,2.1745,0.1568,0.1801,0,0.8925,2.1233,1e-04,1.7304,0,0.0016,1.9891,0.4236,2e-04,1.5509,1e-04,0.0037,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.81,0.01,0.95,60.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf",55875,177646,20430,104196,1.7349,0.7049,0.1961,0.3926,0.6693,1.268,2e-04,0.543,1e-04,0.0021,1.1507,0.1551,0.8328,2e-04,1.8918,1e-04,0.0043,2.1631,0.1582,0.1809,0,0.8723,2.1335,1e-04,1.7732,0,0.0015,1.9867,0.4238,2e-04,1.58,1e-04,0.0035,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.87,0.01,1.15,60.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf",60823,193450,22269,113554,1.7313,0.7036,0.1961,0.3911,0.6681,1.2611,2e-04,0.5459,1e-04,0.002,1.1459,0.1526,0.8334,2e-04,1.9347,1e-04,0.0041,2.1374,0.1593,0.182,0,0.875,2.0978,1e-04,1.8152,0,0.0014,1.9748,0.4237,2e-04,1.6085,1e-04,0.0034,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,640.829,4184.86,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.95,0.03,1.36,60.01,"newJointClass"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf",65983,209942,24191,123324,1.7276,0.7024,0.1962,0.3895,0.6669,1.2551,1e-04,0.5495,1e-04,0.0019,1.1412,0.1503,0.834,1e-04,1.9765,0,0.0039,2.1329,0.1602,0.1829,0,0.88,2.1138,1e-04,1.856,0,0.0014,1.9687,0.4237,2e-04,1.6359,0,0.0033,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.05,0.01,1.62,60.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf",71356,227126,26201,133536,1.7234,0.7009,0.1962,0.3877,0.6648,1.2526,1e-04,0.5536,1e-04,0.0018,1.1357,0.1489,0.8351,1e-04,2.0188,0,0.0038,2.1123,0.1594,0.1815,0,0.9245,2.0728,0,1.8952,0,0.0013,1.9524,0.4242,1e-04,1.6611,0,0.0033,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,5000,4668.07,2570.3,2024.52,5000,"FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE",1.13,0.02,1.89,60.02,"QuteRSat_2011.05.12_fixed_"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf",76943,245006,28296,144146,1.7192,0.6997,0.1963,0.3862,0.6638,1.2477,1e-04,0.5581,1e-04,0.0017,1.1315,0.1471,0.8357,1e-04,2.059,0,0.0036,2.1035,0.1604,0.1821,0,0.9266,2.0847,0,1.9344,0,0.0013,1.9475,0.4245,1e-04,1.6857,0,0.0033,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,5000,2872.98,2588.3,2905.29,1198.33,3017.71,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",1.24,0.03,2.22,60.04,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf",88763,282870,32750,166613,1.7103,0.6978,0.1966,0.3834,0.6622,1.2378,1e-04,0.567,1e-04,0.0015,1.123,0.1436,0.8364,1e-04,2.138,0,0.0034,2.0765,0.1624,0.1831,0,0.8966,2.0616,0,2.011,0,0.0012,1.9345,0.425,1e-04,1.7341,0,0.0032,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,3738.36,620.599,3360.77,583.09,824.637,465.106,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.4,0.04,2.9,60.02,"RestartSAT_B95"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf",94998,302862,35116,178513,1.7053,0.6966,0.1967,0.3822,0.6618,1.2336,1e-04,0.5719,1e-04,0.0014,1.1199,0.1424,0.8369,1e-04,2.1762,0,0.0033,2.0587,0.1635,0.1838,0,0.9,2.0418,0,2.0478,0,0.0011,1.9249,0.4254,1e-04,1.7571,0,0.0032,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,978.935,256.156,615.526,698.69,145.214,46.8409,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.52,0.02,3.43,60.05,"newJointClass"
"./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf",101451,323566,37570,190843,1.7003,0.6955,0.1969,0.381,0.6614,1.2298,1e-04,0.5773,1e-04,0.0014,1.1171,0.1414,0.8375,1e-04,2.2135,0,0.0032,2.0559,0.1645,0.1846,0,0.9032,2.0429,0,2.0838,0,0.0011,1.9207,0.4259,1e-04,1.7792,0,0.0032,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,4132.91,2302.65,987.606,2101.76,421.729,137.091,94.3357,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.62,0.03,3.84,60.03,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf",99736,783991,97280,779390,0.0252,0.0059,0.1248,0.4368,1.1142,0.9367,0,0.9959,0,9e-04,0.2774,0.9544,0.9642,0,0.8485,0,5e-04,2.5695,0.4272,0.3145,0,0.9684,2.5393,0,0.9735,0,5e-04,2.3447,0.9546,1e-04,0.8107,0,8e-04,0,1.5703,0,0.0017,3.4054,0.2418,0.5885,0.0051,0.8,3.3958,1227.02,1784.9,218.303,5000,5000,1722.91,1795.31,2042.83,"TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE",2.38,0.12,26.2,45.34,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf",314455,2920820,308471,2910741,0.0194,0.0035,0.106,0.4532,1.0851,0.8769,0,1.1645,0,5e-04,0.2071,0.9691,0.9748,0,1.0582,0,2e-04,2.6994,0.4795,0.3246,0,0.9766,2.6029,0,1.2058,0,2e-04,2.6295,0.9692,0,0.81,0,5e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,52.2641,47.6008,93.3178,18.6802,40.2889,51.2022,56.7894,21.0878,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",9.89,0.46,255.88,60.21,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf",25631,142227,19609,125436,0.3071,0.1339,0.1563,0.4925,0.9718,1.0639,1e-04,0.8702,1e-04,0.0025,0.4516,0.9005,0.9644,1e-04,0.6433,0,5e-04,2.5587,0.3882,0.2947,0,1,2.83,1e-04,0.8465,0,5e-04,2.6347,0.9064,3e-04,0.7789,0,6e-04,1e-04,1.3878,0,0.0062,2.7701,0.2371,0.543,0.0099,0.7143,2.9891,1217.45,1225.46,179.191,1762.46,1076.37,927.47,1532.02,1504.13,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.58,0.02,1.07,3.42,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf",50277,283903,37813,249569,0.3296,0.1376,0.1515,0.4909,0.9718,1.0807,1e-04,0.9322,1e-04,0.0016,0.4736,0.8938,0.9602,1e-04,0.6938,0,3e-04,2.6931,0.3847,0.2925,0,1,3.041,0,0.9203,0,3e-04,2.7185,0.9006,2e-04,0.8394,0,5e-04,1e-04,1.3737,0,0.0036,3.0432,0.2269,0.6064,0.01,0.7333,3.1018,589.296,988.004,130.866,656.513,1340.14,352.81,369.839,973.849,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.2,0.04,3.9,8.49,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf",53919,308235,40965,272599,0.3162,0.1307,0.1503,0.4914,0.9713,1.0792,1e-04,0.9419,0,0.0015,0.4712,0.8949,0.9609,1e-04,0.692,0,3e-04,2.7026,0.3876,0.2933,0,1,3.0324,0,0.919,0,3e-04,2.7226,0.901,1e-04,0.8331,0,5e-04,1e-04,1.3779,0,0.0033,3.0467,0.2255,0.6039,0.009,0.7,3.0961,941.679,452.086,117.99,2933,1790.46,2153.29,1520.85,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",1.29,0.05,4.57,9.53,"MPhaseSAT64_2011.05.14_fixed_"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf",63349,943492,56496,932723,0.1213,0.0115,0.0606,0.5334,0.9221,0.8961,0,1.7765,0,0.0096,0.2302,0.9636,0.9665,0,1.2586,0,8e-04,3.2813,0.436,0.3087,0,0.9459,3.111,0,1.4882,0,8e-04,3.1002,0.9636,3e-04,0.9885,0,8e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,167.518,329.698,73.7928,537.096,460.357,414.497,402.926,366.047,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.8,0.14,8.83,61.04,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf",68952,1029036,61519,1017550,0.1208,0.0113,0.0605,0.5336,0.9218,0.896,0,1.7785,0,0.0088,0.23,0.9636,0.9663,0,1.259,0,7e-04,3.2654,0.436,0.309,0,0.9459,3.0942,0,1.4895,0,7e-04,3.087,0.9636,2e-04,0.9857,0,7e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,44.7802,77.3512,46.6249,6.34703,45.0092,128.719,142.134,125.292,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.96,0.14,10.54,60.48,"minisathackreferenceminisat_2.2.0"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf",130021,2509375,124468,2494752,0.0446,0.0059,0.0499,0.5283,0.9351,0.865,0,2.9933,0,0.0154,0.1953,0.9718,0.9761,0,2.1803,0,9e-04,3.3715,0.4943,0.3145,0,1,3.2353,0,2.5403,0,9e-04,3.2084,0.9718,3e-04,1.1339,0,9e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,7.66583,11.2913,56.3264,13.6999,17.5773,14.6038,11.8562,25.7581,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.62,0.37,42.77,60.14,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf",141856,2742601,135827,2727200,0.0444,0.0056,0.0498,0.5285,0.9348,0.8648,0,2.9956,0,0.0141,0.1952,0.9717,0.976,0,2.1801,0,9e-04,3.3578,0.4943,0.3148,0,1,3.2216,0,2.5418,0,9e-04,3.1963,0.9717,3e-04,1.131,0,9e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,28.5237,114.625,117.279,80.3508,241.198,639,406.618,734.014,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",4.99,0.4,50.83,60.15,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf",224228,5314673,213719,5290027,0.0492,0.0047,0.0404,0.5178,0.9598,0.8012,0,13.8139,0,0.0174,0.1231,0.9842,0.9853,0,2.1775,0,7e-04,3.7374,0.5517,0.3198,0,1,3.1007,0,2.5294,0,7e-04,3.5187,0.9842,2e-04,1.085,0,8e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,37.0924,68.3446,155.502,92.9539,158.985,91.2171,93.5708,64.6262,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",148.89,0.81,148.47,60.29,"glucose_2"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step14.cnf",249618,5949456,238057,5923540,0.0486,0.0044,0.0402,0.5179,0.9597,0.8005,0,13.2663,0,0.0157,0.1222,0.9842,0.9853,0,2.1801,0,6e-04,3.7149,0.5524,0.32,0,0.9922,3.079,0,2.5235,0,6e-04,3.5036,0.9842,2e-04,1.0806,0,7e-04,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,28.7616,127.576,198.454,110.704,30.7313,104.418,21.5337,143.559,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",149.5,0.9,182.05,60.33,"glucose_2"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf",29317,277090,26113,265530,0.1227,0.0435,0.0983,0.4784,1.0137,1.0571,1e-04,1.1962,1e-04,0.0069,0.4028,0.9287,0.9506,1e-04,1.2749,0,0.0017,3.1239,0.3849,0.3206,0,1,3.2613,1e-04,1.5672,0,0.0016,2.9204,0.9289,3e-04,0.9845,0,0.0017,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,8.28574,7.11492,252.021,7.58485,3.9334,5.17021,9.09162,8.01278,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.14,0.05,1.89,60.02,"newJointClass"
"./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step12.cnf",32523,308440,29044,295916,0.1198,0.0423,0.0981,0.4784,1.0137,1.0581,1e-04,1.1958,1e-04,0.0062,0.4037,0.9285,0.9506,1e-04,1.276,0,0.0016,3.1135,0.3847,0.3207,0,1,3.2568,1e-04,1.5701,0,0.0014,2.9125,0.9287,3e-04,0.983,0,0.0016,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.02084,1.3048,2.85357,0.468927,0.52092,0.500923,0.940856,1.09583,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.3,0.04,2.33,60.03,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf",63327,174791,15324,70098,3.1325,1.4935,0.2186,0.4166,0.7668,1.5711,3e-04,1.1576,1e-04,0.0054,1.3898,0.1969,0.767,3e-04,1.976,0,0.0234,2.8907,0.1847,0.1354,0,1,2.897,1e-04,1.6331,0,0.0149,2.4139,0.606,4e-04,1.0715,0,0.0054,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,1.35079,1.34879,1.44778,0.613906,0.644901,0.633903,1.22081,1.2828,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.5,0.01,0.66,60.06,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf",82007,241364,24785,123342,2.3087,0.9569,0.2009,0.4925,0.827,1.5753,1e-04,0.3868,1e-04,0.0023,1.414,0.2993,0.6497,1e-04,0.6468,1e-04,7e-04,3.1383,0.1334,0.1211,0,0.6667,2.9811,1e-04,0.6579,0,3e-04,2.4561,0.5144,1e-04,0.7301,0,0.001,3e-04,0.5767,0,0.0022,4.1507,0.1739,0.617,0.0241,0.75,3.5658,97.5232,90.4562,175.008,96.0534,98.1371,80.6657,77.0803,105.687,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.15,0.02,1.69,6.15,"glueminisat_2.2.5"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf",44692,129620,13945,68921,2.2049,0.8807,0.2023,0.4266,0.7917,1.4844,2e-04,0.3446,1e-04,0.0025,1.2788,0.2386,0.7257,2e-04,0.8554,1e-04,0.004,3.0454,0.1039,0.1198,0,0.7978,2.6337,1e-04,0.8279,0,0.0017,2.4085,0.4885,2e-04,0.773,1e-04,0.0027,5e-04,0.8677,1e-04,0.0057,4.3945,0.1514,0.5179,0.0174,0.6667,3.3703,3609.53,2891.73,5000,5000,5000,5000,5000,5000,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.6,0.01,0.54,5.71,"glueminisat_2.2.5"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf",98935,296405,32667,167814,2.0286,0.7663,0.1947,0.4964,0.7469,1.582,1e-04,0.3386,1e-04,0.0014,1.3554,0.2859,0.7131,1e-04,0.9157,0,0.0011,3.0819,0.1458,0.1074,0,0.6,2.991,0,0.9093,0,4e-04,2.2975,0.4972,1e-04,0.8975,0,0.001,3e-04,0.7476,0,0.002,4.5593,0.1381,0.5841,0.0201,0.7692,3.2988,318.1,347.39,359.32,539.517,5000,617.931,605.728,579.758,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",1.54,0.04,2.9,16.91,"glueminisat_2.2.5"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf",89190,265718,21481,130698,3.152,1.0331,0.1644,0.4595,0.7084,1.7044,2e-04,0.3486,1e-04,0.0021,1.4469,0.1742,0.5903,2e-04,1.464,1e-04,0.0025,3.0943,0.1069,0.1051,0,0.8824,2.6693,1e-04,1.6421,0,0.0013,2.5389,0.3923,2e-04,1.1344,0,0.0019,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5000,5000,1004.79,5000,5000,5000,5000,5000,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.3,0.02,1.28,60.01,"newJointClass"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf",156721,469046,27583,200818,4.6818,1.3357,0.1374,0.5297,0.664,1.742,1e-04,0.396,1e-04,0.0017,1.4884,0.1805,0.5318,1e-04,2.3942,0,0.0035,2.8329,0.1312,0.104,0,0.9412,2.6911,0,1.7933,0,0.001,2.4122,0.4323,1e-04,1.9332,0,0.0022,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,3.10153,3.65044,4.21636,2.67159,2.70259,2.20966,3.14952,2.85956,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",2.91,0.04,2.11,60.02,"minisathackLR_GL_SHR_2011.03.02"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf",160244,479591,23813,181115,5.7293,1.648,0.1315,0.5491,0.6123,1.8089,2e-04,0.4532,1e-04,0.0023,1.5551,0.1486,0.5402,2e-04,2.1348,0,0.0035,2.8329,0.1278,0.1006,0,0.8571,2.7601,1e-04,1.4729,0,9e-04,2.6372,0.4672,1e-04,1.6985,0,0.0019,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,7.1999,9.66453,9.8625,5.57415,5.37318,5.72013,6.94094,7.54385,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",3.16,0.03,1.56,60.04,"minisathackEBMiniSAT_2011.03.02"
"./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf",96095,285404,14946,106454,5.4295,1.681,0.1404,0.5636,0.5997,1.7781,2e-04,0.4942,1e-04,0.0038,1.5535,0.1765,0.5855,2e-04,1.582,1e-04,0.0029,2.8215,0.1131,0.1379,0,0.8857,2.536,1e-04,1.2485,0,0.0012,2.4782,0.4848,2e-04,1.3455,0,0.0019,0.00045,0.71295,1e-04,0.00465,3.6888,0.1725,0.47125,0.01815,0.5934,3.10355,5.78112,5.46617,7.10892,3.68144,4.6263,4.09838,4.36334,5.54516,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",1.85,0.01,0.62,60.01,"minisathackreferenceminisat_2.2.0"
