"id","MeanAttributeEntropy","NoiseToSignalRatio","NumberOfNumericFeatures","NumberOfBinaryFeatures","DecisionStumpKappa","Quartile3SkewnessOfNumericAtts","NumberOfMissingValues","J48.001.ErrRate","HoeffdingAdwin.changes","PercentageOfNumericFeatures","MeanSkewnessOfNumericAtts","MinStdDevOfNumericAtts","NaiveBayesErrRate","MinMutualInformation","MajorityClassPercentage","NumberOfSymbolicFeatures","J48.00001.ErrRate","MaxNominalAttDistinctValues","PercentageOfMissingValues","MinKurtosisOfNumericAtts","MaxKurtosisOfNumericAtts","EquivalentNumberOfAtts","DecisionStumpErrRate","RandomTreeDepth3ErrRate","MaxStdDevOfNumericAtts","NaiveBayesAdwin.changes","Quartile3AttributeEntropy","MeanKurtosisOfNumericAtts","MinorityClassPerentage","J48.00001.Kappa","REPTreeDepth2ErrRate","Quartile2KurtosisOfNumericAtts","REPTreeDepth3AUC","RandomTreeDepth2ErrRate","Quartile1AttributeEntropy","MeanMeansOfNumericAtts","MeanStdDevOfNumericAtts","REPTreeDepth1Kappa","Dimensionality","REPTreeDepth2AUC","MinAttributeEntropy","NaiveBayesDdm.changes","MinNominalAttDistinctValues","MinorityClassSize","Quartile2AttributeEntropy","Quartile1SkewnessOfNumericAtts","Quartile3StdDevOfNumericAtts","Quartile1MutualInformation","Quartile2SkewnessOfNumericAtts","MajorityClassSize","REPTreeDepth3ErrRate","MaxAttributeEntropy","RandomTreeDepth2Kappa","HoeffdingDDM.changes","Quartile3KurtosisOfNumericAtts","NaiveBayesKappa","HoeffdingDDM.warnings","Quartile2StdDevOfNumericAtts","MeanNominalAttDistinctValues","REPTreeDepth1ErrRate","MaxMeansOfNumericAtts","NumberOfInstances","RandomTreeDepth1Kappa","J48.001.AUC","MaxSkewnessOfNumericAtts","J48.0001.AUC","RandomTreeDepth3AUC","MeanMutualInformation","RandomTreeDepth1ErrRate","RandomTreeDepth2AUC","MinMeansOfNumericAtts","PercentageOfBinaryFeatures","NumberOfFeatures","NaiveBayesAUC","DefaultAccuracy","NaiveBayesDdm.warnings","Quartile3MeansOfNumericAtts","REPTreeDepth1AUC","MaxMutualInformation","RandomTreeDepth1AUC","J48.0001.Kappa","Quartile1MeansOfNumericAtts","RandomTreeDepth3Kappa","Quartile1StdDevOfNumericAtts","REPTreeDepth2Kappa","Quartile2MeansOfNumericAtts","J48.00001.AUC","Quartile2MutualInformation","J48.001.Kappa","PercentageOfInstancesWithMissingValues","NumberOfClasses","StdvNominalAttDistinctValues","ClassEntropy","Quartile1KurtosisOfNumericAtts","Quartile3MutualInformation","MinSkewnessOfNumericAtts","PercentageOfSymbolicFeatures","J48.0001.ErrRate","NumberOfInstancesWithMissingValues","REPTreeDepth3Kappa","DecisionStumpAUC","X2361_weka.OneR","X2362_weka.J48","X2364_weka.IBk","X2367_weka.REPTree","X2368_weka.RandomTree","X2370_weka.LMT","X2371_weka.HoeffdingTree","X2373_weka.JRip","X2381_weka.NaiveBayes","X2647_weka.Logistic","X2869_weka.SMO_PolyKernel","X2882_weka.SMO_RBFKernel","X2889_weka.IBk","X2891_weka.HyperPipes","X2893_weka.OLM","X2894_weka.FURIA","X2897_weka.ConjunctiveRule","X2898_weka.SimpleCart","X2900_weka.LADTree","X2903_weka.AdaBoostM1_DecisionStump","X2906_weka.Bagging_REPTree","X6250_weka.DecisionTable","X6352_weka.BayesNet","X6355_weka.AdaBoostM1_NaiveBayes","X6378_weka.LogitBoost_DecisionStump","X8990_weka.MultilayerPerceptron","X8994_weka.MultilayerPerceptron","X8995_weka.MultilayerPerceptron","X2361_weka.OneR_success","X2362_weka.J48_success","X2364_weka.IBk_success","X2367_weka.REPTree_success","X2368_weka.RandomTree_success","X2370_weka.LMT_success","X2371_weka.HoeffdingTree_success","X2373_weka.JRip_success","X2381_weka.NaiveBayes_success","X2647_weka.Logistic_success","X2869_weka.SMO_PolyKernel_success","X2882_weka.SMO_RBFKernel_success","X2889_weka.IBk_success","X2891_weka.HyperPipes_success","X2893_weka.OLM_success","X2894_weka.FURIA_success","X2897_weka.ConjunctiveRule_success","X2898_weka.SimpleCart_success","X2900_weka.LADTree_success","X2903_weka.AdaBoostM1_DecisionStump_success","X2906_weka.Bagging_REPTree_success","X6250_weka.DecisionTable_success","X6352_weka.BayesNet_success","X6355_weka.AdaBoostM1_NaiveBayes_success","X6378_weka.LogitBoost_DecisionStump_success","X8990_weka.MultilayerPerceptron_success","X8994_weka.MultilayerPerceptron_success","X8995_weka.MultilayerPerceptron_success","Class"
"1701",0.251535,4.6739,6,4,0.450333,3.746282,22175,0.197105,0,15.384615,2.022468,0.871208,0.246102,0,76.169265,33,0.197105,9,63.317343,-0.975909,13.117367,26.839184,0.228285,0.229399,1871.399107,0,0.238563,4.60703,0,0.267904,0.19265,1.616321,0.822151,0.242762,0,348.504268,405.17327,0.141642,0.04343,0.713366,0,0,1,0,0,0.96523,771.859043,0,1.651046,684,0.171492,1.821522,-0.005217,1,12.646796,0.556959,15,69.853385,2.3125,0.218263,1263.094655,898,0,0.593993,3.753224,0.593993,0.778991,0.044332,0.238307,0.696573,1.198549,10.25641,39,0.931591,0.761693,6,901.263669,0.569269,0.40909,0.636958,0.267904,3.025695,0.094364,10.505436,0.300865,21.22216,0.593993,0,0.267904,100,6,2.070336,1.189834,-0.410371,0.020647,0.072828,84.615385,0.197105,898,0.418951,0.865274,0.836303,0.930958,0.955457,0.923163,0.933185,0.955457,0.761693,0.952116,0.743875,0.877506,0.867483,0.761693,0.9098,0.977728,0.449889,0.985523,0.836303,0.932071,0.971047,0.836303,0.930958,0.930958,0.92539,0.800668,0.987751,0.991091,0.992205,0.992205,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1702",0.590148,29.814463,0,35,0.339644,0,0,0.007822,3,0,0,0,0.121089,0,52.221527,37,0.007822,3,0,0,0,52.140402,0.339487,0.054443,0,4,0.913233,0,47.778473,0.984326,0.013767,0,0.997616,0.054443,0.28756,0,0,0.972417,0.011577,0.997616,0.004094,3,2,1527,0.6795,0,0,0.000778,0,1669,0.013767,0.995652,0.89085,3,0,0.756971,0,0,2.055556,0.013767,0,3196,0.89085,0.996062,0,0.996062,0.945136,0.019152,0.054443,0.945136,0,94.594595,37,0.952042,0.522215,0,0,0.997616,0.198267,0.945136,0.984326,0,0.89085,0,0.972417,0,0.996062,0.005426,0.984326,0,2,0.232311,0.998576,0,0.018486,0,100,0.007822,0,0.972417,0.671403,0.673029,0.994681,0.96433,0.989675,0.961202,0.996871,0.933041,0.991239,0.877972,0.975907,0.958073,0.913642,0.949625,0.540989,0.586358,0.994681,0.660513,0.992491,0.962766,0.93836,0.991239,0.973717,0.877972,0.944305,0.93836,0.994994,0.994368,0.993116,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1705",-1,21.571102,16,0,0.03277,2.280844,0,0.15865,67,94.117647,1.199211,0,0.36025,0.002508,4.065,1,0.15865,-1,0,-1.625784,446.006637,19.057465,0.9293,0.1769,127.220248,70,1.757839,44.379823,3.67,0.834998,0.20315,5.11199,0.95443,0.1769,0.995975,13.741531,9.415503,0.788715,0.00085,0.95443,0.963017,0,-1,734,1.532104,-0.503259,16.286275,0.005379,0.287522,813,0.20315,2.485861,0.816017,0,24.576128,0.625325,0,3.108695,-1,0.20315,367.207965,20000,0.816017,0.937968,21.16622,0.937968,0.908014,0.051849,0.1769,0.908014,-23.499115,0,17,0.955921,0.04065,0,18.875774,0.95443,0.216414,0.908014,0.834998,0,0.816017,1.043964,0.788715,2.168142,0.937968,0.029603,0.834998,0,26,-1,4.699811,1.487142,0.07241,-21.16622,5.882353,0.15865,0,0.788715,0.657455,0.1706,0.8796,0.9594,0.84235,0.86055,0.91905,0.6429,0.86095,0.6419,0.77455,0.8234,0.55505,0.94765,0.2219,0.4054,0.90855,0.07065,0.87225,0.5138,0.0709,0.90145,0.6495,0.7448,0.6419,0.7372,0.74755,0.73635,0.8234,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","X2369_weka.RandomForest"
"1710",-1,21.571102,4,0,0.302671,2.849479,0,0.1984,0,80,1.437037,0,0.104,0.002508,46.08,1,0.1984,-1,0,-1.816523,446.006637,19.057465,0.376,0.2144,7947.066342,0,1.757839,22.543545,7.84,0.637396,0.2144,7.146774,0.852567,0.2144,0.995975,77.188618,35.389946,0.602374,0.008,0.852567,0.963017,0,-1,49,1.532104,-0.160484,19.512309,0.005379,0.749298,288,0.2144,2.485861,0.625732,1,12.799787,0.807122,9,10.064494,-1,0.2144,13207.129353,625,0.625732,0.840682,21.16622,0.840682,0.834431,0.051849,0.2144,0.834431,-23.499115,0,5,0.963095,0.4608,10,48.913953,0.852567,0.216414,0.834431,0.637396,3.492257,0.625732,3.239088,0.602374,30.405797,0.840682,0.029603,0.637396,0,3,-1,1.318116,1.397176,0.07241,-21.16622,20,0.1984,0,0.602374,0.646919,0.584,0.7856,0.8608,0.792,0.7808,0.8944,0.904,0.8096,0.904,0.8944,0.8688,0.8816,0.8992,0.4608,0.5104,0.8352,0.6368,0.7744,0.8496,0.7264,0.8464,0.7696,0.72,0.9072,0.8736,0.9504,0.9584,0.9728,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1711",-1,21.571102,216,0,0.103889,2.279779,0,0.1375,16,99.539171,1.025058,0,0.0765,0.002508,10,1,0.1375,-1,0,-1.816523,446.006637,19.057465,0.8065,0.193,7947.066342,3,1.757839,15.861199,10,0.847222,0.1575,2.125606,0.948628,0.193,0.995975,147.653655,39.537897,0.825,0.1085,0.948628,0.963017,1,-1,200,1.532104,-0.196745,26.656455,0.005379,0.454272,200,0.1575,2.485861,0.785556,9,10.269612,0.915,4,10.650001,-1,0.1575,13207.129353,2000,0.785556,0.92771,21.16622,0.92771,0.892778,0.051849,0.193,0.892778,-23.499115,0,217,0.991907,0.1,0,69.869565,0.948628,0.216414,0.892778,0.847222,9.054,0.785556,4.448096,0.825,30.405797,0.92771,0.029603,0.847222,0,10,-1,3.321928,-0.054238,0.07241,-21.16622,0.460829,0.1375,0,0.825,0.720747,0.398,0.889,0.963,0.8625,0.8505,0.9725,0.927,0.8885,0.927,0.981,0.973,0.959,0.9615,0.9175,0.106,0.9295,0.1985,0.886,0.821,0.197,0.9325,0.6675,0.933,0.9435,0.942,0.972,0.9705,0.9735,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1713",-1,21.571102,76,0,0.106111,2.279779,0,0.282,4,98.701299,0.980213,0,0.2465,0.002508,10,1,0.282,-1,0,-1.816523,446.006637,19.057465,0.8045,0.357,7947.066342,4,1.757839,14.392763,10,0.686667,0.2845,1.133122,0.926123,0.357,0.995975,133.897037,35.857185,0.683889,0.0385,0.926123,0.963017,9,-1,200,1.532104,-0.116568,20.541728,0.005379,0.492043,200,0.2845,2.485861,0.603333,9,8.256715,0.726111,4,10.064494,-1,0.2845,13207.129353,2000,0.603333,0.859422,21.16622,0.859422,0.801667,0.051849,0.357,0.801667,-23.499115,0,77,0.962638,0.1,8,69.869565,0.926123,0.216414,0.801667,0.686667,3.255423,0.603333,2.850633,0.683889,24.643478,0.859422,0.029603,0.686667,0,10,-1,3.321928,-0.092072,0.07241,-21.16622,1.298701,0.282,0,0.683889,0.72435,0.382,0.762,0.803,0.759,0.6495,0.826,0.7615,0.741,0.7635,0.7325,0.842,0.771,0.8155,0.5095,0.106,0.787,0.1945,0.7565,0.74,0.196,0.799,0.6405,0.7675,0.7825,0.7795,0.799,0.784,0.8115,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1714",-1,21.571102,9,1,0.810753,2.279779,16,0.055794,0,90,0.985598,0,0.040057,0.002508,65.522175,1,0.055794,-1,0.228898,-1.816523,446.006637,19.057465,0.088698,0.044349,7947.066342,0,1.757839,14.253657,34.477825,0.876874,0.055794,1.106967,0.95278,0.044349,0.995975,132.468819,35.495589,0.875655,0.014306,0.95278,0.963017,0,-1,241,1.532104,-0.113635,19.512309,0.005379,0.514048,458,0.055794,2.485861,0.901745,0,8.03895,0.912545,0,10.064494,-1,0.055794,13207.129353,699,0.901745,0.92696,21.16622,0.92696,0.95169,0.051849,0.044349,0.95169,-23.499115,10,10,0.988308,0.655222,0,69.869565,0.95278,0.216414,0.95169,0.876874,3.152718,0.901745,2.817039,0.875655,24.643478,0.92696,0.029603,0.876874,2.288984,2,-1,0.929318,-0.091308,0.07241,-21.16622,10,0.055794,16,0.875655,0.924908,0.927039,0.947067,0.95279,0.942775,0.938484,0.961373,0.958512,0.95279,0.959943,0.961373,0.964235,0.959943,0.964235,0.879828,0.865522,0.955651,0.914163,0.947067,0.964235,0.949928,0.955651,0.951359,0.971388,0.95279,0.95422,0.949928,0.951359,0.949928,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1715",-1,21.571102,64,0,0.106111,2.247096,0,0.21,1,98.461538,0.914255,0,0.068,0.002508,10,1,0.21,-1,0,-1.816523,446.006637,19.057465,0.8045,0.306,7947.066342,1,1.757839,13.222761,10,0.766667,0.2055,0.708965,0.922777,0.306,0.995975,122.925343,33.092495,0.771667,0.0325,0.922777,0.963017,9,-1,200,1.532104,-0.111907,19.512309,0.005379,0.416512,200,0.2055,2.485861,0.66,9,7.973429,0.924444,4,8.969189,-1,0.2055,13207.129353,2000,0.66,0.889649,21.16622,0.889649,0.83,0.051849,0.306,0.83,-23.499115,0,65,0.995631,0.1,8,69.869565,0.922777,0.216414,0.83,0.766667,0.541538,0.66,2.149896,0.771667,22.474159,0.889649,0.029603,0.766667,0,10,-1,3.321928,-0.111292,0.07241,-21.16622,1.538462,0.21,0,0.771667,0.693667,0.3145,0.8155,0.963,0.7875,0.698,0.954,0.935,0.8205,0.9345,0.8985,0.9645,0.929,0.954,0.704,0.106,0.875,0.1925,0.828,0.7685,0.194,0.8805,0.6215,0.9215,0.9445,0.889,0.9515,0.9455,0.9625,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1717",-1,21.571102,6,0,0.109444,2.179841,0,0.2955,4,85.714286,0.911793,0,0.2995,0.002508,10,1,0.2955,-1,0,-1.816523,446.006637,19.057465,0.8015,0.3345,7947.066342,3,1.757839,13.090468,10,0.671667,0.2935,0.708965,0.944248,0.3345,0.995975,132.607844,37.856827,0.673889,0.0035,0.944248,0.963017,8,-1,200,1.532104,-0.108857,19.512309,0.005379,0.418303,200,0.2935,2.485861,0.628333,9,7.973429,0.667222,4,8.901435,-1,0.2935,13207.129353,2000,0.628333,0.911341,21.16622,0.911341,0.816728,0.051849,0.3345,0.816728,-23.499115,0,7,0.951213,0.1,7,69.869565,0.944248,0.216414,0.816728,0.671667,0.547235,0.628333,2.101687,0.673889,22.32,0.911341,0.029603,0.671667,0,10,-1,3.321928,-0.124073,0.07241,-21.16622,14.285714,0.2955,0,0.673889,0.76125,0.477,0.713,0.656,0.713,0.642,0.742,0.6535,0.7175,0.698,0.736,0.6995,0.57,0.731,0.3605,0.298,0.732,0.199,0.7285,0.7095,0.1995,0.71,0.692,0.684,0.698,0.725,0.737,0.736,0.7495,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1719",1.78397,4.125954,0,0,0.103889,0,0,0.247,1,0,0,0,0.07,0.04049,10,241,0.247,7,0,0,0,9.545034,0.8065,0.409,0,1,1.961441,0,10,0.725556,0.293,0,0.886532,0.409,1.627975,0,0,0.674444,0.1205,0.886532,0.53446,9,5,200,1.788577,0,0,0.266663,0,200,0.293,2.485861,0.545556,9,0,0.922222,0,0,6.866667,0.293,0,2000,0.545556,0.890383,0,0.890383,0.799561,0.348027,0.409,0.799561,0,0,241,0.99481,0.1,0,0,0.886532,0.697254,0.799561,0.725556,0,0.545556,0,0.674444,0,0.890383,0.3522,0.725556,0,10,0.49149,3.321928,0,0.416425,0,100,0.247,0,0.674444,0.722093,0.224,0.796,0.962,0.739,0.6745,0.9595,0.9345,0.8885,0.9345,0.934,0.9775,0.978,0.959,0.61,0.107,0.916,0.1955,0.8625,0.8225,0.194,0.848,0.5325,0.9345,0.933,0.924,0.8835,0.5895,0.908,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1720",1.792481,14.666395,0,0,0,0,0,0.130787,6,0,0,0,0.152199,0.004486,70.023148,7,0.130787,4,0,0,0,10.538249,0.299769,0.17419,0,6,2,0,3.761574,0.712433,0.150463,0,0.96397,0.17419,1.584963,0,0,0.673979,0.004051,0.96397,1.584963,3,3,65,1.792481,0,0,0.023628,0,1210,0.150463,2,0.606667,3,0,0.646767,6,0,3.5,0.150463,0,1728,0.606667,0.967407,0,0.967407,0.884201,0.114416,0.17419,0.884201,0,0,7,0.970962,0.700231,6,0,0.96397,0.262184,0.884201,0.712433,0,0.606667,0,0.673979,0,0.967407,0.085076,0.712433,0,4,0.547723,1.205741,0,0.230293,0,100,0.130787,0,0.673979,0.721622,0.700231,0.922454,0.930556,0.884838,0.819444,0.987847,0.856481,0.869213,0.856481,0.933449,0.940972,0.844907,0.930556,0.700231,0.953704,0.922454,0.700231,0.974537,0.903935,0.700231,0.920139,0.920139,0.85706,0.905093,0.864583,0.994213,0.998843,0.996528,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1721",-1,21.571102,47,0,0.104444,1.792521,0,0.3195,3,97.916667,0.905731,0,0.2705,0.002508,10,1,0.3195,-1,0,-1.816523,446.006637,19.057465,0.806,0.3965,7947.066342,3,1.757839,12.474998,10,0.645,0.3295,0.708965,0.895877,0.3965,0.995975,130.418589,37.969777,0.633889,0.024,0.895877,0.963017,9,-1,200,1.532104,-0.08714,20.0338,0.005379,0.448756,200,0.3295,2.485861,0.559444,9,7.973429,0.699444,4,9.998262,-1,0.3295,13207.129353,2000,0.559444,0.860923,21.16622,0.860923,0.779722,0.051849,0.3965,0.779722,-23.499115,0,48,0.959027,0.1,6,69.869565,0.895877,0.216414,0.779722,0.645,0.772383,0.559444,2.149896,0.633889,23.603854,0.860923,0.029603,0.645,0,10,-1,3.321928,-0.134319,0.07241,-21.16622,2.083333,0.3195,0,0.633889,0.68062,0.2635,0.699,0.789,0.6925,0.6295,0.818,0.7295,0.7085,0.7285,0.783,0.8295,0.76,0.8115,0.4485,0.106,0.739,0.1945,0.68,0.656,0.1955,0.7395,0.5405,0.711,0.7285,0.7525,0.8155,0.8185,0.8075,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1722",1.220812,41.259372,2,3,0,1.791953,0,0.504413,7,20,0.905247,0,0.506449,0.002582,42.701969,8,0.504413,4,0,-1.816523,446.006637,53.274885,0.57298,0.520706,7947.066342,8,1.757839,12.449228,22.606925,0.218164,0.488119,0.708965,0.671988,0.520706,0.608224,130.180706,37.900693,0.245007,0.006789,0.671988,0.380672,5,2,333,1.447989,-0.085538,19.686139,0.009821,0.448756,629,0.488119,1.866755,0.193424,5,7.973429,0.233605,2,9.818469,3.142857,0.488119,13207.129353,1473,0.193424,0.652016,21.16622,0.652016,0.601289,0.028889,0.520706,0.601289,-23.499115,30,10,0.679801,0.42702,2,69.869565,0.671988,0.070906,0.601289,0.218164,0.777325,0.193424,2.159282,0.245007,23.603854,0.652016,0.030474,0.218164,0,3,1.069045,1.539035,-0.135194,0.040139,-21.16622,80,0.504413,0,0.245007,0.555295,0.470468,0.508486,0.43924,0.516633,0.48201,0.54243,0.501697,0.532926,0.509165,0.509844,0.488798,0.425662,0.4759,0.42702,0.437203,0.54854,0.42702,0.549219,0.553293,0.42702,0.550577,0.541752,0.507128,0.509165,0.550577,0.504413,0.481331,0.502376,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1723",1.409255,6.108306,0,5,0.774576,0,2480,0,10,0,0,0,0.048991,0,51.797144,23,0,12,1.327254,0,0,5.039314,0.113245,0.000492,0,6,2.053355,0,48.202856,1,0.000369,0,0.999999,0.000492,0.828662,0,0,0.999261,0.002831,0.999999,0,6,2,3916,1.467128,0,0,0.034185,0,4208,0.000369,3.030433,0.999014,4,0,0.901597,16,0,5.681818,0.000369,0,8124,0.999014,1,0,1,0.999525,0.198255,0.000492,0.999525,0,21.73913,23,0.997623,0.517971,11,0,0.999999,0.906075,0.999525,1,0,0.999014,0,0.999261,0,1,0.174607,1,30.526834,2,3.029794,0.999068,0,0.275102,0,100,0,2480,0.999261,0.889494,0.985229,1,1,0.999385,0.999508,1,0.990522,1,0.95741,1,1,0.9984,0.999138,0.997661,0.86903,1,0.886755,0.999261,0.999015,0.964673,1,1,0.96258,1,0.982275,1,1,1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1727",-1,21.571102,64,0,0.108955,1.47455,0,0.120285,34,98.461538,3.078368,0,0.090569,0.002508,10.177936,1,0.120285,-1,0,-1.646364,2804.500712,19.057465,0.801779,0.161388,124.192494,32,1.757839,83.879727,9.857651,0.866346,0.143238,0.438219,0.956425,0.161388,0.995975,39.325885,18.398115,0.840839,0.011566,0.956425,0.963017,0,-1,554,1.532104,0.023792,20.310738,0.005379,0.730677,572,0.143238,2.485861,0.82068,0,2.240117,0.899368,0,5.661582,-1,0.143238,508.902572,5620,0.82068,0.942167,52.976418,0.942167,0.910335,0.051849,0.161388,0.910335,0,0,65,0.984088,0.101779,0,39.224142,0.956425,0.216414,0.910335,0.866346,2.090302,0.82068,1.928264,0.840839,8.257295,0.942167,0.029603,0.866346,0,10,-1,3.321833,-0.852805,0.07241,-1.302529,1.538462,0.120285,0,0.840839,0.685479,0.267082,0.903203,0.987011,0.886121,0.871174,0.972776,0.86548,0.90605,0.914235,0.934342,0.982384,0.970641,0.985231,0.326335,0.12242,0.952669,0.19911,0.897509,0.808897,0.197509,0.947687,0.619395,0.923488,0.914235,0.919751,0.958007,0.961922,0.977402,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"1728",1.253764,12.897923,6,5,0.711618,1.512992,67,0.16087,0,37.5,3.139405,0,0.215942,0.000603,55.507246,10,0.16087,14,0.606884,-1.646364,2804.500712,10.987755,0.144928,0.249275,5210.102598,0,1.39388,82.304401,44.492754,0.673994,0.144928,0.579264,0.885777,0.249275,0.816201,47.008292,58.845949,0.710515,0.023188,0.885777,0.50104,4,2,307,0.984795,0.03658,22.874325,0.005379,0.796341,383,0.144928,3.49644,0.49105,6,2.565868,0.549265,9,5.661582,4.555556,0.144928,1017.385507,690,0.49105,0.892857,52.976418,0.892857,0.767221,0.090212,0.249275,0.767221,0,31.25,16,0.894012,0.555072,3,40.214143,0.885777,0.425709,0.767221,0.673994,2.137722,0.49105,2.003901,0.710515,8.257295,0.892857,0.029603,0.673994,5.362319,2,4.186619,0.991231,-0.822604,0.132723,-1.302529,62.5,0.16087,37,0.710515,0.859038,0.855072,0.853623,0.813043,0.853623,0.782609,0.842029,0.855072,0.857971,0.77971,0.857971,0.849275,0.855072,0.853623,0.446377,0.56087,0.86087,0.855072,0.846377,0.836232,0.850725,0.865217,0.855072,0.862319,0.810145,0.852174,0.830435,0.83913,0.837681,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
