"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","gnoveltyp2","marchrw","sapperlot","satime11","sattime","sattimep","sparrow","spear.hw","spear.sw","tnm","eagleup_success","gnoveltyp2_success","marchrw_success","sapperlot_success","satime11_success","sattime_success","sattimep_success","sparrow_success","spear.hw_success","spear.sw_success","tnm_success","Pre","Basic","KLB","CG","Class"
"SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf",173479,514267,29070,220784,4.9676,1.3293,0.1317,0.3734,0.7257,0,1.8,1e-04,0.3953,1e-04,0.0013,1.6525,0.1387,0.4689,1e-04,1.447,0,0.0036,3.026,0.1772,0.1504,0,0.9732,2.8139,0,1.764,0,0.0015,2.6216,0.4787,1e-04,1.354,0,0.0023,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,76.93,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.49,0.04,2.1,20.05,"glucose2"
"SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf",88289,4187694,77804,4155136,0.1348,0.0078,0.0187,0.8073,0.4526,0,0.8541,0,2.8577,0,0.0044,0.515,0.8928,0.9716,0,4.2053,0,0.0113,5.1632,0.5489,0.2832,0,0.9869,4.2103,0,3.4763,0,0.0055,5.0522,0.9713,1e-04,2.8482,0,0.0076,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",18.99,0.58,17.1,22.7,"lingeling"
"SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf",89315,5584003,79604,5548259,0.122,0.0064,0.0143,0.9392,0.2426,0,0.416,0,2.9707,0,0.0037,0.2542,0.9679,0.9716,0,6.6361,0,0.0078,5.2325,0.57,0.2828,0,1,4.2266,0,6.4636,0,0.005,4.9541,0.9716,1e-04,4.0607,0,0.0064,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",73.35,0.97,19.52,34.72,"lrglshr"
"SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf",117526,8760516,105416,8714597,0.1149,0.0053,0.0121,0.9184,0.2672,0,0.5291,0,3.0881,0,0.0032,0.3939,0.9263,0.9762,0,7.0241,0,0.0065,5.4556,0.5892,0.278,0,0.9853,4.2548,0,6.6959,0,0.0043,5.1311,0.9761,0,4.3722,0,0.0053,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,4.38,1200,1200,1200,1200,15.07,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",155.57,1.34,32.95,57.66,"clasp2"
"SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf",136800,4216460,78914,4093940,0.7335,0.0299,0.0193,0.8915,0.3239,0,0.6842,0,2.9494,0,0.0045,0.4957,0.9229,0.9339,0,3.6777,0,0.0048,5.0901,0.5084,0.3429,0,0.9848,3.8899,0,2.8305,0,0.0013,4.9251,0.9336,1e-04,2.4033,0,0.0037,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",22.51,0.83,18.62,23.44,"lrglshr"
"SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf",266498,19470237,239534,19405933,0.1126,0.0033,0.0123,0.8308,0.4271,0,0.7244,0,3.8714,0,0.0027,0.3771,0.9282,0.9813,0,6.0453,0,0.0084,5.4109,0.6129,0.2972,0,0.9939,4.1932,0,5.0693,0,0.0041,5.3009,0.9812,0,3.664,0,0.0051,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",151.74,2.65,153.51,25.42,"lingeling"
"SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf",327586,4659661,242756,4476715,0.3494,0.0409,0.0542,0.7273,0.5716,0,1.1737,0,2.0868,0,6e-04,0.7892,0.8567,0.9043,0,4.4955,0,0.0043,3.6972,0.3119,0.2747,0,0.96,3.2107,0,3.8472,0,0.0021,3.45,0.9062,0,3.3508,0,0.0053,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1099.89,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",27.13,0.7,143.48,20.58,"clasp1"
"SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf",569795,8562505,420833,8244707,0.354,0.0385,0.051,0.7417,0.5516,0,1.125,0,2.2924,0,4e-04,0.7485,0.8645,0.9094,0,5.0609,0,0.0034,3.5571,0.3087,0.278,0,0.9672,3.0266,0,4.3539,0,0.0017,3.3303,0.9126,0,3.701,0,0.005,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",53.49,1.56,432.27,20.8,"glueminisat"
"SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf",651875,9927770,481057,9564224,0.3551,0.038,0.0503,0.7451,0.5468,0,1.1132,0,2.3455,0,4e-04,0.7386,0.8664,0.9106,0,5.21,0,0.0032,3.5214,0.3076,0.2785,0,0.9688,2.9827,0,4.4882,0,0.0016,3.2977,0.9141,0,3.7711,0,0.0049,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",61.22,1.54,562.18,21.44,"lingeling"
"SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf",202253,4313014,188087,4281700,0.0753,0.0073,0.0439,0.7212,0.593,0,1.0688,0,2.6384,0,0.0035,0.5717,0.9069,0.9471,0,9.1027,0,0.0068,4.077,0.5002,0.2372,0,0.9852,4.0238,0,7.206,0,0.0033,4.0475,0.9495,1e-04,1.8279,0,0.0155,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",22.14,0.65,87.38,21.1,"lingeling"
"SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf",482093,9676386,394950,9444694,0.2206,0.0245,0.0418,0.7796,0.5109,0,0.9418,0,2.3975,0,5e-04,0.5273,0.9227,0.9438,0,8.9818,0,0.0101,4.5163,0.3466,0.2583,0,1,4.2401,0,8.7678,0,0.0055,4.2104,0.9389,0,5.841,0,0.016,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",112.48,1.74,379.72,136.11,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf",181082,824258,49609,294359,2.6502,1.8002,0.1685,0.353,1.0652,0,1.3295,1e-04,0.3989,0,2e-04,0.9757,0.5995,0.9193,1e-04,0.4772,0,1e-04,2.7895,0.2446,0.1586,0,0.7778,3.0942,0,0.4577,0,1e-04,2.5441,0.7573,1e-04,0.4869,0,1e-04,1e-04,0.5986,0,3e-04,3.5309,0.1503,0.656,0.0269,0.6111,3.215,1200,1200,1200,10.38,1200,1200,1200,1200,12.87,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",3.55,0.05,5.97,6.4,"clasp2"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf",180608,815261,49204,286487,2.6706,1.8457,0.1717,0.3554,1.07,0,1.3352,1e-04,0.4041,0,2e-04,0.9743,0.6104,0.9171,1e-04,0.4525,0,1e-04,2.7626,0.2465,0.1577,0,0.7778,3.1057,0,0.443,0,1e-04,2.5237,0.7616,1e-04,0.4668,0,1e-04,1e-04,0.579,0,3e-04,3.493,0.1538,0.636,0.0269,0.6111,3.2438,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.65,0.04,6.08,5.7,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-10-19-u.cnf",246502,1169243,68668,447274,2.5898,1.6142,0.1535,0.3448,1.0367,0,1.2983,0,0.3753,0,2e-04,0.976,0.5503,0.9281,0,0.5994,0,1e-04,2.9225,0.2388,0.1578,0,0.8261,3.1522,0,0.5438,0,1e-04,2.6246,0.7373,0,0.5961,0,1e-04,1e-04,0.681,0,2e-04,3.7023,0.1348,0.7517,0.0254,0.6111,3.1404,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.11,0.07,11.48,16.04,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-5-11-u.cnf",108786,482639,34133,185161,2.1871,1.6066,0.1843,0.3767,1.0463,0,1.3814,1e-04,0.4555,1e-04,4e-04,1.006,0.6356,0.8874,1e-04,0.4013,0,2e-04,2.6926,0.2522,0.1552,0,0.7333,3.0944,0,0.4279,0,2e-04,2.4032,0.7631,1e-04,0.4251,0,2e-04,1e-04,0.5276,0,4e-04,3.3948,0.1626,0.5766,0.027,0.6111,3.2498,1200,1200,1200,55.19,1200,1200,1200,1200,114.81,330.23,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",2.23,0.03,2.89,3.12,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf",138808,626501,44244,248601,2.1373,1.5201,0.178,0.371,1.0416,0,1.3751,1e-04,0.4464,0,3e-04,1.0132,0.6153,0.892,1e-04,0.4451,0,2e-04,2.733,0.2499,0.1565,0,0.7647,3.0829,0,0.4571,0,1e-04,2.4536,0.7552,1e-04,0.4511,0,2e-04,1e-04,0.5633,0,3e-04,3.4839,0.1555,0.6131,0.0264,0.6111,3.2718,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.85,0.04,4.78,4.74,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf",151952,697321,46737,274294,2.2512,1.5422,0.1704,0.3625,1.041,0,1.3593,1e-04,0.426,0,3e-04,1.0111,0.5939,0.9031,1e-04,0.4931,0,1e-04,2.7792,0.2459,0.1578,0,0.7895,3.1086,0,0.4839,0,1e-04,2.5387,0.7491,1e-04,0.49,0,1e-04,1e-04,0.6075,0,3e-04,3.5563,0.1489,0.6561,0.0291,0.6111,3.216,1200,1200,1200,1200,1200,1200,1200,1200,1126.52,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",2.98,0.05,5.32,6.41,"cryptominisat2011"
"SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf",252004,1178557,128393,730398,0.9628,0.6136,0.1758,0.3911,0.9826,0,1.3819,0,0.4866,0,1e-04,1.0368,0.5913,0.869,0,0.5254,0,1e-04,2.5717,0.2634,0.163,0,0.8095,2.8392,0,0.5214,0,0,2.2724,0.7333,0,0.4971,0,1e-04,0,0.635,0,1e-04,3.4994,0.1488,0.6483,0.0309,0.6071,3.1701,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.97,0.11,40.13,20.08,"lingeling"
"SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf",331631,1586193,93918,630755,2.5311,1.5148,0.1489,0.3428,1.0286,0,1.2799,0,0.3655,0,1e-04,0.9652,0.5376,0.934,0,0.6189,0,1e-04,2.9215,0.2379,0.1603,0,0.8333,3.1155,0,0.5481,0,0,2.6396,0.7346,0,0.6173,0,1e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,30.92,1200,1200,1200,1200,22.45,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",7.13,0.12,21.45,20.05,"clasp1"
"SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf",2730,271285,1698,269831,0.6078,0.0054,0.0063,0.4543,0.5649,0,0.616,0.0026,1.2718,0.0012,0.023,0.41,0.0157,0.9291,0.0026,1.1334,0,0.0095,4.1952,0.2698,0.2938,0,0.9277,2.5287,0.0016,0.8798,0,0.0048,3.9656,0.9291,0.0011,0.9924,0,0.0036,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.8,0.05,0.18,47.61,"lingeling"
"SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf",617854,2745225,51366,573237,11.0285,3.789,0.0896,0.4333,0.675,0,1.6927,1e-04,0.5316,0,4e-04,1.6227,0.1971,0.6124,1e-04,1.9876,0,0.0023,2.9846,0.3765,0.2184,0,1,3.1177,0,2.3173,0,0.0023,2.8791,0.5727,1e-04,4.1093,0,0.0057,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,19.82,1200,1200,1200,1200,90.26,41.59,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",61.62,0.12,6.53,20.3,"clasp2"
"SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf",31540,157264,7453,64819,3.2319,1.4262,0.115,0.4963,0.6628,0,1.4132,5e-04,0.3807,3e-04,0.0013,1.3076,0.1875,0.7563,5e-04,1.4436,0,0.0042,3.0565,0.3617,0.1635,0,1,3.1575,2e-04,1.1847,0,0.004,2.8103,0.5456,4e-04,1.8825,0,0.012,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,245.91,1200,1200,1200,1200,289.96,1096.34,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.6,0.01,0.15,20.01,"glucose2"
"SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf",32313,161529,7670,66882,3.2129,1.4151,0.1147,0.4965,0.6621,0,1.4087,4e-04,0.3802,3e-04,0.0013,1.3043,0.186,0.7569,4e-04,1.4571,0,0.0042,3.0574,0.3627,0.1635,0,1,3.1514,2e-04,1.198,0,0.004,2.8042,0.5434,4e-04,1.9004,0,0.0119,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,225.06,1200,1200,1200,1200,670.18,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.72,0.01,0.15,20.01,"glucose2"
"SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf",34656,174528,8333,73221,3.1589,1.3836,0.1138,0.4971,0.66,0,1.3954,4e-04,0.3787,2e-04,0.0012,1.2942,0.1814,0.7589,4e-04,1.4973,0,0.0041,3.0333,0.3658,0.1635,0,1,3.1041,2e-04,1.2379,0,0.0039,2.7857,0.5371,4e-04,1.9526,0,0.0116,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,185.98,1200,1200,1200,1200,874.48,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.69,0.01,0.18,20.01,"glucose2"
"SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf",1278,74789,763,73888,0.675,0.0122,0.0103,0.4985,0.5763,0,0.7616,0.0057,0.9738,0.0026,0.0315,0.5789,0.0256,0.8909,0.0057,1.1393,1e-04,0.0188,4.1255,0.2919,0.2783,0,0.9303,2.6543,0.0035,0.9054,1e-04,0.0095,3.9609,0.8909,0.0022,0.8942,1e-04,0.0061,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.48,0.01,0.02,23.96,"restartsat"
"SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf",262253,1131732,158000,777919,0.6598,0.4548,0.2031,0.3521,1.0825,0,1.3831,0,0.4444,0,1e-04,1.0262,0.6231,0.8745,0,0.7837,0,1e-04,2.5155,0.1601,0.1604,0,0.7143,2.4818,0,0.8273,0,1e-04,2.2511,0.7527,0,0.8346,0,1e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.3,0.12,60.16,20.05,"lingeling"
"SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf",381708,1632906,250809,1199091,0.5219,0.3618,0.2092,0.3259,1.1196,0,1.35,0,0.4353,0,0,1.0198,0.6068,0.8893,0,0.7945,0,1e-04,2.3615,0.1353,0.1577,0,0.75,2.2905,0,0.8,0,0,2.1101,0.7522,0,0.875,0,1e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",7.61,0.22,151.45,20.07,"lingeling"
"SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf",259258,1388006,137954,956610,0.8793,0.451,0.1442,0.4011,0.9088,0,1.4096,0,0.4374,0,1e-04,1.093,0.515,0.8694,0,0.7411,0,1e-04,3.0927,0.2256,0.1483,0,0.84,2.9439,0,0.8457,0,0,2.7397,0.6933,0,0.6533,0,1e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",6.73,0.18,47.39,20.07,"lingeling"
"SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf",259616,1374599,138309,942285,0.8771,0.4588,0.1468,0.4012,0.9157,0,1.4142,0,0.441,0,1e-04,1.092,0.5243,0.8684,0,0.7304,0,1e-04,3.068,0.2236,0.1493,0,0.8333,2.9027,0,0.8378,0,0,2.7578,0.6977,0,0.6447,0,1e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",8.41,0.26,47.76,20.08,"qutersat"
"SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf",729,96849,729,96849,0,0,0.0075,0.5944,0.5482,0,0.676,0.0036,0.288,0.0027,0.037,0.6742,0.3922,0.9994,0.0036,0.0048,0.0035,0.0036,0.7049,0.5246,0.0018,0.5188,0.5339,0.0208,0.0036,0.0049,0.0035,0.0036,0.7049,0.9994,0.002,0.0821,0.0011,0.0021,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,45.07,121.06,60.15,251.31,88.54,53.24,1200,66.76,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE",0.13,0.01,0.01,20.05,"ebglucose"
"SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf",784,108080,784,108080,0,0,0.0073,0.5946,0.548,0,0.6757,0.0033,0.2887,0.0026,0.0357,0.674,0.3925,0.9995,0.0033,0.0045,0.0033,0.0033,0.6849,0.5251,0.0017,0.5196,0.5294,0.0178,0.0033,0.0045,0.0033,0.0033,0.6849,0.9995,0.0019,0.0751,0.0015,0.0019,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,63.73,54.07,9.68,511.83,416.92,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE",0.15,0.01,0.01,20.65,"newJointClass"
"SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf",961,146909,961,146909,0,0,0.0065,0.5951,0.5476,0,0.675,0.0027,0.2905,0.0021,0.0323,0.6736,0.3931,0.9996,0.0027,0.004,0.0027,0.0027,0.6461,0.5264,0.0015,0.5214,0.5345,0.3038,0.0027,0.004,0.0026,0.0027,0.6461,0.9996,0.0015,0.0776,8e-04,0.0016,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1012.24,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.2,0.03,0.02,21.33,"mphaseSATm"
"SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf",1694,5726,1165,4834,0.4541,0.1845,0.241,0.3448,0.8349,0,1.1951,0.0026,0.3811,0.0017,0.0215,0.9511,0.217,0.8775,0.0026,0.2991,0.0014,0.0052,2.4287,0.0776,0.0901,0,0.5,2.0475,0.0011,0.5948,4e-04,0.005,1.9744,0.5004,0.0019,0.5956,0.001,0.0072,0.0034,0.4014,0.001,0.0296,2.8826,0.2707,0.3405,0.015,0.5662,3.4677,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,0.06,"lingeling"
"SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf",135786,453174,7174,169803,17.9275,1.6688,0.0422,0.3761,0.9319,0,2.129,9e-04,1.2207,3e-04,0.0085,2.2077,0.381,0.6394,9e-04,1.8208,0,0.0094,5.1732,0.3766,0.2886,0,0.9063,4.1022,7e-04,2.1941,0,0.0088,4.4435,0.6603,7e-04,0.8275,0,0.0043,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,15.09,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",8.73,0.03,0.25,20.11,"lrglshr"
"SAT-Race-2010-CNF/mixed/palacios/sortnet-8-ipc5-h19-sat.cnf",361125,1254773,43082,600262,7.3823,1.0904,0.0718,0.3373,0.9215,0,1.9957,1e-04,1.0023,0,0.0013,1.9839,0.401,0.5813,1e-04,4.1274,0,0.0079,4.1473,0.249,0.249,0,0.9487,3.7986,1e-04,5.6882,0,0.0077,3.1744,0.6514,1e-04,2.3254,0,0.0052,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",11.61,0.1,4.75,20.26,"lingeling"
"SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf",163755,800163,12262,496758,12.3547,0.6108,0.0247,0.2325,1.5326,0,1.5662,5e-04,2.8019,2e-04,0.0482,1.6739,0.6703,0.7509,5e-04,1.922,0,0.0059,5.71,0.4036,0.3096,0,0.9909,4.2532,3e-04,2.6068,0,0.0055,4.3941,0.7969,4e-04,1.6992,0,0.0043,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,157.55,1200,1200,1200,1200,320.75,218.33,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",10.17,0.1,1.07,20.03,"minisatpsm"
"SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf",274451,908255,151831,682329,0.8076,0.3311,0.2225,0.4308,0.5886,0,0.6449,0,0.1521,0,4e-04,0.2317,0.0228,0.9771,0,1.7456,0,0.0023,1.0642,0.0823,0.0289,0,1,0.9825,0,1.7757,0,9e-04,0.9388,0.3023,0,1.6251,0,8e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,19.01,1.84,1.98,1.6,1200,12.35,4.53,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",4.02,0.11,57.1,20.06,"picosat"
