"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","MPhaseSAT_M_2011.02.16","MPhaseSAT_M_2011.02.16_success","Pre","Basic","KLB","CG","Class"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf",25000,105000,24371,104344,0.0258,0.0063,0.2336,0.4958,0.5871,0,0.7154,1e-04,0.0647,1e-04,3e-04,0.161,0.9638,1e-04,0.2885,0,4e-04,2.7138,0.2309,0.1724,0,1,3.3793,1e-04,0.3968,0,2e-04,2.3247,0.4924,3e-04,0.2919,0,7e-04,2e-04,0.2444,0,5e-04,2.9661,0.1023,0.2446,0.0385,0.4,2.2524,5000,"FALSE",0.42,0.02,1.69,2.35,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf",24998,105000,24356,104287,0.0264,0.0068,0.2335,0.4945,0.5883,0,0.718,1e-04,0.0653,1e-04,2e-04,0.1637,0.963,1e-04,0.2919,0,4e-04,2.7177,0.228,0.1716,0,1,3.3675,1e-04,0.399,0,2e-04,2.33,0.4932,3e-04,0.2953,0,7e-04,2e-04,0.2467,0,5e-04,2.9745,0.1019,0.2443,0.0377,0.3333,2.2528,5000,"FALSE",0.41,0.02,1.68,2.35,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf",25000,105000,24393,104334,0.0249,0.0064,0.2338,0.4961,0.5873,0,0.712,1e-04,0.0633,1e-04,2e-04,0.1555,0.9654,1e-04,0.2906,0,4e-04,2.7169,0.2279,0.1712,0,1,3.3712,1e-04,0.4005,0,2e-04,2.3332,0.4934,3e-04,0.2943,0,7e-04,2e-04,0.2437,0,6e-04,2.9636,0.1022,0.244,0.0323,0.3333,2.2479,860.968,"TRUE",0.42,0.02,1.69,2.34,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf",25000,105000,24385,104311,0.0252,0.0066,0.2338,0.4968,0.5876,0,0.713,1e-04,0.0629,1e-04,2e-04,0.1564,0.9648,1e-04,0.292,0,3e-04,2.7172,0.2282,0.1723,0,1,3.3742,1e-04,0.4017,0,2e-04,2.3292,0.4916,3e-04,0.2954,0,7e-04,2e-04,0.2468,0,5e-04,2.9741,0.1022,0.2455,0.0392,0.4,2.258,5000,"FALSE",0.42,0.02,1.68,2.38,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf",25000,105000,24342,104318,0.027,0.0065,0.2333,0.4951,0.5877,0,0.7195,1e-04,0.0663,1e-04,3e-04,0.1665,0.9624,1e-04,0.2894,0,4e-04,2.7119,0.2275,0.1709,0,1,3.3665,1e-04,0.3996,0,2e-04,2.3304,0.4917,3e-04,0.2934,0,7e-04,2e-04,0.2462,0,5e-04,2.9728,0.102,0.2447,0.037,0.4,2.2518,5000,"FALSE",0.42,0.02,1.68,2.39,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf",25000,105000,24392,104392,0.0249,0.0058,0.2337,0.4968,0.587,0,0.7121,1e-04,0.0636,1e-04,2e-04,0.1581,0.9645,1e-04,0.2902,0,4e-04,2.7144,0.2277,0.1712,0,1,3.3649,1e-04,0.401,0,2e-04,2.3317,0.4918,3e-04,0.2936,0,8e-04,2e-04,0.2442,0,5e-04,2.9641,0.1021,0.2425,0.0364,0.4,2.2464,5000,"FALSE",0.43,0.01,1.71,2.34,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf",25000,105000,24387,104354,0.0251,0.0062,0.2337,0.4933,0.5874,0,0.7078,1e-04,0.0641,1e-04,3e-04,0.1574,0.965,1e-04,0.2901,0,4e-04,2.7159,0.2286,0.1717,0,1,3.374,1e-04,0.3995,0,2e-04,2.3315,0.4932,3e-04,0.2937,0,8e-04,2e-04,0.245,0,5e-04,2.9681,0.1022,0.2447,0.037,0.3333,2.2537,5000,"FALSE",0.42,0.02,1.69,2.35,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf",25000,105000,24426,104378,0.0235,0.006,0.234,0.4958,0.5868,0,0.7033,1e-04,0.0615,1e-04,2e-04,0.1494,0.967,1e-04,0.2895,0,3e-04,2.7112,0.2286,0.1698,0,1,3.3626,1e-04,0.3998,0,2e-04,2.3328,0.4947,3e-04,0.2926,0,7e-04,2e-04,0.243,0,5e-04,2.9573,0.1023,0.2422,0.0377,0.4,2.2461,5000,"FALSE",0.42,0.02,1.68,2.34,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf",25000,105000,24381,104349,0.0254,0.0062,0.2336,0.4959,0.5875,0,0.7152,1e-04,0.0636,1e-04,2e-04,0.1589,0.9642,1e-04,0.2915,0,4e-04,2.7217,0.228,0.1715,0,1,3.3681,1e-04,0.3985,0,2e-04,2.3277,0.492,3e-04,0.295,0,8e-04,2e-04,0.244,0,5e-04,2.9667,0.102,0.2442,0.037,0.4,2.2472,5000,"FALSE",0.42,0.02,1.68,2.37,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf",30000,126000,29254,125239,0.0255,0.0061,0.2336,0.496,0.5869,0,0.7163,1e-04,0.0656,1e-04,2e-04,0.1622,0.9639,1e-04,0.2909,0,3e-04,2.718,0.2273,0.17,0,1,3.3738,1e-04,0.3994,0,2e-04,2.329,0.4933,2e-04,0.2949,0,7e-04,2e-04,0.2458,0,4e-04,2.9691,0.1019,0.2432,0.037,0.3333,2.248,5000,"FALSE",0.53,0.03,2.44,2.95,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf",30000,126000,29254,125188,0.0255,0.0065,0.2337,0.4961,0.5873,0,0.7164,1e-04,0.0656,1e-04,2e-04,0.1623,0.9638,1e-04,0.2905,0,3e-04,2.7159,0.2281,0.172,0,1,3.3678,1e-04,0.4006,0,2e-04,2.3278,0.4919,2e-04,0.2945,0,7e-04,2e-04,0.2461,0,4e-04,2.97,0.1021,0.2442,0.037,0.4,2.252,5000,"FALSE",0.52,0.02,2.42,2.9,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf",30000,126000,29273,125175,0.0248,0.0066,0.2339,0.4965,0.587,0,0.7087,1e-04,0.0633,1e-04,2e-04,0.1539,0.9661,1e-04,0.2922,0,3e-04,2.7188,0.2281,0.1709,0,1,3.3644,1e-04,0.4004,0,2e-04,2.3285,0.4923,2e-04,0.2959,0,6e-04,2e-04,0.2457,0,5e-04,2.9696,0.1021,0.2447,0.0345,0.4,2.2521,5000,"FALSE",0.52,0.03,2.45,2.86,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf",30000,126000,29275,125223,0.0248,0.0062,0.2338,0.4968,0.5876,0,0.7119,1e-04,0.063,1e-04,2e-04,0.1558,0.9651,1e-04,0.2886,0,3e-04,2.7091,0.229,0.1726,0,1,3.368,1e-04,0.399,0,2e-04,2.329,0.4928,2e-04,0.292,0,7e-04,2e-04,0.244,0,5e-04,2.9622,0.1023,0.2432,0.0339,0.3333,2.2488,5000,"FALSE",0.51,0.02,2.46,2.89,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf",29999,126000,29267,125227,0.025,0.0062,0.2337,0.4951,0.5865,0,0.708,1e-04,0.0632,1e-04,2e-04,0.1554,0.9654,1e-04,0.2896,0,3e-04,2.7118,0.2256,0.1705,0,1,3.3606,1e-04,0.402,0,2e-04,2.3409,0.495,2e-04,0.2933,0,6e-04,2e-04,0.2446,0,4e-04,2.9642,0.1021,0.2425,0.037,0.3333,2.2458,5000,"FALSE",0.5,0.04,2.4,2.89,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf",30000,126000,29226,125173,0.0265,0.0066,0.2335,0.4946,0.5879,0,0.7161,1e-04,0.065,1e-04,2e-04,0.1633,0.9629,1e-04,0.2895,0,3e-04,2.7171,0.2273,0.1729,0,1,3.3729,1e-04,0.3966,0,2e-04,2.3305,0.4951,2e-04,0.2932,0,6e-04,2e-04,0.2441,0,4e-04,2.9679,0.102,0.2451,0.04,0.4,2.2473,5000,"FALSE",0.52,0.04,2.39,2.87,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf",30000,126000,29224,125159,0.0266,0.0067,0.2335,0.4958,0.5877,0,0.7196,1e-04,0.0663,1e-04,2e-04,0.1654,0.9628,1e-04,0.2905,0,3e-04,2.7182,0.2272,0.1705,0,1,3.3621,1e-04,0.3968,0,2e-04,2.3283,0.4948,2e-04,0.2941,0,6e-04,2e-04,0.2448,0,4e-04,2.9678,0.1018,0.243,0.0357,0.3333,2.2459,5000,"FALSE",0.51,0.03,2.4,2.87,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf",30000,126000,29301,125264,0.0239,0.0059,0.2339,0.4944,0.5867,0,0.7048,1e-04,0.0627,1e-04,2e-04,0.1526,0.9664,1e-04,0.2913,0,3e-04,2.7163,0.2272,0.1713,0,1,3.3658,1e-04,0.4013,0,2e-04,2.3316,0.4926,2e-04,0.2946,0,6e-04,2e-04,0.2449,0,5e-04,2.9649,0.1022,0.2433,0.0345,0.4,2.249,5000,"FALSE",0.5,0.03,2.46,2.86,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S913491256-073-UNKNOWN.cnf",30000,126000,29270,125231,0.0249,0.0061,0.2337,0.4964,0.5865,0,0.7089,1e-04,0.0622,1e-04,2e-04,0.1528,0.9659,1e-04,0.2892,0,3e-04,2.7133,0.2288,0.1711,0,1,3.3691,1e-04,0.4001,0,2e-04,2.3325,0.4934,2e-04,0.2928,0,6e-04,2e-04,0.2443,0,5e-04,2.9659,0.1022,0.2448,0.0317,0.3333,2.2508,5000,"FALSE",0.52,0.03,2.46,2.89,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf",30000,126000,29259,125199,0.0253,0.0064,0.2337,0.4968,0.5869,0,0.711,1e-04,0.0635,1e-04,2e-04,0.156,0.9653,1e-04,0.2902,0,3e-04,2.716,0.2294,0.1716,0,1,3.3665,1e-04,0.4017,0,3e-04,2.3317,0.4922,2e-04,0.2938,0,7e-04,2e-04,0.2435,0,5e-04,2.9625,0.1021,0.2432,0.0328,0.5,2.2473,5000,"FALSE",0.52,0.02,2.41,2.82,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf",35000,147000,34117,146043,0.0259,0.0066,0.2336,0.4961,0.5876,0,0.7098,1e-04,0.0629,1e-04,2e-04,0.1561,0.9649,1e-04,0.2881,0,2e-04,2.71,0.2284,0.1711,0,1,3.3743,0,0.3988,0,2e-04,2.3297,0.493,2e-04,0.2915,0,5e-04,1e-04,0.2437,0,4e-04,2.9626,0.1021,0.2432,0.0339,0.4,2.2456,5000,"FALSE",0.62,0.03,3.33,3.35,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf",35000,147000,34108,145991,0.0262,0.0069,0.2336,0.4937,0.5881,0,0.7153,1e-04,0.0649,1e-04,2e-04,0.162,0.9635,1e-04,0.2903,0,3e-04,2.7168,0.2287,0.1724,0,1,3.3705,0,0.3989,0,1e-04,2.3272,0.4921,2e-04,0.2938,0,5e-04,1e-04,0.2456,0,4e-04,2.9716,0.1021,0.2456,0.0351,0.4,2.2538,5000,"FALSE",0.62,0.05,3.26,3.93,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf",35000,147000,34091,145976,0.0267,0.007,0.2335,0.4953,0.5873,0,0.7165,1e-04,0.0656,1e-04,2e-04,0.1651,0.9626,1e-04,0.2895,0,3e-04,2.7126,0.2284,0.1711,0,1,3.3653,0,0.3989,0,2e-04,2.3263,0.4915,2e-04,0.2931,0,6e-04,1e-04,0.2458,0,4e-04,2.9707,0.102,0.2445,0.0377,0.5,2.2502,5000,"FALSE",0.62,0.04,3.27,3.4,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf",35000,147000,34086,146006,0.0268,0.0068,0.2335,0.495,0.5878,0,0.7186,1e-04,0.0658,1e-04,2e-04,0.1643,0.9631,1e-04,0.2907,0,3e-04,2.7162,0.2268,0.1701,0,1,3.3649,0,0.3987,0,2e-04,2.332,0.4949,2e-04,0.2945,0,6e-04,1e-04,0.2462,0,4e-04,2.9716,0.1018,0.2437,0.0351,0.3333,2.2494,5000,"FALSE",0.63,0.03,3.32,3.44,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf",34999,147000,34114,146049,0.0259,0.0065,0.2336,0.4933,0.588,0,0.7106,1e-04,0.064,1e-04,2e-04,0.1581,0.9647,1e-04,0.2898,0,3e-04,2.7159,0.228,0.1703,0,1,3.3754,0,0.3978,0,2e-04,2.3259,0.4922,2e-04,0.2935,0,6e-04,1e-04,0.2441,0,4e-04,2.9659,0.102,0.2431,0.0377,0.4,2.2461,5000,"FALSE",0.63,0.03,3.34,3.43,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S625465881-078-UNKNOWN.cnf",35000,147000,34143,146021,0.0251,0.0067,0.2338,0.4958,0.5867,0,0.7091,1e-04,0.0627,1e-04,2e-04,0.1552,0.9652,1e-04,0.289,0,2e-04,2.7109,0.2277,0.1707,0,1,3.3616,0,0.4003,0,2e-04,2.3322,0.494,2e-04,0.2924,0,5e-04,1e-04,0.2431,0,4e-04,2.9627,0.1021,0.2436,0.037,0.3333,2.2466,5000,"FALSE",0.61,0.04,3.25,3.37,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf",35000,147000,34106,145968,0.0262,0.0071,0.2337,0.4945,0.5874,0,0.7131,1e-04,0.065,1e-04,2e-04,0.1615,0.9638,1e-04,0.2891,0,3e-04,2.7122,0.2275,0.171,0,1,3.3725,0,0.4005,0,2e-04,2.3356,0.4943,2e-04,0.2928,0,5e-04,1e-04,0.2442,0,4e-04,2.9668,0.1019,0.2435,0.0377,0.3333,2.2466,5000,"FALSE",0.64,0.03,3.26,3.4,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf",35000,147000,34135,145973,0.0253,0.007,0.2338,0.4952,0.5871,0,0.7095,1e-04,0.0635,1e-04,2e-04,0.156,0.9653,1e-04,0.2914,0,3e-04,2.7154,0.2263,0.1708,0,1,3.3599,0,0.4002,0,1e-04,2.3288,0.4924,2e-04,0.295,0,5e-04,1e-04,0.2459,0,4e-04,2.9702,0.102,0.2444,0.0357,0.4,2.2513,5000,"FALSE",0.61,0.03,3.25,3.39,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf",34999,147000,34090,145983,0.0267,0.007,0.2335,0.495,0.5885,0,0.7215,1e-04,0.0663,1e-04,2e-04,0.1664,0.9625,1e-04,0.2906,0,3e-04,2.7176,0.2269,0.1703,0,1,3.3642,0,0.3948,0,2e-04,2.3219,0.4939,2e-04,0.2943,0,6e-04,1e-04,0.2448,0,4e-04,2.9675,0.1018,0.2423,0.0317,0.4,2.2461,5000,"FALSE",0.62,0.03,3.24,3.4,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf",35000,147000,34109,146031,0.0261,0.0066,0.2336,0.4961,0.5871,0,0.7148,1e-04,0.0648,1e-04,2e-04,0.1602,0.9642,1e-04,0.2896,0,3e-04,2.7141,0.2282,0.1694,0,1,3.3728,0,0.3978,0,2e-04,2.3269,0.4938,2e-04,0.2935,0,6e-04,1e-04,0.2447,0,4e-04,2.9676,0.102,0.244,0.0339,0.4,2.2493,5000,"FALSE",0.62,0.04,3.24,3.39,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf",40000,168000,38957,166841,0.0268,0.0069,0.2335,0.4955,0.5881,0,0.7156,1e-04,0.0641,1e-04,1e-04,0.1609,0.9636,1e-04,0.2887,0,2e-04,2.7115,0.2276,0.1713,0,1,3.3696,0,0.3988,0,1e-04,2.3287,0.4929,2e-04,0.2922,0,5e-04,1e-04,0.2447,0,3e-04,2.9693,0.102,0.2444,0.037,0.4,2.25,5000,"FALSE",0.73,0.05,4.33,3.92,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf",40000,168000,39005,166883,0.0255,0.0067,0.2337,0.4965,0.5873,0,0.7148,1e-04,0.0653,1e-04,2e-04,0.1596,0.9647,1e-04,0.2902,0,2e-04,2.7157,0.2282,0.1714,0,1,3.3683,0,0.4007,0,1e-04,2.3317,0.4924,2e-04,0.2939,0,5e-04,1e-04,0.2453,0,3e-04,2.9683,0.1021,0.2445,0.0345,0.4,2.2507,5000,"FALSE",0.72,0.05,4.35,3.92,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf",40000,168000,38983,166901,0.0261,0.0066,0.2336,0.4952,0.5882,0,0.7165,1e-04,0.0648,1e-04,2e-04,0.162,0.9634,1e-04,0.2921,0,2e-04,2.7227,0.229,0.1717,0,1,3.3765,0,0.4014,0,1e-04,2.3341,0.493,2e-04,0.2959,0,5e-04,1e-04,0.2461,0,3e-04,2.9734,0.102,0.2448,0.0364,0.4,2.2545,5000,"FALSE",0.72,0.05,4.34,3.92,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf",40000,168000,38998,166873,0.0257,0.0068,0.2337,0.4957,0.588,0,0.7132,1e-04,0.0635,1e-04,2e-04,0.158,0.9645,1e-04,0.2908,0,3e-04,2.7186,0.2277,0.1709,0,1,3.3643,0,0.4001,0,1e-04,2.3307,0.4932,2e-04,0.2945,0,5e-04,1e-04,0.2444,0,3e-04,2.9671,0.102,0.2449,0.0385,0.6667,2.2474,5000,"FALSE",0.72,0.04,4.34,3.89,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf",40000,168000,39090,167019,0.0233,0.0059,0.234,0.4965,0.5863,0,0.7023,1e-04,0.0611,1e-04,2e-04,0.1476,0.9675,1e-04,0.29,0,2e-04,2.7131,0.2279,0.1699,0,1,3.3625,0,0.4007,0,1e-04,2.3307,0.4936,2e-04,0.2933,0,5e-04,1e-04,0.2437,0,3e-04,2.9606,0.1023,0.2434,0.0345,0.4,2.2484,5000,"FALSE",0.72,0.05,4.36,3.93,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf",40000,168000,39032,166897,0.0248,0.0066,0.2339,0.4956,0.5869,0,0.7094,1e-04,0.0629,1e-04,2e-04,0.1549,0.9655,1e-04,0.2898,0,2e-04,2.7136,0.2281,0.1721,0,1,3.3699,0,0.3986,0,1e-04,2.3293,0.4941,2e-04,0.2931,0,5e-04,1e-04,0.2443,0,3e-04,2.9625,0.1023,0.2432,0.0364,0.3333,2.249,5000,"FALSE",0.72,0.04,4.24,3.9,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf",40000,168000,38973,166812,0.0264,0.0071,0.2336,0.4957,0.5875,0,0.7162,1e-04,0.0655,1e-04,2e-04,0.1631,0.9634,1e-04,0.2906,0,2e-04,2.7161,0.2282,0.1708,0,1,3.3717,0,0.3987,0,1e-04,2.3307,0.4942,2e-04,0.2945,0,5e-04,1e-04,0.2447,0,3e-04,2.9675,0.102,0.244,0.0364,0.4,2.2496,5000,"FALSE",0.74,0.03,4.35,4,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf",40000,168000,38975,166810,0.0263,0.0071,0.2336,0.4959,0.5881,0,0.7205,1e-04,0.0659,1e-04,2e-04,0.1644,0.9631,1e-04,0.2922,0,2e-04,2.7207,0.2264,0.1713,0,1,3.3672,0,0.4002,0,1e-04,2.3324,0.4935,2e-04,0.2962,0,5e-04,1e-04,0.2462,0,3e-04,2.9723,0.1019,0.2441,0.0351,0.4,2.2497,5000,"FALSE",0.74,0.04,4.24,3.98,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf",40000,168000,38972,166834,0.0264,0.007,0.2336,0.4959,0.5881,0,0.7136,1e-04,0.0632,1e-04,1e-04,0.1586,0.964,1e-04,0.2898,0,3e-04,2.7173,0.2284,0.1715,0,1,3.3654,0,0.3988,0,1e-04,2.3295,0.4931,2e-04,0.2931,0,5e-04,1e-04,0.244,0,3e-04,2.9657,0.102,0.2438,0.0385,0.4,2.2475,5000,"FALSE",0.73,0.04,4.26,3.92,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf",40000,168000,38960,166818,0.0267,0.0071,0.2335,0.4945,0.5879,0,0.7173,1e-04,0.0658,1e-04,2e-04,0.1648,0.9628,1e-04,0.2917,0,2e-04,2.7224,0.2288,0.1713,0,1,3.3694,0,0.4009,0,1e-04,2.3306,0.491,2e-04,0.2956,0,5e-04,1e-04,0.2447,0,3e-04,2.9696,0.1018,0.244,0.037,0.4,2.2476,5000,"FALSE",0.75,0.05,4.24,3.98,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf",5000,21000,4869,20865,0.0269,0.0065,0.2334,0.4929,0.5891,0,0.7154,6e-04,0.0651,6e-04,0.001,0.1651,0.9623,6e-04,0.2908,1e-04,0.0017,2.7103,0.2284,0.1693,0,1,3.3542,3e-04,0.3969,0,9e-04,2.3092,0.4863,0.0013,0.2938,2e-04,0.0035,9e-04,0.2512,3e-04,0.0025,2.9856,0.1026,0.2458,0.0377,0.2857,2.2661,23.1455,"TRUE",0.06,0.01,0.07,0.4,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf",5000,21000,4896,20886,0.0212,0.0055,0.2344,0.4941,0.587,0,0.6973,6e-04,0.0637,6e-04,0.0012,0.1451,0.9694,6e-04,0.2889,1e-04,0.0016,2.7062,0.2253,0.1708,0,1,3.3356,3e-04,0.3954,0,0.0011,2.3234,0.4966,0.0013,0.2919,3e-04,0.0033,9e-04,0.2433,2e-04,0.0025,2.9539,0.1032,0.2441,0.0377,0.4,2.2532,46.7459,"TRUE",0.05,0.01,0.07,0.4,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf",5000,21000,4894,20901,0.0217,0.0047,0.2342,0.4956,0.5853,0,0.7017,6e-04,0.0621,6e-04,0.001,0.1471,0.9683,6e-04,0.2903,2e-04,0.0016,2.7051,0.2263,0.1708,0,1,3.3393,3e-04,0.3998,0,9e-04,2.3363,0.4983,0.0013,0.2933,4e-04,0.0033,9e-04,0.2439,2e-04,0.0022,2.963,0.1029,0.2456,0.0426,0.3333,2.2574,22.7865,"TRUE",0.05,0.01,0.07,0.41,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf",5000,21000,4882,20880,0.0242,0.0057,0.2338,0.4939,0.588,0,0.7081,6e-04,0.0639,6e-04,0.001,0.1566,0.9653,6e-04,0.2926,1e-04,0.0018,2.7203,0.2254,0.1702,0,1,3.3678,3e-04,0.3981,0,9e-04,2.3291,0.4938,0.0013,0.2957,2e-04,0.0038,9e-04,0.2422,3e-04,0.0025,2.9538,0.1022,0.2396,0.0385,0.2889,2.2386,58.3231,"TRUE",0.07,0,0.07,0.42,"EagleUP_1.565.350"
"SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf",5000,21000,4887,20886,0.0231,0.0055,0.234,0.4959,0.5875,0,0.7027,6e-04,0.0598,6e-04,0.001,0.1467,0.9671,6e-04,0.2862,1e-04,0.0015,2.6991,0.2303,0.1706,0,1,3.373,3e-04,0.3983,0,8e-04,2.3292,0.4952,0.0013,0.2885,2e-04,0.0031,9e-04,0.2406,3e-04,0.0023,2.9479,0.1031,0.2434,0.0417,0.2857,2.2487,31.9051,"TRUE",0.06,0,0.07,0.39,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
