"id","cheap.pattern.time","cheap.pattern.vertices","cheap.pattern.edges","cheap.pattern.loops","cheap.pattern.meandeg","cheap.pattern.maxdeg","cheap.pattern.degisfixed","cheap.pattern.density","cheap.target.time","cheap.target.vertices","cheap.target.edges","cheap.target.loops","cheap.target.meandeg","cheap.target.maxdeg","cheap.target.degisfixed","cheap.target.density","distance.pattern.time","distance.pattern.isconnected","distance.pattern.meandistance","distance.pattern.maxdistance","distance.pattern.proportiondistancege2","distance.pattern.proportiondistancege3","distance.pattern.proportiondistancege4","distance.target.time","distance.target.isconnected","distance.target.meandistance","distance.target.maxdistance","distance.target.proportiondistancege2","distance.target.proportiondistancege3","distance.target.proportiondistancege4","glasgow4","glasgow4_success","cheap_pattern","cheap_target","distance_pattern","distance_target","Class"
"PR15-16",0,4,4,0,2,2,1,0.666667,29,4838,7071,8,2.92146,4,0,0.000604,0,1,1.33333,2,0.25,0,0,2254,1,47.0577,101,0.99919,0.998208,0.996824,2422,TRUE,0,29,2254,2254,"vf2"
"PR15-17",0,6,7,0,2.33333,3,0,0.466667,29,4838,7071,8,2.92146,4,0,0.000604,0,1,1.6,3,0.444444,0.055556,0,2270,1,47.0577,101,0.99919,0.998208,0.996824,13362,TRUE,0,29,2270,2270,"vf2"
"PR15-18",0,15,20,0,2.66667,3,0,0.190476,29,4838,7071,8,2.92146,4,0,0.000604,0,1,3.10476,7,0.755556,0.533333,0.346667,2274,1,47.0577,101,0.99919,0.998208,0.996824,3867,TRUE,0,29,2274,2274,"vf2"
"PR15-19",0,7,9,0,2.57143,3,0,0.428571,29,4838,7071,8,2.92146,4,0,0.000604,0,1,1.71429,3,0.489796,0.122449,0,2266,1,47.0577,101,0.99919,0.998208,0.996824,2406,TRUE,0,29,2266,2266,"vf2"
"PR15-2",0,15,19,0,2.53333,3,0,0.180952,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.86667,6,0.764444,0.533333,0.302222,2274,1,47.0577,101,0.99919,0.998208,0.996824,13604,TRUE,0,29,2274,2274,"vf2"
"PR15-20",0,8,9,0,2.25,3,0,0.321429,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.07143,4,0.59375,0.28125,0.0625,2281,1,47.0577,101,0.99919,0.998208,0.996824,6816,TRUE,0,29,2281,2281,"glasgow1"
"PR15-21",0,16,23,0,2.875,4,0,0.191667,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.53333,5,0.757812,0.476562,0.179688,2276,1,47.0577,101,0.99919,0.998208,0.996824,2416,TRUE,0,29,2276,2276,"supplementallad"
"PR15-22",0,11,13,0,2.36364,3,0,0.236364,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.47273,5,0.694215,0.413223,0.181818,2277,1,47.0577,101,0.99919,0.998208,0.996824,3960,TRUE,0,29,2277,2277,"vf2"
"PR15-23",0,5,6,0,2.4,3,0,0.6,29,4838,7071,8,2.92146,4,0,0.000604,0,1,1.4,2,0.32,0,0,2276,1,47.0577,101,0.99919,0.998208,0.996824,2407,TRUE,0,29,2276,2276,"vf2"
"PR15-24",0,53,70,0,2.64151,3,0,0.050798,29,4838,7071,8,2.92146,4,0,0.000604,0,1,6.5762,15,0.931292,0.858669,0.771805,2276,1,47.0577,101,0.99919,0.998208,0.996824,1052,TRUE,0,29,2276,2276,"vf2"
"PR15-3",0,10,13,0,2.6,4,0,0.288889,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.08889,4,0.64,0.28,0.06,2243,1,47.0577,101,0.99919,0.998208,0.996824,3851,TRUE,0,29,2243,2243,"lad"
"PR15-4",0,8,8,0,2,2,1,0.285714,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.28571,4,0.625,0.375,0.125,2277,1,47.0577,101,0.99919,0.998208,0.996824,3184,TRUE,0,29,2277,2277,"vf2"
"PR15-5",0,18,26,0,2.88889,4,0,0.169935,29,4838,7071,8,2.92146,4,0,0.000604,0,1,2.9085,6,0.783951,0.555556,0.314815,2272,1,47.0577,101,0.99919,0.998208,0.996824,2414,TRUE,0,29,2272,2272,"lad"
"PR15-6",0,94,131,0,2.78723,4,0,0.02997,29,4838,7071,8,2.92146,4,0,0.000604,0,1,8.11531,20,0.95971,0.913309,0.850611,2268,1,47.0577,101,0.99919,0.998208,0.996824,5780,TRUE,0,29,2268,2268,"glasgow1"
"PR15-7",0,170,242,1,2.84118,4,0,0.016847,29,4838,7071,8,2.92146,4,0,0.000604,1,1,9.95113,23,0.977439,0.951142,0.914187,2274,1,47.0577,101,0.99919,0.998208,0.996824,16272,TRUE,0,29,2274,2274,"glasgow1"
"PR15-8",0,6,7,0,2.33333,3,0,0.466667,29,4838,7071,8,2.92146,4,0,0.000604,0,1,1.66667,3,0.444444,0.111111,0,2282,1,47.0577,101,0.99919,0.998208,0.996824,2422,TRUE,0,29,2282,2282,"vf2"
"PR15-9",0,68,90,0,2.64706,3,0,0.039508,29,4838,7071,8,2.92146,4,0,0.000604,0,1,7.10448,15,0.946367,0.891436,0.821799,2275,1,47.0577,101,0.99919,0.998208,0.996824,5187,TRUE,0,29,2275,2275,"vf2"
"g10-g100",0,41,80,0,3.90244,9,0,0.097561,5,2016,2000,0,1.98413,2,0,0.000985,0,1,3.22195,7,0.880428,0.672219,0.415229,131,0,1.33155,2,0.000488,0,0,160,TRUE,0,5,131,131,"lad"
"g10-g101",0,41,80,0,3.90244,9,0,0.097561,6,2184,6552,0,6,6,1,0.002749,0,1,3.22195,7,0.880428,0.672219,0.415229,686,1,4.83463,7,0.996795,0.983059,0.914377,445,TRUE,0,6,686,686,"supplementallad"
"g10-g102",0,41,80,0,3.90244,9,0,0.097561,6,2184,8736,0,8,8,1,0.003665,0,1,3.22195,7,0.880428,0.672219,0.415229,829,1,4.25744,6,0.995879,0.970238,0.820971,842,TRUE,0,6,829,829,"supplementallad"
"g10-g103",0,41,80,0,3.90244,9,0,0.097561,6,2184,13104,0,12,12,1,0.005497,0,1,3.22195,7,0.880428,0.672219,0.415229,1147,1,3.73065,6,0.994048,0.933608,0.61859,2360,TRUE,0,6,1147,1147,"supplementallad"
"g10-g104",0,41,80,0,3.90244,9,0,0.097561,14,3300,6596,0,3.99758,20,0,0.001212,0,1,3.22195,7,0.880428,0.672219,0.415229,1397,0,8.83072,28,0.517559,0.513402,0.501871,9832689,TRUE,0,14,1397,1397,"glasgow2"
"g10-g105",0,41,80,0,3.90244,9,0,0.097561,14,3317,6617,0,3.98975,20,0,0.001203,0,1,3.22195,7,0.880428,0.672219,0.415229,1404,0,8.82651,28,0.51486,0.51073,0.499268,9808505,TRUE,0,14,1404,1404,"glasgow2"
"g10-g106",0,41,80,0,3.90244,9,0,0.097561,25,4493,13619,0,6.06232,25,0,0.00135,0,1,3.22195,7,0.880428,0.672219,0.415229,4955,1,8.34333,29,0.998428,0.992345,0.971973,1e+08,FALSE,0,25,4955,4955,"glasgow2"
"g10-g107",0,41,80,0,3.90244,9,0,0.097561,25,4494,9812,0,4.36671,23,0,0.000972,0,1,3.22195,7,0.880428,0.672219,0.415229,2978,0,8.56683,25,0.553997,0.550267,0.538928,39153845,TRUE,0,25,2978,2978,"glasgow2"
"g10-g108",0,41,80,0,3.90244,9,0,0.097561,29,4866,10840,0,4.4554,24,0,0.000916,0,1,3.22195,7,0.880428,0.672219,0.415229,3669,0,8.55453,27,0.579695,0.576075,0.564798,1e+08,FALSE,0,29,3669,3669,"glasgow2"
"g10-g109",0,41,80,0,3.90244,9,0,0.097561,31,5040,15120,0,6,6,1,0.001191,0,1,3.22195,7,0.880428,0.672219,0.415229,4210,1,10.5021,21,0.998611,0.994643,0.984921,1919,TRUE,0,31,4210,4210,"lad"
"g10-g11",0,41,80,0,3.90244,9,0,0.097561,0,42,114,0,5.42857,10,0,0.132404,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,2.98955,9,0.846939,0.572562,0.295918,1,TRUE,0,0,0,0,"lad"
"g10-g110",0,41,80,0,3.90244,9,0,0.097561,36,5448,36105,0,13.2544,39,0,0.002433,0,1,3.22195,7,0.880428,0.672219,0.415229,9934,1,5.67628,16,0.997384,0.977723,0.912432,23462,TRUE,0,36,9934,9934,"supplementallad"
"g10-g111",0,41,80,0,3.90244,9,0,0.097561,41,5757,14135,0,4.91054,25,0,0.000853,0,1,3.22195,7,0.880428,0.672219,0.415229,5766,0,8.34249,29,0.608189,0.604462,0.592038,1e+08,FALSE,0,41,5766,5766,"glasgow2"
"g10-g112",0,41,80,0,3.90244,9,0,0.097561,54,6671,14066,0,4.21706,419,0,0.000632,0,1,3.22195,7,0.880428,0.672219,0.415229,5942,1,9.66358,26,0.999218,0.990909,0.966094,23309,TRUE,0,54,5942,5942,"glasgow1"
"g10-g12",0,41,80,0,3.90244,9,0,0.097561,0,48,203,0,8.45833,23,0,0.179965,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.18788,4,0.68316,0.282118,0.055556,6,TRUE,0,0,0,0,"supplementallad"
"g10-g13",0,41,80,0,3.90244,9,0,0.097561,0,49,125,0,5.10204,19,0,0.106293,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.13765,4,0.51312,0.184923,0.004165,4,TRUE,0,0,0,0,"lad"
"g10-g14",0,41,80,0,3.90244,9,0,0.097561,0,50,109,0,4.36,17,0,0.08898,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.56151,5,0.5696,0.3448,0.1016,4,TRUE,0,0,0,0,"lad"
"g10-g15",0,41,80,0,3.90244,9,0,0.097561,0,50,145,0,5.8,20,0,0.118367,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.10366,4,0.54,0.1808,0.0032,10,TRUE,0,0,0,0,"supplementallad"
"g10-g16",0,41,80,0,3.90244,9,0,0.097561,0,53,189,0,7.13208,11,0,0.137155,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,2.51016,5,0.846565,0.503382,0.121752,35,TRUE,0,0,0,0,"glasgow2"
"g10-g20",0,41,80,0,3.90244,9,0,0.097561,0,64,728,0,22.75,27,0,0.361111,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.63889,2,0.628906,0,0,142,TRUE,0,0,0,0,"glasgow1"
"g10-g21",0,41,80,0,3.90244,9,0,0.097561,0,64,1848,0,57.75,61,0,0.916667,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.08333,2,0.082031,0,0,5103,TRUE,0,0,0,0,"vf2"
"g10-g22",0,41,80,0,3.90244,9,0,0.097561,0,67,224,0,6.68657,11,0,0.101312,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,3.46947,8,0.885275,0.704389,0.438851,14,TRUE,0,0,0,0,"supplementallad"
"g10-g23",0,41,80,0,3.90244,9,0,0.097561,0,73,283,0,7.75342,52,0,0.107686,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.15819,4,0.750235,0.232689,0.009007,397464,TRUE,0,0,0,0,"supplementallad"
"g10-g25",0,41,80,0,3.90244,9,0,0.097561,0,75,114,0,3.04,20,0,0.041081,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,1.94488,4,0.094933,0.028444,0.004622,5,TRUE,0,0,0,0,"lad"
"g10-g26",0,41,80,0,3.90244,9,0,0.097561,0,80,254,0,6.35,36,0,0.08038,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.64115,5,0.835,0.524062,0.133125,1351022,TRUE,0,0,0,0,"supplementallad"
"g10-g27",0,41,80,0,3.90244,9,0,0.097561,0,86,400,0,9.30233,81,0,0.109439,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,1.94473,3,0.880206,0.053543,0,10326530,TRUE,0,0,0,0,"glasgow1"
"g10-g28",0,41,80,0,3.90244,9,0,0.097561,0,97,92,0,1.89691,12,0,0.01976,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,4.5982,12,0.523754,0.444893,0.387501,1,TRUE,0,0,0,0,"lad"
"g10-g29",0,41,80,0,3.90244,9,0,0.097561,0,100,906,0,18.12,31,0,0.18303,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.84121,3,0.8088,0.024,0,113,TRUE,0,0,1,1,"glasgow1"
"g10-g30",0,41,80,0,3.90244,9,0,0.097561,0,100,907,8,18.06,31,0,0.183232,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.84424,3,0.8102,0.0256,0,119,TRUE,0,0,1,1,"glasgow1"
"g10-g31",0,41,80,0,3.90244,9,0,0.097561,0,100,1000,0,20,32,0,0.20202,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,1.81071,3,0.79,0.0126,0,159,TRUE,0,0,1,1,"glasgow1"
"g10-g32",0,41,80,0,3.90244,9,0,0.097561,0,100,4950,0,99,99,1,1,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1,1,0,0,0,68070,TRUE,0,0,3,3,"glasgow1"
"g10-g33",0,41,80,0,3.90244,9,0,0.097561,0,101,297,0,5.88119,13,0,0.058812,0,1,3.22195,7,0.880428,0.672219,0.415229,0,1,3.7499,7,0.931869,0.799922,0.578963,10,TRUE,0,0,0,0,"glasgow1"
"g10-g37",0,41,80,0,3.90244,9,0,0.097561,0,120,638,0,10.6333,13,0,0.089356,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.78389,6,0.903056,0.591667,0.195694,16814,TRUE,0,0,1,1,"glasgow2"
"g10-g38",0,41,80,0,3.90244,9,0,0.097561,0,121,210,0,3.47107,28,0,0.028926,0,1,3.22195,7,0.880428,0.672219,0.415229,0,0,2.23636,3,0.181682,0.07841,0,9,TRUE,0,0,0,0,"supplementallad"
"g10-g40",0,41,80,0,3.90244,9,0,0.097561,0,121,3600,0,59.5041,65,0,0.495868,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1.50413,2,0.499966,0,0,11047,TRUE,0,0,3,3,"vf2"
"g10-g41",0,41,80,0,3.90244,9,0,0.097561,0,128,368,0,5.75,10,0,0.045276,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,4.59941,10,0.947266,0.852539,0.707886,12,TRUE,0,0,1,1,"glasgow1"
"g10-g42",0,41,80,0,3.90244,9,0,0.097561,0,128,508,0,7.9375,10,0,0.0625,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,5.91154,14,0.930176,0.847168,0.741455,31,TRUE,0,0,1,1,"glasgow2"
"g10-g43",0,41,80,0,3.90244,9,0,0.097561,0,128,824,0,12.875,29,0,0.101378,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,3.50165,9,0.60437,0.478394,0.33667,119,TRUE,0,0,1,1,"glasgow1"
"g10-g44",0,41,80,0,3.90244,9,0,0.097561,0,128,892,0,13.9375,31,0,0.109744,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,2.16568,5,0.837158,0.25354,0.011963,120,TRUE,0,0,1,1,"glasgow1"
"g10-g45",0,41,80,0,3.90244,9,0,0.097561,0,128,894,9,13.8984,31,0,0.10999,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,2.17006,5,0.838013,0.256714,0.012085,124,TRUE,0,0,1,1,"glasgow1"
"g10-g46",0,41,80,0,3.90244,9,0,0.097561,0,128,938,0,14.6562,26,0,0.115404,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.04491,3,0.877686,0.159058,0,1160,TRUE,0,0,2,2,"glasgow2"
"g10-g47",0,41,80,0,3.90244,9,0,0.097561,0,128,939,3,14.6484,26,0,0.115527,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.04712,3,0.87793,0.161011,0,2290,TRUE,0,0,1,1,"glasgow2"
"g10-g48",0,41,80,0,3.90244,9,0,0.097561,0,128,1000,0,15.625,27,0,0.123031,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.00381,3,0.870117,0.125854,0,124,TRUE,0,0,2,2,"glasgow1"
"g10-g49",0,41,80,0,3.90244,9,0,0.097561,0,128,1027,0,16.0469,20,0,0.126353,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,3.52313,8,0.866821,0.679565,0.462036,1e+08,FALSE,0,0,1,1,"supplementallad"
"g10-g50",0,41,80,0,3.90244,9,0,0.097561,0,128,3216,0,50.25,86,0,0.395669,0,1,3.22195,7,0.880428,0.672219,0.415229,3,1,1.92384,4,0.599609,0.247192,0.069824,9449,TRUE,0,0,3,3,"vf2"
"g10-g51",0,41,80,0,3.90244,9,0,0.097561,0,138,493,0,7.14493,71,0,0.052153,0,1,3.22195,7,0.880428,0.672219,0.415229,1,1,2.44843,5,0.940979,0.453896,0.038437,1e+08,FALSE,0,0,1,1,"glasgow2"
"g10-g52",0,41,80,0,3.90244,9,0,0.097561,0,161,356,0,4.42236,40,0,0.02764,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,3.3828,8,0.857992,0.650361,0.44435,21,TRUE,0,0,1,1,"supplementallad"
"g10-g53",0,41,80,0,3.90244,9,0,0.097561,0,168,836,0,9.95238,14,0,0.059595,0,1,3.22195,7,0.880428,0.672219,0.415229,2,1,2.77816,5,0.934807,0.660998,0.170068,89,TRUE,0,0,2,2,"glasgow2"
"g10-g54",0,41,80,0,3.90244,9,0,0.097561,0,256,941,0,7.35156,22,0,0.02883,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,3.11824,6,0.839233,0.653748,0.293427,56,TRUE,0,0,5,5,"supplementallad"
"g10-g55",0,41,80,0,3.90244,9,0,0.097561,0,256,962,0,7.51562,15,0,0.029473,0,1,3.22195,7,0.880428,0.672219,0.415229,5,1,3.16562,6,0.966736,0.788788,0.359772,50,TRUE,0,0,5,5,"supplementallad"
"g10-g56",0,41,80,0,3.90244,9,0,0.097561,0,256,1000,0,7.8125,25,0,0.030637,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,3.07479,6,0.859406,0.6586,0.283356,62,TRUE,0,0,5,5,"supplementallad"
"g10-g57",0,41,80,0,3.90244,9,0,0.097561,0,280,61,0,0.435714,7,0,0.001562,0,1,3.22195,7,0.880428,0.672219,0.415229,1,0,1.21795,2,0.000434,0,0,4,TRUE,0,0,1,1,"lad"
"g10-g58-normed",0,41,80,0,3.90244,9,0,0.097561,0,280,387,1,2.76071,36,0,0.009908,0,1,3.22195,7,0.880428,0.672219,0.415229,3,0,3.33644,7,0.340077,0.282015,0.14602,1972,TRUE,0,0,3,3,"glasgow2"
"g10-g59-normed",0,41,80,0,3.90244,9,0,0.097561,0,280,388,1,2.76786,47,0,0.009933,0,1,3.22195,7,0.880428,0.672219,0.415229,3,0,3.48577,9,0.406046,0.340434,0.176964,367,TRUE,0,0,3,3,"glasgow2"
"g10-g60-normed",0,41,80,0,3.90244,9,0,0.097561,0,280,1074,1,7.66786,70,0,0.027496,0,1,3.22195,7,0.880428,0.672219,0.415229,5,0,2.90538,6,0.865,0.635281,0.179107,266,TRUE,0,0,5,5,"glasgow1"
"g10-g61",0,41,80,0,3.90244,9,0,0.097561,0,331,930,0,5.61934,6,0,0.017028,0,1,3.22195,7,0.880428,0.672219,0.415229,5,1,9.57583,20,0.980002,0.948294,0.904044,20,TRUE,0,0,5,5,"lad"
"g10-g62",0,41,80,0,3.90244,9,0,0.097561,0,377,962,0,5.10345,103,0,0.013573,0,1,3.22195,7,0.880428,0.672219,0.415229,7,1,3.58877,8,0.98381,0.789438,0.529125,162,TRUE,0,0,7,7,"supplementallad"
"g10-g63",0,41,80,0,3.90244,9,0,0.097561,0,400,2860,0,14.3,26,0,0.03584,0,1,3.22195,7,0.880428,0.672219,0.415229,23,1,3.46867,7,0.96175,0.7955,0.485625,1e+08,FALSE,0,0,23,23,"glasgow2"
"g10-g64",0,41,80,0,3.90244,9,0,0.097561,0,400,9960,0,49.8,165,0,0.124812,0,1,3.22195,7,0.880428,0.672219,0.415229,51,1,2.23575,4,0.873,0.334475,0.025188,51307,TRUE,0,0,51,51,"glasgow1"
"g10-g65",0,41,80,0,3.90244,9,0,0.097561,0,435,2520,0,11.5862,12,0,0.026696,0,1,3.22195,7,0.880428,0.672219,0.415229,27,1,2.72983,4,0.971066,0.725961,0.028823,194,TRUE,0,0,27,27,"supplementallad"
"g10-g66-normed",0,41,80,0,3.90244,9,0,0.097561,0,435,2664,144,11.9172,12,0,0.028222,0,1,3.22195,7,0.880428,0.672219,0.415229,27,1,2.72983,4,0.971066,0.725961,0.028823,227,TRUE,0,0,27,27,"supplementallad"
"g10-g67",0,41,80,0,3.90244,9,0,0.097561,0,462,1386,0,6,6,1,0.013015,0,1,3.22195,7,0.880428,0.672219,0.415229,13,1,4.10195,5,0.984848,0.919913,0.757576,51,TRUE,0,0,13,13,"supplementallad"
"g10-g68",0,41,80,0,3.90244,9,0,0.097561,0,462,6930,0,30,30,1,0.065076,0,1,3.22195,7,0.880428,0.672219,0.415229,57,1,2.73319,5,0.9329,0.608225,0.175325,4168,TRUE,0,0,57,57,"glasgow1"
"g10-g69",0,41,80,0,3.90244,9,0,0.097561,0,500,1479,0,5.916,12,0,0.011856,0,1,3.22195,7,0.880428,0.672219,0.415229,22,1,8.2421,16,0.986168,0.959528,0.915912,67,TRUE,0,0,22,22,"glasgow1"
"g10-g70",0,41,80,0,3.90244,9,0,0.097561,0,501,756,0,3.01796,10,0,0.006036,0,1,3.22195,7,0.880428,0.672219,0.415229,17,0,10.4096,21,0.929207,0.916905,0.897128,16,TRUE,0,0,17,17,"lad"
"g10-g71",0,41,80,0,3.90244,9,0,0.097561,0,501,1497,0,5.97605,18,0,0.011952,0,1,3.22195,7,0.880428,0.672219,0.415229,22,1,7.14825,13,0.986076,0.958171,0.908729,78,TRUE,0,0,22,22,"glasgow1"
"g10-g72",0,41,80,0,3.90244,9,0,0.097561,0,561,147,0,0.524064,17,0,0.000936,0,1,3.22195,7,0.880428,0.672219,0.415229,7,0,3.11838,8,0.012754,0.009609,0.005058,31,TRUE,0,0,7,7,"lad"
"g10-g73-normed",0,41,80,0,3.90244,9,0,0.097561,0,561,1629,1,5.8057,99,0,0.010371,0,1,3.22195,7,0.880428,0.672219,0.415229,29,0,3.32517,9,0.921407,0.793611,0.35005,541,TRUE,0,0,29,29,"glasgow1"
"g10-g74",0,41,80,0,3.90244,9,0,0.097561,0,585,1228,0,4.19829,113,0,0.007189,0,1,3.22195,7,0.880428,0.672219,0.415229,19,1,3.55758,4,0.991114,0.816802,0.745293,348,TRUE,0,0,19,19,"supplementallad"
"g10-g75",0,41,80,0,3.90244,9,0,0.097561,0,610,7438,0,24.3869,154,0,0.040044,0,1,3.22195,7,0.880428,0.672219,0.415229,32,0,2.58237,7,0.391094,0.220263,0.06057,32929,TRUE,0,0,32,32,"supplementallad"
"g10-g76",0,41,80,0,3.90244,9,0,0.097561,0,610,35465,0,116.279,256,0,0.190934,0,1,3.22195,7,0.880428,0.672219,0.415229,155,0,2.12389,4,0.749643,0.288019,0.019086,2731174,TRUE,0,0,155,155,"glasgow1"
"g10-g77",0,41,80,0,3.90244,9,0,0.097561,0,610,82562,0,270.695,360,0,0.444491,0,1,3.22195,7,0.880428,0.672219,0.415229,319,1,1.59555,3,0.554598,0.039979,0,41043174,TRUE,0,0,319,319,"glasgow1"
"g10-g78",0,41,80,0,3.90244,9,0,0.097561,0,627,3545,0,11.3078,19,0,0.018064,0,1,3.22195,7,0.880428,0.672219,0.415229,67,1,4.8729,19,0.98037,0.898555,0.717637,384,TRUE,0,0,67,67,"supplementallad"
"g10-g79",0,41,80,0,3.90244,9,0,0.097561,0,763,1902,0,4.98558,14,0,0.006543,0,1,3.22195,7,0.880428,0.672219,0.415229,41,1,5.61555,8,0.992155,0.958017,0.895448,152,TRUE,0,0,41,41,"supplementallad"
"g10-g80",0,41,80,0,3.90244,9,0,0.097561,1,891,318,0,0.713805,6,0,0.000802,0,1,3.22195,7,0.880428,0.672219,0.415229,21,0,5.91067,15,0.007039,0.006359,0.005719,31,TRUE,0,1,21,21,"supplementallad"
"g10-g81",0,41,80,0,3.90244,9,0,0.097561,1,1010,5994,0,11.8693,12,0,0.011763,0,1,3.22195,7,0.880428,0.672219,0.415229,207,1,3.06555,5,0.987258,0.866376,0.209844,694,TRUE,0,1,207,207,"supplementallad"
"g10-g82-normed",0,41,80,0,3.90244,9,0,0.097561,1,1010,5994,0,11.8693,12,0,0.011763,0,1,3.22195,7,0.880428,0.672219,0.415229,208,1,3.06555,5,0.987258,0.866376,0.209844,692,TRUE,0,1,208,208,"supplementallad"
"g10-g83",0,41,80,0,3.90244,9,0,0.097561,1,1024,5120,0,10,10,1,0.009775,0,1,3.22195,7,0.880428,0.672219,0.415229,162,1,5.00489,10,0.989258,0.945312,0.828125,415,TRUE,0,1,162,162,"supplementallad"
"g10-g84",0,41,80,0,3.90244,9,0,0.097561,1,1024,61440,0,120,120,1,0.117302,0,1,3.22195,7,0.880428,0.672219,0.415229,789,1,2.35582,4,0.881836,0.427734,0.044922,2759514,TRUE,0,1,789,789,"supplementallad"
"g10-g85",0,41,80,0,3.90244,9,0,0.097561,1,1050,1574,0,2.9981,3,0,0.002858,0,1,3.22195,7,0.880428,0.672219,0.415229,89,1,8.09967,13,0.996192,0.990485,0.979142,51,TRUE,0,1,89,89,"supplementallad"
"g10-g86-normed",0,41,80,0,3.90244,9,0,0.097561,1,1050,1576,2,3,3,1,0.002862,0,1,3.22195,7,0.880428,0.672219,0.415229,90,1,8.09967,13,0.996192,0.990485,0.979142,51,TRUE,0,1,90,90,"lad"
"g10-g87",0,41,80,0,3.90244,9,0,0.097561,1,1057,3561,0,6.73794,23,0,0.006381,0,1,3.22195,7,0.880428,0.672219,0.415229,129,0,5.16013,12,0.983245,0.939526,0.853035,440,TRUE,0,1,129,129,"supplementallad"
"g10-g88",0,41,80,0,3.90244,9,0,0.097561,1,1057,4028,0,7.62157,22,0,0.007217,0,1,3.22195,7,0.880428,0.672219,0.415229,142,0,5.66995,14,0.988064,0.947504,0.864237,649,TRUE,0,1,142,142,"supplementallad"
"g10-g89",0,41,80,0,3.90244,9,0,0.097561,1,1092,2184,0,4,4,1,0.003666,0,1,3.22195,7,0.880428,0.672219,0.415229,111,1,5.7791,8,0.995421,0.984432,0.951465,66,TRUE,0,1,111,111,"lad"
"g10-g90",0,41,80,0,3.90244,9,0,0.097561,2,1430,5005,0,7,7,1,0.004899,0,1,3.22195,7,0.880428,0.672219,0.415229,266,1,6.00551,11,0.994406,0.974825,0.92028,318,TRUE,0,2,266,266,"supplementallad"
"g10-g91",0,41,80,0,3.90244,9,0,0.097561,2,1446,3162,0,4.37344,219,0,0.003027,0,1,3.22195,7,0.880428,0.672219,0.415229,165,1,6.394,18,0.996284,0.964252,0.883107,1809,TRUE,0,2,165,165,"glasgow1"
"g10-g92",0,41,80,0,3.90244,9,0,0.097561,3,1619,3517,0,4.34466,176,0,0.002685,0,1,3.22195,7,0.880428,0.672219,0.415229,228,1,6.96525,17,0.996699,0.975941,0.922645,1631,TRUE,0,3,228,228,"glasgow1"
"g10-g93-normed",0,41,80,0,3.90244,9,0,0.097561,3,1800,209000,0,232.222,356,0,0.129084,0,1,3.22195,7,0.880428,0.672219,0.415229,5658,1,2.01206,3,0.870432,0.141062,0,97017532,TRUE,0,3,5658,5658,"glasgow1"
"g10-g94",0,41,80,0,3.90244,9,0,0.097561,4,1860,5590,0,6.01075,9,0,0.003233,0,1,3.22195,7,0.880428,0.672219,0.415229,470,1,7.67313,16,0.996231,0.985283,0.958354,599,TRUE,0,4,470,470,"supplementallad"
"g10-g95",0,41,80,0,3.90244,9,0,0.097561,5,2000,1396,0,1.396,11,0,0.000698,0,1,3.22195,7,0.880428,0.672219,0.415229,151,0,13.1693,36,0.068187,0.067156,0.065609,817,TRUE,0,5,151,151,"lad"
