"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","sapperlot","spear.hw","spear.sw","sapperlot_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf",33054,108000,13272,70079,1.4905,0.5465,0.1894,0.3542,0.681,0,1.3268,2e-04,0.3216,2e-04,7e-04,1.1936,0.1395,0.7546,2e-04,0.9938,1e-04,0.0047,2.7555,0.1434,0.1249,0,0.6364,3.0191,1e-04,1.0666,0,0.0023,2.3961,0.5439,2e-04,0.5276,1e-04,0.0016,7e-04,1.1446,1e-04,0.0049,4.3185,0.1929,0.5231,0.0172,0.6429,3.5919,32.08,641.24,1200,"TRUE","TRUE","FALSE",0.58,0.01,0.43,11.87,"mxc09"
"SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf",648000,1940000,83445,569000,6.7635,2.4029,0.1467,0.528,0.7128,0,1.9041,1e-04,4.6855,0,0.011,1.757,0.3897,0.6828,1e-04,3.4882,0,0.0045,3.3602,0.2259,0.2071,0,0.9951,3.3433,0,2.7082,0,0.0015,2.7672,0.4437,2e-04,3.6876,0,0.0062,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,47.71,16.88,16.48,"TRUE","TRUE","TRUE",115.64,0.16,18.91,20.19,"picosat"
"SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf",1295,22000,1123.5,18879,0.0399,0.0105,0.1415,0.47095,0.6495,0,0.9956,0.00335,0.2968,0.0018,0.0103,0.4279,0.083,0.8222,0.00335,0.2935,7e-04,0.0105,2.7384,0.21775,0.1483,0,0.7895,2.83515,0.0011,0.4026,1e-04,0.005,2.40475,0.50015,0.0035,0.2935,9e-04,0.0098,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,10.11,6.66,5.84,"TRUE","TRUE","TRUE",16.4,0,0,0,"lingeling"
"SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf",426000,1290000,76414,470000,4.575,1.7476,0.1626,0.5197,0.7429,0,1.5021,0,2.1383,0,0.0037,1.2648,0.4172,0.8476,0,2.717,0,0.0093,3.1389,0.1565,0.1789,0,1,3.0545,0,1.7805,0,0.004,2.5553,0.4784,1e-04,2.3827,0,0.0079,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,17.4,17.91,19.81,"TRUE","TRUE","TRUE",18.81,0.07,14.43,20.13,"lrglshr"
"SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf",603000,1820000,143000,821000,3.2059,1.221,0.1745,0.4861,0.7566,0,1.4762,0,1.2961,0,0.0029,1.2524,0.3606,0.8167,0,1.7648,0,8e-04,3.0752,0.1422,0.174,0,1,2.8387,0,1.4883,0,3e-04,2.5153,0.5069,1e-04,2.1247,0,0.0025,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,38.49,19.91,19.14,"TRUE","TRUE","TRUE",1383.5,0.12,51.04,20.07,"picosat"
"SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf",1650000,4940000,211000,1490000,6.8182,2.3119,0.1412,0.5012,0.7637,0,1.7164,0,2.9835,0,0.0045,1.4605,0.4407,0.78,0,3.709,0,0.0033,3.3548,0.2122,0.2196,0,0.9892,3.0943,0,2.6847,0,0.001,2.7061,0.4586,2e-04,2.2531,0,0.0038,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,23.98,35.65,30.84,"TRUE","TRUE","TRUE",199.05,0.27,107.95,20.11,"mxc09"
"SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf",1990000,5960000,285000,1960000,5.9733,2.0505,0.1458,0.5,0.7687,0,1.7401,0,2.9214,0,0.0034,1.4866,0.4402,0.7758,0,3.6815,0,0.0026,3.376,0.229,0.2238,0,0.9899,3.2103,0,2.7486,0,8e-04,2.6864,0.4577,1e-04,2.3891,0,0.003,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,26.74,43.41,33.86,"TRUE","TRUE","TRUE",243.42,0.34,196.9,20.12,"glucose2"
"SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf",535000,1600000,67417,440000,6.9416,2.6273,0.1531,0.5243,0.7266,0,1.85,1e-04,2.6773,0,0.0096,1.6907,0.4006,0.6942,1e-04,3.4805,0,0.0049,3.2201,0.2178,0.1921,0,0.9858,3.2658,0,2.7759,0,0.0018,2.686,0.4556,1e-04,3.268,0,0.0052,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,24.32,10.6,9.48,"TRUE","TRUE","TRUE",23.46,0.09,11.3,20.21,"picosat"
"SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf",370000,1120000,64407,398000,4.7455,1.8101,0.1619,0.5183,0.748,0,1.4959,1e-04,1.7641,0,0.0029,1.2545,0.4233,0.8494,1e-04,2.591,0,0.0094,3.1201,0.1528,0.1727,0,1,3.0313,0,1.7458,0,0.0041,2.5546,0.4774,1e-04,2.0724,0,0.0076,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,10.24,12.81,12.03,"TRUE","TRUE","TRUE",11.73,0.05,10.17,20.02,"glueminisat"
"SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf",1020000,3070000,121000,878000,7.4571,2.4907,0.1377,0.5037,0.7658,0,1.7162,0,2.8315,0,0.0063,1.4522,0.4535,0.7789,0,3.6771,0,0.0052,3.3351,0.2095,0.2209,0,0.9876,3.0671,0,2.6317,0,0.0015,2.7218,0.456,2e-04,2.1287,0,0.005,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,10.66,18.11,14.95,"TRUE","TRUE","TRUE",132.71,0.17,36.36,20.26,"picosat"
"SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf",1295,22000,1123.5,18879,0.0399,0.0105,0.1415,0.47095,0.6495,0,0.9956,0.00335,0.2968,0.0018,0.0103,0.4279,0.083,0.8222,0.00335,0.2935,7e-04,0.0105,2.7384,0.21775,0.1483,0,0.7895,2.83515,0.0011,0.4026,1e-04,0.005,2.40475,0.50015,0.0035,0.2935,9e-04,0.0098,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,71.32,1200,1200,"TRUE","FALSE","FALSE",0,0,0,0,"clasp2"
"SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf",744,2464,360,2208,1.0667,0.1159,0.163,0.4544,0.7255,0,1.4994,0.0094,0.2145,0.0056,0.0139,1.0891,0.087,0.5942,0.0094,0.9001,0.0036,0.0435,1.6886,0.035,0.0291,0,0.0667,1.2576,0.0039,0.8177,9e-04,0.019,2.5168,0.4416,0.0053,0.8863,0.0027,0.0222,0.0245,0.5309,0.0054,0.0466,2.5754,0.2329,0.3858,0.1059,0.4062,2.5141,918.18,420.86,1200,"TRUE","TRUE","FALSE",0.01,0,0,0.31,"lingeling"
"SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf",3073,19785,2844,17759,0.0805,0.1141,0.1601,0.3995,0.8418,0,1.2812,0.0013,0.1409,7e-04,0.0018,0.6185,0.0455,0.2054,0.0013,0.5437,5e-04,0.0071,1.2677,0.0256,0.0453,0,0.2727,0.7202,5e-04,0.9093,1e-04,0.0038,2.2079,0.3644,4e-04,0.9208,2e-04,0.0035,0.0025,0.711,3e-04,0.0073,1.8836,0.381,0.4223,0.0392,0.6364,1.6339,1163.9,1200,1200,"TRUE","FALSE","FALSE",0.03,0,0.03,1.92,"mphaseSAT64"
"SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf",900,69990,870,69090,0.0345,0.013,0.0126,0.4874,1.0167,0,0.8872,0.0036,1.9953,0.0023,0.0667,0.187,0.9642,0.9642,0.0036,0.1973,0.0021,0.0059,4.8125,0.2392,0.0614,0.123,0.4048,3.096,0.0017,0.4081,5e-04,0.0039,4.6377,0.7267,0.0126,0,0.0126,0.0126,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1021.3,269.45,1200,"TRUE","TRUE","FALSE",0.64,0.01,0.02,20.01,"clasp2"
"SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf",900,71378,870,70478,0.0345,0.0128,0.0123,0.4958,1.0026,0,0.8405,0.0033,1.9851,0.0023,0.0667,0.1469,0.9738,0.9738,0.0033,0.1782,0.002,0.0058,4.4776,0.3589,0.0451,0.2517,0.5122,2.7394,0.0016,0.4383,4e-04,0.0039,4.5133,0.6848,0.0123,0,0.0123,0.0123,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,541.55,1200,"FALSE","TRUE","FALSE",0.46,0.01,0.03,20.01,"clasp2"
"SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf",172,832,121,730,0.4215,0.1397,0.1658,0.3941,0.7856,0,1.7066,0.0326,0.2899,0.0165,0.0579,1.2058,0.011,0.3863,0.0326,0.4849,0.0164,0.1014,1.8229,0.0146,0.0694,0,0.6,0.4694,0.0098,0.2674,0.0041,0.0164,1.8627,0.3411,0.0162,0.6955,0.0082,0.0521,0.054,0.5549,0.0164,0.152,3.3648,0.3661,0.2581,0.2406,0.684,3.0724,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.06,"mxc09"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf",1558,8169,1439,6620,0.0827,0.234,0.2174,0.299,0.8977,0,3.0218,0.0063,0.4298,0.0014,0.0111,2.613,0.0937,0.1411,0.0063,4.2015,2e-04,0.6255,3.3298,0.5266,0.1961,0,1,2.8548,3e-04,3.0265,0,0.0154,1.3955,0.1305,0.0068,1.4889,2e-04,0.182,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,189.37,1156,1200,"TRUE","TRUE","FALSE",0.05,0,0.01,20.18,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf",1339,7095,1232,5771,0.0869,0.2294,0.2135,0.301,0.8888,0,2.9945,0.0073,0.4521,0.0016,0.013,2.62,0.097,0.1722,0.0073,4.4365,2e-04,0.7117,3.0231,0.5365,0.1795,0,1,2.6767,3e-04,2.6883,0,0.0158,1.3622,0.1313,0.0076,1.5093,2e-04,0.2067,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,338.42,1200,1200,"TRUE","FALSE","FALSE",0.04,0,0.01,20.04,"cryptominisat2011"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf",1477,7809,1372,6480,0.0765,0.2051,0.2117,0.3176,0.8378,0,3.0201,0.0065,0.4378,0.0015,0.0117,2.572,0.0927,0.1057,0.0065,4.2179,2e-04,0.6278,3.2692,0.5251,0.2163,0,1,2.7982,3e-04,2.8777,0,0.0134,1.4221,0.1211,0.0072,1.5134,2e-04,0.1844,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,187.45,1200,1200,"TRUE","FALSE","FALSE",0.04,0,0.01,20.66,"cryptominisat2011"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf",1587,8013,1465,6565,0.0833,0.2206,0.2231,0.289,0.8986,0,2.9418,0.006,0.4259,0.0014,0.0109,2.5476,0.0905,0.0989,0.006,4.1837,2e-04,0.6034,3.3497,0.5352,0.2063,0,1,2.8671,3e-04,2.4873,0,0.012,1.3243,0.1152,0.0067,1.5263,2e-04,0.1796,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,358.23,1200,1200,"TRUE","FALSE","FALSE",0.05,0,0.01,20.82,"cryptominisat2011"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf",1605,8025,1492,6633,0.0757,0.2099,0.2249,0.299,0.8604,0,3.0185,0.006,0.4169,0.0013,0.0107,2.5543,0.0811,0.0896,0.006,4.1923,2e-04,0.6068,3.333,0.5487,0.1908,0,1,2.8323,3e-04,2.8836,0,0.0128,1.3596,0.1132,0.0066,1.5349,2e-04,0.1789,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,218.38,412,1200,"TRUE","TRUE","FALSE",0.05,0,0.01,20.79,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf",1321,7617,1218,6306,0.0846,0.2079,0.1931,0.3019,0.8843,0,2.9512,0.0071,0.4588,0.0016,0.0131,2.5799,0.1009,0.1218,0.0071,4.1534,2e-04,0.6459,3.2057,0.5023,0.2279,0,1,2.7975,3e-04,2.5535,0,0.0128,1.3623,0.1262,0.0082,1.4738,2e-04,0.1898,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,144.35,1200,1200,"TRUE","FALSE","FALSE",0.04,0,0.01,20.21,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf",1610,8277,1506,6966,0.0691,0.1882,0.2162,0.2864,0.9112,0,2.9077,0.0058,0.4362,0.0013,0.0106,2.5732,0.0933,0.1058,0.0058,4.1778,1e-04,0.5837,3.3828,0.5456,0.1993,0,1,2.8779,3e-04,2.5595,0,0.0109,1.4018,0.1289,0.0064,1.5253,1e-04,0.1717,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,845.35,1200,1200,"TRUE","FALSE","FALSE",0.05,0,0.01,20.35,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf",1477,7989,1384,6704,0.0672,0.1917,0.2064,0.288,0.9046,0,2.9448,0.0063,0.435,0.0014,0.0116,2.5765,0.0868,0.1029,0.0063,4.1643,1e-04,0.6211,3.2183,0.5215,0.2127,0,1,2.7275,3e-04,2.4581,0,0.0116,1.3388,0.1244,0.0073,1.5053,4e-04,0.18,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,179.2,1200,1200,"TRUE","FALSE","FALSE",0.04,0,0.01,20.71,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf",2123,9177,1505,7397,0.4106,0.2406,0.2035,0.3063,0.8572,0,2.9826,0.0058,0.4457,0.0013,0.0106,2.6087,0.083,0.1232,0.0058,3.9971,1e-04,0.557,3.3127,0.5158,0.223,0,1,2.8922,3e-04,2.6098,0,0.0097,1.3845,0.1363,0.0068,1.51,1e-04,0.1621,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,383.55,1200,1200,"TRUE","FALSE","FALSE",0.08,0,0.01,20.63,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf",728,17199,668,12052,0.0898,0.4271,0.0554,0.387,0.9298,0,1.73,0.007,0.4771,0.003,0.018,1.5261,0.2836,0.4222,0.007,0.9067,1e-04,0.0279,3.3877,0.6768,0.2086,0,1,2.8893,0.0014,1.1395,0,0.0058,3.1707,0.3278,0.0085,0.8505,2e-04,0.0283,0.0082,1.1485,7e-04,0.0765,3.6405,0.1706,1.257,0.0062,0.9635,2.8385,1200,798.21,1200,"FALSE","TRUE","FALSE",0.05,0,0.01,14.01,"clasp2"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf",270,1080,270,1080,0,0,0.25,0.5,0.5774,0.3333,0.5623,0.0111,0,0.0111,0.0111,0,0,1,0.0111,0,0.0111,0.0111,0,0,0,0,0,0,0.0054,0.309,0.0028,0.0083,1.2795,0.4833,0.0055,0.0143,0.0046,0.0056,0.0139,0.0057,0.013,0.0139,0.0437,0.302,0.0315,0.3,0.4,0.3072,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"mphaseSAT"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf",270,1080,270,1080,0,0,0.25,0.5,0.5774,0.3333,0.5623,0.0111,0,0.0111,0.0111,0,0,1,0.0111,0,0.0111,0.0111,0,0,0,0,0,0,0.0055,0.2939,0.0028,0.0083,1.2586,0.4944,0.0055,0.0247,0.0046,0.0056,0.0139,0.0098,0.013,0.0139,0.1066,0.3041,0.0506,0.3,0.4,0.4527,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"mphaseSAT"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf",280,1120,280,1120,0,0,0.25,0.5,0.5774,0.3333,0.5623,0.0107,0,0.0107,0.0107,0,0,1,0.0107,0,0.0107,0.0107,0,0,0,0,0,0,0.0053,0.2837,0.0027,0.008,1.233,0.4964,0.0053,0.0391,0.0045,0.0054,0.0133,0.0155,0.0125,0.0134,0.219,0.3079,0.0769,0.3,0.419,0.6175,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"mphaseSAT"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf",280,1120,280,1120,0,0,0.25,0.5,0.5774,0.3333,0.5623,0.0107,0,0.0107,0.0107,0,0,1,0.0107,0,0.0107,0.0107,0,0,0,0,0,0,0.0055,0.2698,0.0027,0.008,1.224,0.5161,0.0053,0.0311,0.0045,0.0054,0.0134,0.0124,0.0125,0.0134,0.1541,0.3049,0.0632,0.3,0.419,0.4345,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"mphaseSAT"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf",280,1120,280,1120,0,0,0.25,0.5,0.5774,0.3333,0.5623,0.0107,0,0.0107,0.0107,0,0,1,0.0107,0,0.0107,0.0107,0,0,0,0,0,0,0.0052,0.2871,0.0027,0.008,1.2316,0.4893,0.0053,0.0366,0.0045,0.0054,0.0133,0.0146,0.0125,0.0134,0.1985,0.3076,0.0718,0.3,0.4,0.6358,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"mphaseSAT"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf",140,560,140,560,0,0,0.25,0.3607,0.9599,0,0.9999,0.0286,0,0.0286,0.0286,0,0,0,0.0286,0,0.0286,0.0286,0,0,0,0,0,0,0.0083,0.2033,0.0036,0.0125,1.3383,0.2911,0.0098,0.0909,0.0089,0.0107,0.0375,0,0.0375,0.0375,0,0.5325,0,0.5325,0.5325,0,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"glucose2"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf",140,560,140,560,0,0,0.25,0.3643,0.9544,0,1.0038,0.0286,0,0.0286,0.0286,0,0,0,0.0286,0,0.0286,0.0286,0,0,0,0,0,0,0.0084,0.2757,0.0036,0.0143,1.6138,0.2946,0.0098,0.0909,0.0089,0.0107,0.0375,0,0.0375,0.0375,0,0.5325,0,0.5325,0.5325,0,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"precosat"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf",298,2176,298,2176,0,0,0.1369,0.3645,0.8508,0,1.7119,0.0152,0.1543,0.0134,0.0201,0.9131,0,0,0.0152,0.3387,0.011,0.0331,1.4988,0.0248,0.0463,0,0.2,0.8488,0.0036,0.2092,0.0023,0.006,1.863,0.2495,0.004,0.1199,0.0028,0.0051,0.0245,0.3182,0.0156,0.0538,3.0116,0.4631,0.1809,0.3262,0.671,3.0627,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.29,"glueminisat"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf",160,640,160,640,0,0,0.25,0.3656,0.9265,0,0.9882,0.025,0,0.025,0.025,0,0,0,0.025,0,0.025,0.025,0,0,0,0,0,0,0.0073,0.2626,0.0031,0.0125,1.5074,0.2922,0.0086,0.0909,0.0078,0.0094,0.0328,0,0.0328,0.0328,0,0.5325,0,0.5325,0.5325,0,1200,1200,585.84,"FALSE","FALSE","TRUE",0,0,0,0.01,"glucose2"
"SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf",180,720,180,720,0,0,0.25,0.3778,0.867,0,0.9678,0.0222,0,0.0222,0.0222,0,0,0,0.0222,0,0.0222,0.0222,0,0,0,0,0,0,0.007,0.2818,0.0028,0.0111,1.6784,0.3153,0.0076,0.0909,0.0069,0.0083,0.0292,0,0.0292,0.0292,0,0.5325,0,0.5325,0.5325,0,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.01,"precosat"
"SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf",450,1426,213,1234,1.1127,0.1556,0.1726,0.4493,0.7423,0,1.5195,0.017,0.5753,0.0094,0.1315,1.0326,0.0454,0.5478,0.017,0.6113,0.0089,0.0405,1.8461,0.0873,0.17,0,0.6667,1.2359,0.0061,0.6877,8e-04,0.017,2.6219,0.4028,0.0117,0.7164,0.0041,0.0243,0.0362,0.4134,0.0097,0.0754,3.6842,0.2014,0.3745,0.0775,0.4967,2.8208,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.11,"marchrw"
"SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf",190,632,189,629,0.0053,0.0048,0.3005,0.5045,0.5791,0,0.5818,0.0159,0.0133,0.0106,0.0159,0.0118,0.0016,1,0.0159,0.0177,0.0127,0.0159,0.0916,0.198,0.0171,0,0.2,0.0916,0.008,0.2711,0.0032,0.0127,1.6536,0.504,0.0064,0,0.0064,0.0064,0.0178,0.0886,0.0111,0.0207,0.9875,0.4942,0.1018,0.4066,0.5778,1.0343,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0,"clasp1"
"SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf",18450,201000,5617,108000,2.2847,0.8555,0.0519,0.4855,0.9628,0,1.0987,4e-04,0.5578,4e-04,0.0053,0.6919,0.7881,0.8951,4e-04,0.6974,1e-04,0.0011,1.7332,0.5184,0.4019,0,0.9107,1.6759,3e-04,0.7924,0,8e-04,2.96,0.6825,4e-04,0.7407,1e-04,0.0013,0.0084,0.2506,0.0026,0.0211,2.9703,0.1276,0.2464,0.0476,0.3407,2.2731,1200,1200,1200,"FALSE","FALSE","FALSE",0.53,0.02,0.09,20.01,"sol"
"SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf",168,2030,154,1862,0.0909,0.0902,0.0827,0.4626,1.0485,0,0.9932,0.0193,1.0214,0.013,0.1429,0.3256,0.9044,0.9044,0.0193,0,0.0193,0.0193,0,0.2778,0,0.2778,0.2778,0,0.0089,0.334,0.0043,0.0124,2.1601,0.6837,0.0276,0.1443,0.0193,0.0338,0.0207,1.5014,0.007,0.2068,1.0439,0.1323,0.2855,0.0116,0.151,0.8017,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.31,"sol"
"SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf",252,2160,234,2142,0.0769,0.0084,0.1092,0.4527,1.0476,0,1.159,0.0159,1.1687,0.0085,0.1111,0.4213,0.8613,0.8613,0.0159,0,0.0159,0.0159,0,0,0,0,0,0,0.0052,0.3953,0.0023,0.0079,2.1843,0.6097,0.0329,0.1711,0.0215,0.042,0.0294,1.1641,0.0154,0.2003,0.6249,0.0998,0.3364,0.0125,0.1177,0.6249,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.8,"sol"
"SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf",182,1197,168,1183,0.0833,0.0118,0.142,0.4652,1.0194,0,1.2368,0.022,1.0956,0.0119,0.1429,0.4379,0.8487,0.8487,0.022,0,0.022,0.022,0,0,0,0,0,0,0.0079,0.3193,0.0034,0.011,1.8879,0.6653,0.0438,0.1475,0.0313,0.0566,0.0404,1.0904,0.0211,0.2536,0.569,0.128,0.3315,0.0183,0.151,0.8949,1200,1200,1200,"FALSE","FALSE","FALSE",0,0,0,0.23,"sol"
"SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf",306,2619,288,2601,0.0625,0.0069,0.1107,0.4615,1.0502,0,1.1187,0.0131,1.3212,0.0069,0.1111,0.3701,0.8854,0.8854,0.0131,0,0.0131,0.0131,0,0,0,0,0,0,0.0047,0.3584,0.0015,0.0065,2.3366,0.6713,0.029,0.2063,0.0188,0.0404,0.0245,1.3169,0.0127,0.203,0.5602,0.1017,0.3168,0.0102,0.1177,0.546,1200,1200,1200,"FALSE","FALSE","FALSE",0.01,0,0,1.23,"sol"
