"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","QuteRSat_2011.05.12_fixed_","RestartSAT_B95","SAT07referencesolverminisat_SAT2007","SApperloT2010_2011.05.15_fixed_","glucose_2","jMiniSat_2011","sathys_2011.04.01","QuteRSat_2011.05.12_fixed__success","RestartSAT_B95_success","SAT07referencesolverminisat_SAT2007_success","SApperloT2010_2011.05.15_fixed__success","glucose_2_success","jMiniSat_2011_success","sathys_2011.04.01_success","Pre","Basic","KLB","CG","Class"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf",1150,84314,1100,82823,0.0455,0.018,0.0133,0.9948,0.0208,0.75,0.235,0.003,1.5475,0.0018,0.0391,0.2459,0.9397,0.9397,0.003,0.2038,0.0014,0.0047,5.1246,0.1851,0.0405,0.0917,0.3412,2.786,0.0017,0.1972,9e-04,0.0027,4.6659,0.9397,0.0034,0.2128,0.0019,0.0057,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,3215.09,2226.39,5000,4229.08,3061.67,5000,"FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",0.37,0.01,0.02,60.01,"sattime_2011.03.02"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf",387,62656,282,34419,0.3723,0.8204,0.0082,0.4323,0.597,0,2.1453,0.0209,0.3801,0.0071,0.0709,1.5069,0.0337,0.0339,0.0209,0.6349,0,0.0733,3.9971,0.2297,0.3353,0,1,2.2503,0.0069,0.8238,0,0.0672,3.656,0.4111,0.0033,0.4712,5e-04,0.0068,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,182.547,5000,5000,3132.45,1046.51,5000,473.033,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE",0.77,0.01,0.01,62.28,"newJointClass"
"./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf",760,43649,720,42641,0.0556,0.0236,0.0169,0.9927,0.027,0.7143,0.2608,0.0045,1.3783,0.0028,0.0486,0.2767,0.9299,0.9299,0.0045,0.2241,0.0025,0.0076,4.9022,0.2071,0.0467,0.0922,0.36,2.9323,0.0026,0.2128,0.0014,0.0044,4.4576,0.9299,0.005,0.2101,0.0026,0.0087,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,88.7285,39.628,357.787,109.505,121.292,1267.15,35.9715,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.15,0.01,0.01,60.02,"sattime_2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf",550,35586,525,35036,0.0476,0.0157,0.015,0.9973,0.0159,0.8667,0.1769,0.0052,1.5366,0.0038,0.0971,0.237,0.9669,0.9669,0.0052,0.139,0.0033,0.0065,4.4421,0.4225,0.0888,0.1231,0.5959,3.3946,0.0037,0.1988,0.0017,0.0049,4.3437,0.9669,0.0104,0.1401,0.0078,0.015,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,19.678,12.6821,89.6104,3.72343,20.5249,27.6728,309.579,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.08,0,0.01,60.36,"sattime._2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf",671,50773,646,50102,0.0387,0.0134,0.0129,0.9979,0.0123,0.8667,0.1337,0.0046,1.8272,0.0031,0.0805,0.1845,0.9668,0.9668,0.0046,0.1947,0.0023,0.0062,4.6442,0.323,0.0628,0.1,0.4657,2.8638,0.003,0.2179,0.0014,0.0043,4.2032,0.9668,0.0129,0,0.0129,0.0129,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,92.7859,370.601,528.412,1559.55,26.7999,875.12,82.7074,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.17,0,0.01,60.01,"sattime_2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf",545,29734,520,29189,0.0481,0.0187,0.0178,0.9998,0.0048,0.8462,0.0223,0.0047,1.6828,0.0038,0.1,0.1118,0.9871,0.9871,0.0047,0.1849,0.0028,0.0071,4.4672,0.5953,0.0792,0.3793,0.8506,3.108,0.0038,0.226,0.002,0.0061,4.3907,0.9871,0.0178,0,0.0178,0.0178,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,25.5301,2220.49,1098.89,150.164,2248.58,1082.39,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.05,0.01,0,60.3,"sattime_2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf",666,45238,641,44572,0.039,0.0149,0.0144,0.9984,0.011,0.8947,0.11,0.0044,1.8403,0.0031,0.0811,0.1742,0.972,0.972,0.0044,0.2101,0.0022,0.0063,4.7883,0.3759,0.067,0.2021,0.5072,2.9852,0.003,0.2524,0.0014,0.0047,4.6093,0.972,0.0144,0,0.0144,0.0144,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,1143.09,5000,5000,2773.09,156.264,5000,1482.68,"TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE",0.13,0,0.01,60.83,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf",792,67279,762,66487,0.0394,0.0119,0.0115,0.998,0.0127,0.8571,0.1561,0.0038,1.7983,0.0026,0.0787,0.2214,0.9682,0.9682,0.0038,0.1289,0.0025,0.0048,4.75,0.35,0.0748,0.1359,0.5058,3.2079,0.0025,0.1754,0.001,0.0035,4.6597,0.9682,0.0103,0.1865,0.0028,0.0114,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,444.486,5000,5000,5000,592.971,2960.57,518.942,"TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE",0.22,0.01,0.01,60.21,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf",943,93431,913,92488,0.0329,0.0102,0.0099,0.9984,0.01,0.875,0.1196,0.0032,1.9806,0.0022,0.0679,0.1744,0.9713,0.9713,0.0032,0.2146,0.0014,0.0045,5.1203,0.3237,0.0722,0.1457,0.5447,3.2793,0.0021,0.233,9e-04,0.0032,4.7226,0.9713,0.0099,0,0.0099,0.0099,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,75.6805,5000,5000,5000,1243.89,5000,630.369,"TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE",0.38,0.01,0.02,61.89,"sattime_2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf",894,82294,864,81400,0.0347,0.011,0.0106,0.9977,0.0126,0.8667,0.1689,0.0037,1.9397,0.0023,0.0718,0.2492,0.962,0.962,0.0037,0.1419,0.0024,0.0046,4.971,0.2317,0.0659,0.0608,0.372,3.1807,0.0022,0.1752,0.0014,0.0031,4.6972,0.962,0.0102,0.1096,0.003,0.0106,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,594.119,4524.79,5000,1575.18,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE",0.38,0.01,0.03,61.91,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf",952,84809,922,83857,0.0325,0.0114,0.011,0.9987,0.009,0.8947,0.1006,0.0031,2.0143,0.0022,0.0672,0.1547,0.9747,0.9747,0.0031,0.2345,0.0013,0.0045,4.9766,0.3567,0.072,0.189,0.6157,3.2238,0.0021,0.259,8e-04,0.0033,4.2932,0.9747,0.011,0,0.011,0.011,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.31,0.01,0.02,60.3,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf",1106,129272,1071,128166,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,8e-04,0.0025,4.9206,0.9714,0.0083,0,0.0083,0.0083,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,68.1306,5000,1618.55,1486.59,1241.76,5000,2226.98,"TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE",0.55,0.02,0.03,62.97,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf",1285,166723,1250,165438,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0.9793,0.9793,0.0023,0.2287,7e-04,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,5e-04,0.0023,5.0256,0.9793,0.0075,0,0.0075,0.0075,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.68,0.02,0.06,61.44,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf",1244,150604,1209,149360,0.0289,0.0083,0.0081,0.9989,0.0079,0.913,0.1092,0.0024,2.0942,0.0017,0.0596,0.1582,0.9765,0.9765,0.0024,0.161,0.0012,0.0031,5.1733,0.3521,0.0755,0.1391,0.5352,3.2677,0.0016,0.1993,7e-04,0.0023,4.9783,0.9765,0.0077,0.1247,0.0016,0.0081,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.65,0.03,0.04,60.01,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf",1295,148400,1260,147105,0.0278,0.0088,0.0086,0.9988,0.0079,0.9231,0.1062,0.0024,2.1832,0.0016,0.0571,0.1366,0.9742,0.9742,0.0024,0.2428,0.001,0.0035,4.7775,0.294,0.0714,0.102,0.4354,2.8969,0.0015,0.2718,6e-04,0.0024,4.0895,0.9742,0.0086,0,0.0086,0.0086,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.7,0.03,0.05,63.33,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf",1590,272291,1550,270701,0.0258,0.0059,0.0057,0.9989,0.0074,0.9091,0.1228,0.0019,2.2071,0.0013,0.0529,0.163,0.9757,0.9757,0.0019,0.154,9e-04,0.0025,5.5258,0.3082,0.0721,0.1498,0.6061,3.2939,0.0013,0.1771,5e-04,0.0017,5.3021,0.9757,0.0057,0,0.0057,0.0057,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.52,0.05,0.09,60.02,"sattime._2011.03.02"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf",1638,253275,1598,251637,0.025,0.0065,0.0064,0.9991,0.0066,0.9167,0.0977,0.0018,2.2519,0.0013,0.0513,0.142,0.979,0.979,0.0018,0.2295,7e-04,0.0026,5.7931,0.3454,0.0724,0.1684,0.5797,3.1954,0.0012,0.2592,4e-04,0.0019,5.5454,0.979,0.0063,0,0.0063,0.0063,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.35,0.04,0.07,60.02,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf",1649,256038,1609,254389,0.0249,0.0065,0.0063,0.9993,0.0058,0.9259,0.0772,0.0017,2.2384,0.0012,0.051,0.1149,0.9824,0.9824,0.0017,0.1781,7e-04,0.0023,5.4229,0.4041,0.0836,0.1386,0.6008,3.3761,0.0012,0.221,4e-04,0.0017,4.9009,0.9824,0.0063,0,0.0063,0.0063,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.08,0.04,0.08,60.02,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf",1634,212885,1594,211251,0.0251,0.0077,0.0075,0.9991,0.0068,0.9231,0.1065,0.0019,2.3039,0.0013,0.0514,0.1506,0.9772,0.9772,0.0019,0.2476,8e-04,0.0029,5.7095,0.3036,0.0818,0.0909,0.5306,3.3837,0.0012,0.2773,5e-04,0.0022,5.4059,0.9772,0.0075,0,0.0075,0.0075,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,4412.47,5000,5000,5000,5000,5000,5000,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.07,0.04,0.07,70.67,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf",1985,409171,1940,407186,0.0232,0.0049,0.0048,0.9991,0.0062,0.9259,0.0992,0.0015,2.3189,0.001,0.0474,0.1502,0.9787,0.9787,0.0015,0.173,5e-04,0.002,5.5129,0.32,0.0628,0.132,0.4825,2.9191,0.001,0.1972,3e-04,0.0014,5.4133,0.9787,0.0048,0,0.0048,0.0048,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.77,0.06,0.14,92.25,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf",2088,405748,2043,403660,0.022,0.0052,0.0051,0.9993,0.0056,0.9286,0.0859,0.0014,2.3907,0.001,0.045,0.1259,0.9808,0.9808,0.0014,0.2363,5e-04,0.0021,5.9715,0.3328,0.0786,0.1208,0.5608,3.237,0.001,0.2713,3e-04,0.0015,5.8049,0.9808,0.0051,0,0.0051,0.0051,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.33,0.06,0.14,60.02,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf",1981,333838,1936,331857,0.0232,0.006,0.0058,0.9995,0.0049,0.931,0.0631,0.0014,2.3114,0.001,0.0475,0.1075,0.9856,0.9856,0.0014,0.192,7e-04,0.002,5.652,0.4411,0.0971,0.2244,0.6644,3.3315,0.001,0.2484,4e-04,0.0016,5.5624,0.9856,0.0058,0,0.0058,0.0058,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.39,0.05,0.09,76.27,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf",2115,356340,2070,354225,0.0217,0.006,0.0058,0.9993,0.0052,0.9394,0.0801,0.0014,2.4442,0.001,0.0444,0.1024,0.9818,0.9818,0.0014,0.2536,5e-04,0.0021,4.9822,0.341,0.075,0.0993,0.5203,2.9496,9e-04,0.2844,3e-04,0.0015,4.4148,0.9818,0.0058,0,0.0058,0.0058,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2,0.05,0.12,62.32,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf",2444,498568,2394,496124,0.0209,0.0049,0.0048,0.9994,0.005,0.9394,0.0868,0.0012,2.4667,8e-04,0.0426,0.1235,0.9829,0.9829,0.0012,0.1693,5e-04,0.0017,5.8426,0.3575,0.0766,0.1628,0.6236,3.3344,8e-04,0.2038,3e-04,0.0013,5.6581,0.9829,0.0048,0,0.0048,0.0048,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.91,0.06,0.19,87.44,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf",2561,490309,2511,487748,0.0199,0.0053,0.0051,0.9994,0.0049,0.9412,0.0895,0.0012,2.5629,8e-04,0.0406,0.1198,0.9819,0.9819,0.0012,0.2668,4e-04,0.0019,6.1822,0.3131,0.079,0.122,0.5465,3.3492,8e-04,0.2906,3e-04,0.0014,5.8565,0.9819,0.0051,0,0.0051,0.0051,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.31,0.07,0.2,72.94,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf",2377,566749,2327,564372,0.0215,0.0042,0.0041,0.9992,0.0056,0.9333,0.0989,0.0013,2.4079,9e-04,0.0438,0.1454,0.9802,0.9802,0.0013,0.1595,6e-04,0.0017,5.8786,0.3192,0.0733,0.1204,0.4761,3.2172,8e-04,0.1917,3e-04,0.0012,5.7387,0.9802,0.0041,0,0.0041,0.0041,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",4.25,0.07,0.21,82.03,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf",2548,582679,2498,580131,0.02,0.0044,0.0043,0.9995,0.0044,0.931,0.0718,0.0011,2.4659,8e-04,0.0408,0.1032,0.9855,0.9855,0.0011,0.253,3e-04,0.0016,6.2244,0.4056,0.0652,0.2469,0.5558,3.2003,8e-04,0.2818,2e-04,0.0012,6.0237,0.9855,0.0043,0,0.0043,0.0043,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.3,0.07,0.21,61.18,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf",3420,1120760,3360,1117340,0.0179,0.0031,0.003,0.9993,0.005,0.9286,0.1037,9e-04,2.6652,6e-04,0.0363,0.1482,0.9798,0.9798,9e-04,0.1708,5e-04,0.0012,6.3406,0.2434,0.0803,0.0453,0.4527,3.4131,6e-04,0.1982,3e-04,8e-04,6.1267,0.9798,0.003,0,0.003,0.003,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",14.29,0.16,0.52,60.1,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf",3672,1163952,3612,1160280,0.0166,0.0032,0.0031,0.9995,0.004,0.9429,0.0787,8e-04,2.7515,6e-04,0.0338,0.1076,0.9834,0.9834,8e-04,0.2623,2e-04,0.0012,6.6172,0.2891,0.0641,0.1265,0.4195,3.1765,5e-04,0.2856,1e-04,9e-04,6.3413,0.9834,0.0031,0,0.0031,0.0031,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",12.36,0.17,0.53,60.08,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf",3510,974465,3450,970955,0.0174,0.0036,0.0036,0.9995,0.0041,0.9444,0.0793,9e-04,2.677,6e-04,0.0354,0.1132,0.9843,0.9843,9e-04,0.1839,4e-04,0.0012,6.2505,0.3273,0.0866,0.1043,0.5227,3.3562,6e-04,0.2315,2e-04,9e-04,6.0492,0.9843,0.0033,0.1819,5e-04,0.0036,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",7.34,0.13,0.41,104.41,"Sol_2011.04.04"
"./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf",3651,926696,3591,923045,0.0167,0.004,0.0039,0.9996,0.0035,0.9474,0.0613,8e-04,2.7455,6e-04,0.034,0.0929,0.987,0.987,8e-04,0.2855,2e-04,0.0013,6.4525,0.3791,0.0877,0.1233,0.6164,3.4963,5e-04,0.3124,1e-04,0.001,6.1546,0.987,0.0038,0.1226,2e-04,0.0039,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",6.24,0.12,0.4,66.71,"Sol_2011.04.04"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf",526,12647,420,10373,0.2524,0.2192,0.0405,0.8204,0.3529,0.3333,0.7312,0.0097,0.4074,0.0071,0.0286,0.8565,0,0.6785,0.0097,0.4576,0.0038,0.0258,4.6596,0.5681,0.3643,0,0.954,3.8317,0.0011,0.8917,2e-04,0.0055,3.1969,0.0646,0.0132,0.1936,0.0077,0.0193,0.0176,0.7689,3e-04,0.0745,5.9175,0.0766,0.607,0.0155,0.5,2.5151,4.5693,233.99,20.3479,41.4247,223.555,671.631,1.21881,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.04,0,0.01,25.38,"sattime_2011.03.02"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf",527,12692,423,10467,0.2459,0.2126,0.0404,0.8222,0.3511,0.3333,0.7256,0.0096,0.4064,0.0071,0.0284,0.851,0,0.6819,0.0096,0.4621,0.0037,0.0256,4.7165,0.5765,0.3627,0,0.9545,3.8062,0.0011,0.904,2e-04,0.0054,3.1663,0.0636,0.0131,0.1981,0.0076,0.0192,0.0174,0.7737,3e-04,0.0751,5.9153,0.0766,0.6234,0.0152,0.5,2.5216,301.784,552.725,204.934,369.057,517.955,1849.34,5000,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",0.05,0,0,25.48,"clasp_2.0.R4092.crafted"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf",2070,158884,1314,88301,0.5753,0.7993,0.0149,0.775,0.3454,0.2,0.9346,0.004,0.518,0.0023,0.0114,0.9982,0,0.5344,0.004,0.4084,0.0011,0.0114,5.9868,0.3204,0.3061,0,0.9824,3.9728,8e-04,0.6597,0,0.0034,4.9018,0.1004,0.0056,0.1536,0.003,0.0075,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.41,0.02,0.06,60.02,"sattime_2011.03.02"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf",2071,159039,1316,88789,0.5737,0.7912,0.0148,0.775,0.3454,0.2,0.9346,0.004,0.518,0.0023,0.0114,0.9982,0,0.5344,0.004,0.4083,0.0011,0.0115,6.0071,0.3206,0.3058,0,0.9825,3.9749,8e-04,0.6587,0,0.0034,4.8996,0.1004,0.0056,0.1536,0.0029,0.0075,0.0206,0.645,0.0128,0.0694,0.8158,0.1766,0.2851,0.0435,0.3333,0.7701,5000,5000,5000,5000,5000,5000,5000,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.41,0.01,0.07,60.08,"CryptoMiniSat_Strange.Night2.st_fixed_"
"./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf",509,4478,509,4478,0,0,0.1137,1,0,1,0,0.0079,0,0.0079,0.0079,0,0,0,0.0079,0.3019,0.0018,0.0138,3.0433,0,0,0,0,0,0.0039,0.3019,9e-04,0.0069,3.0433,0.5,0.0103,0.2774,0.0027,0.0185,0.0162,0.1669,0.006,0.0232,3.8711,0.0282,0.2063,0.019,0.0714,0.7453,5000,5000,5000,5000,5000,5000,4995.77,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0,0,0,0.92,"MPhaseSAT_2011.02.15"
