"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","Pre.featuretime","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","BINARY.","TRINARY.","Basic.featuretime","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","KLB.featuretime","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","CG.featuretime","ADS.cryptominisat","ADS.cryptominisat.autotune","ADS.dccaSatToRiss","ADS.glucose.adapt","ADS.glucose.community.switching","BreakIDGlucose2","CCAglucose2015","GlueMiniSat_2.2.10","GlueMiniSat_2.2.10.5","Nigma.1.2.86","glucose.default","glueminisat.Actmini","multi.sat.g2_0","multi.sat.g2_2","ratselfax_cnf_215_final","riss_505_1","riss_505_2","satUZK.seq","ADS.cryptominisat_success","ADS.cryptominisat.autotune_success","ADS.dccaSatToRiss_success","ADS.glucose.adapt_success","ADS.glucose.community.switching_success","BreakIDGlucose2_success","CCAglucose2015_success","GlueMiniSat_2.2.10_success","GlueMiniSat_2.2.10.5_success","Nigma.1.2.86_success","glucose.default_success","glueminisat.Actmini_success","multi.sat.g2_0_success","multi.sat.g2_2_success","ratselfax_cnf_215_final_success","riss_505_1_success","riss_505_2_success","satUZK.seq_success","Class"
"48bits_13.dimacs.cnf",688,18146,688,18146,0,0,0.02,0.037915,0.332879,0.687362,2.585137,0.010306,0.298988,0.002907,0.03343,2.101355,0.006227,0.048826,0,0.010306,1.246835,0.000551,0.059572,5.19386,0.086635,0.104491,0,0.785714,3.035526,0.000814,0.622524,0.000165,0.002755,3.328873,0.107847,0.001859,0.416323,0.000331,0.004133,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.1,554.993,1735.61,1552.65,1608.11,51.658,727.679,1541.46,606.502,618.616,926.659,733.891,1884.84,328.897,2007.03,3600,260.004,971.712,444.995,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"48bits_14.dimacs.cnf",688,18150,688,18150,0,0,0.04,0.037906,0.333124,0.687811,2.58533,0.010309,0.29877,0.002907,0.03343,2.101029,0.006226,0.04832,0,0.010309,1.245923,0.000551,0.059559,5.186723,0.085637,0.102809,0,0.785714,3.022196,0.000821,0.620797,0.000165,0.002755,3.333586,0.108871,0.001861,0.415119,0.000331,0.004132,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,409.229,1779.57,2125.08,1343.05,1202.8,984.343,2683,1083.45,999.366,335.115,961.076,1344.15,1220.34,1087.97,3600,1888.02,1710.89,1196.78,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
"50bit.dimacs.cnf",1652,33258,1212,33258,0.363036,0,0.06,0.036442,0.340111,0.665506,2.596431,0.00587,0.289621,0.00165,0.026403,2.086788,0.005833,0.045162,0,0.00587,1.043461,0.000271,0.029707,5.275059,0.082705,0.100903,0,0.785714,2.986445,0.000456,0.570555,3e-05,0.001503,3.310148,0.103223,0.001133,0.418195,0.00012,0.003307,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Lingeling_sr15baq"
"50bits_10.dimacs.cnf",842,19430,842,19430,0,0,0.02,0.043335,0.34403,0.671044,2.566258,0.00811,0.30881,0.002375,0.028504,2.105484,0.00772,0.057025,0,0.00811,1.235112,0.000515,0.055636,5.128374,0.084975,0.104346,0,0.785714,3.004343,0.000726,0.586511,0.000154,0.002573,3.264262,0.120587,0.001725,0.42761,0.000309,0.004169,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,3600,2785.96,1704.5,759.128,318.041,1695.28,976.216,2418.57,2584.41,1339.2,1812.64,3109.27,3600,1001.1,3600,679.967,3600,3600,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","newJointClass"
"50bits_11.dimacs.cnf",836,19244,836,19244,0,0,0.02,0.043442,0.344269,0.671809,2.566424,0.008164,0.309448,0.002392,0.028708,2.106908,0.007743,0.057369,0.02,0.008164,1.243631,0.00052,0.056173,5.130097,0.090292,0.11066,0,0.793103,3.070263,0.000732,0.595535,0.000156,0.002546,3.278993,0.121025,0.001727,0.428362,0.000312,0.004261,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,338.271,3600,3600,1902.6,1339.84,2814,3596.56,2671.91,2540.5,2773.04,2874.43,1457.93,2032.79,2370.42,3600,1102.36,2615.67,3600,"TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","newJointClass"
"50bits_13.dimacs.cnf",837,19228,837,19228,0,0,0.02,0.04353,0.344682,0.668607,2.562716,0.008126,0.308773,0.002389,0.028674,2.101919,0.007697,0.057676,0,0.008126,1.233236,0.000416,0.05622,5.138215,0.083442,0.098994,0,0.785714,3.004641,0.000752,0.598578,0.000156,0.002652,3.289835,0.123414,0.00174,0.424686,0.000312,0.004213,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.12,3600,3600,3451.52,432.791,1405.39,1896.49,1676.59,1076.9,1173.71,776.385,1904.64,3600,123.181,3600,3600,1346.78,3600,3600,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","newJointClass"
"50bits_14.dimacs.cnf",834,19141,834,19141,0,0,0.02,0.043571,0.343568,0.673315,2.563426,0.008156,0.309588,0.002398,0.028777,2.104111,0.007732,0.057782,0,0.008156,1.236105,0.000522,0.056476,5.131573,0.088236,0.106032,0,0.833333,3.051098,0.000732,0.599249,0.000104,0.002612,3.273515,0.120631,0.001743,0.423227,0.000313,0.004284,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,1982.68,3600,2857.48,3600,1977.44,1576.47,2844.42,2219.2,2108.05,3600,1646.86,573.986,1190.52,2080.97,3600,1201.86,3600,3600,"TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","Glucose_nbSat"
"52bits_12.dimacs.cnf",905,19257,904,19244,0.001106,0.000676,0.02,0.046976,0.352949,0.658334,2.54737,0.007317,0.310781,0.002212,0.027655,2.088785,0.007847,0.062045,0,0.007317,1.122744,0.00052,0.0529,5.100001,0.089838,0.109659,0,0.785714,3.058345,0.000723,0.564234,0.000156,0.00239,3.246663,0.129391,0.001746,0.426967,0.000312,0.004469,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,3600,788.504,3600,2055.48,3600,3600,3600,373.498,398.443,3600,3600,3600,311.737,1714.33,3600,750.179,1277.06,3600,"FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","minisat_BCD"
"54bits_13.dimacs.cnf",1008,21377,1008,21377,0,0,0.02,0.047153,0.354547,0.654795,2.546657,0.006548,0.309652,0.001984,0.025794,2.084721,0.008373,0.062778,0.02,0.006548,1.063744,0.000421,0.047621,5.143322,0.084586,0.101803,0,0.8,3.02627,0.000635,0.543728,9.4e-05,0.002152,3.208327,0.127286,0.001584,0.424641,0.000187,0.00407,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,543.567,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2612.74,3600,3600,3600,3348.88,3600,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","newJointClass"
"56bits_12.dimacs.cnf",1063,20928,1063,20928,0,0,0.04,0.050793,0.362494,0.644396,2.519049,0.006019,0.308102,0.001881,0.0254,2.054004,0.009031,0.066418,0,0.006019,0.910223,0.00043,0.047209,5.095063,0.083611,0.099298,0,0.785714,3.005622,0.000645,0.518507,9.6e-05,0.001959,3.19045,0.137137,0.001611,0.426306,0.000191,0.004157,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,3600,2957.68,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,2509.96,3600,1382.19,3600,3600,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","newJointClass"
"58bits_10.dimacs.cnf",1103,24009,1103,24009,0,0,0.04,0.045941,0.357651,0.647304,2.554498,0.006018,0.304964,0.001813,0.025385,2.080383,0.008372,0.058853,0,0.006018,0.96902,0.000375,0.041151,5.155933,0.080903,0.100646,0,0.857143,2.954156,0.000586,0.53021,0.000125,0.001833,3.20683,0.125911,0.001482,0.408215,0.000167,0.003832,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,3600,3600,3600,3600,3600,3600,2471.34,3600,3600,3600,3600,2498.84,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","newJointClass"
"58bits_11.dimacs.cnf",1111,24120,1110,24115,0.000901,0.000207,0.04,0.046029,0.357501,0.648139,2.552363,0.005972,0.305487,0.001802,0.025225,2.079991,0.008335,0.059465,0,0.005972,0.970275,0.000373,0.04097,5.155928,0.083446,0.103146,0,0.857143,2.987258,0.000588,0.541052,0.000124,0.001825,3.240845,0.126933,0.001474,0.408033,0.000166,0.003815,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"58bits_13.dimacs.cnf",1097,23771,1096,23761,0.000912,0.000421,0.04,0.046126,0.3573,0.648387,2.553106,0.006047,0.304944,0.001825,0.025547,2.078368,0.007996,0.059551,0,0.006047,0.979462,0.000379,0.041581,5.174747,0.08163,0.1002,0,0.785714,2.971584,0.000595,0.537306,8.4e-05,0.001894,3.232348,0.127099,0.001486,0.412616,0.000168,0.00383,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.1,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"62bits_10.dimacs.cnf",1160,28773,1160,28773,0,0,0.06,0.040316,0.346105,0.659624,2.580162,0.005959,0.297468,0.001724,0.025862,2.090993,0.006951,0.051159,0,0.005959,1.035851,0.000313,0.034338,5.24112,0.082656,0.101755,0,0.785714,2.972546,0.000504,0.552349,3.5e-05,0.001494,3.270041,0.111771,0.001271,0.409606,0.000139,0.003649,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"62bits_11.dimacs.cnf",1162,28910,1161,28910,0.000861,0,0.06,0.040159,0.346828,0.658099,2.581965,0.00596,0.297183,0.001723,0.02584,2.091208,0.00671,0.050294,0,0.00596,1.028578,0.000311,0.034175,5.21043,0.081861,0.101928,0,0.785714,2.958153,0.000502,0.549244,3.5e-05,0.001487,3.262742,0.110896,0.001275,0.406198,0.000138,0.003632,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"62bits_14.dimacs.cnf",1164,28980,1163,28980,0.00086,0,0.06,0.040131,0.346613,0.65556,2.577669,0.005948,0.297015,0.00172,0.025795,2.089979,0.006763,0.050449,0,0.005948,1.026929,0.000311,0.034092,5.214261,0.08197,0.101102,0,0.785714,2.967415,0.000498,0.554469,3.5e-05,0.001656,3.262997,0.11087,0.001271,0.406826,0.000138,0.003623,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"64bits_11.dimacs.cnf",1150,29431,1150,29431,0,0,0.06,0.039074,0.347094,0.656712,2.587328,0.006044,0.293189,0.001739,0.026957,2.085095,0.00615,0.048011,0,0.006044,0.997893,0.000238,0.03357,5.236634,0.082277,0.102558,0,0.857143,2.969397,0.000498,0.563514,3.4e-05,0.001631,3.273787,0.107472,0.001286,0.406104,0.000204,0.00367,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"64bits_13.dimacs.cnf",1152,29555,1152,29555,0,0,0.06,0.038978,0.348487,0.652847,2.588138,0.006045,0.29244,0.001736,0.02691,2.084534,0.006057,0.046828,0,0.006045,0.991393,0.000305,0.033429,5.215068,0.079839,0.100164,0,0.793103,2.910657,0.000497,0.569223,3.4e-05,0.001726,3.278929,0.107258,0.001285,0.406875,0.000203,0.003654,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","COMiniSatPS_Main_Sequence"
"66bit.dimacs.cnf",1652,33258,1212,33258,0.363036,0,0.06,0.036442,0.340111,0.665506,2.596431,0.00587,0.289621,0.00165,0.026403,2.086788,0.005833,0.045162,0,0.00587,1.043461,0.000271,0.029707,5.275059,0.082705,0.100903,0,0.785714,2.986445,0.000456,0.570555,3e-05,0.001503,3.310148,0.103223,0.001133,0.418195,0.00012,0.003307,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Lingeling_sr15baq"
"6s11-opt.cnf",33279,97312,11093,54947,2,0.771016,0.3,0.201885,0.482207,0.772377,1.606862,0.000298,0.568599,0.00018,0.004417,1.406418,0.247366,0.720021,0.02,0.000298,1.59254,5.5e-05,0.037855,3.032204,0.154675,0.134989,0,1,3.08288,0.000121,1.84532,1.8e-05,0.019273,2.489119,0.512658,0.000329,1.33536,5.5e-05,0.028482,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,734.177,398.522,1027.13,400.285,483.893,354.2,901.984,415.253,407.055,1430.97,358.371,415.362,2702.51,1262.77,3600,409.61,360.825,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s13-opt.cnf",52436,153557,17338,84146,2.02434,0.824888,0.52,0.206047,0.469307,0.779399,1.64859,0.00019,0.571149,0.000115,0.002826,1.446494,0.275842,0.718703,0,0.00019,2.158561,3.6e-05,0.045778,3.031548,0.163895,0.136234,0,1,3.073944,7.8e-05,2.0892,1.2e-05,0.017291,2.451594,0.520548,0.000214,1.519973,3.6e-05,0.029544,0.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,638.555,451.511,907.573,388.836,514.499,346.302,908.839,418.743,429.326,1320.44,379.993,433.488,3038.49,1424.72,3600,549.561,686.897,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s130-opt.cnf",49370,144361,16430,80179,2.004869,0.800484,0.48,0.204916,0.475868,0.770673,1.648873,0.000203,0.58612,0.000122,0.002982,1.447875,0.262974,0.715499,0.02,0.000203,1.73823,3.7e-05,0.032378,3.039033,0.168309,0.139129,0,1,3.096454,8.3e-05,1.620788,1.2e-05,0.010289,2.457364,0.523803,0.000228,1.30018,3.7e-05,0.01776,0.3,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,566.179,400.184,670.406,340.671,415.303,338.012,910.994,367.329,394.56,1384.56,384.581,362.045,1749.49,1249.82,3600,517.77,447.115,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s131-opt.cnf",49325,144226,16390,80071,2.009457,0.801226,0.56,0.204693,0.474977,0.771526,1.647743,0.000203,0.58637,0.000122,0.00299,1.446299,0.261793,0.715478,0.02,0.000203,1.737735,3.7e-05,0.032396,3.038555,0.167225,0.138572,0,1,3.088305,8.3e-05,1.622962,1.2e-05,0.010341,2.45326,0.521562,0.000228,1.298865,3.7e-05,0.017722,0.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,521.53,437.142,689.089,313.988,427.341,345.217,849.518,426.786,424.363,1151.43,352.297,353.122,2372.19,1110.11,3600,431.473,422.798,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s133.cnf",48258,140968,16163,77097,1.985708,0.82845,0.5,0.209645,0.452139,0.799195,1.669808,0.000207,0.614195,0.000124,0.003093,1.482845,0.296341,0.717123,0,0.000207,1.929221,5.2e-05,0.038108,2.991813,0.179286,0.140508,0,1,3.049647,8.7e-05,1.871494,0,0.013943,2.451146,0.549918,0.000239,1.369459,5.2e-05,0.021765,0.32,-1,0,-1,0,-512,-1,0,-1,0,0,20.1,407.537,335.11,749.354,295.317,346.875,350.501,767.154,298.594,283.355,1178.23,302.397,376.149,2235.79,1172.37,3600,0.954821,0.581326,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","newJointClass"
"6s151.cnf",35883,107188,13255,61432,1.707129,0.744824,0.26,0.215767,0.456346,0.716317,1.269729,0.000224,0.367153,0.000151,0.004527,1.021791,0.235903,0.843079,0,0.000224,1.07345,0.000114,0.004672,2.554612,0.093728,0.096432,0,0.90625,2.278791,0.000102,0.99931,1.6e-05,0.001921,2.129169,0.503239,0.000209,1.19471,8.1e-05,0.005323,0.22,0.000648,1.013996,8.1e-05,0.008562,4.360754,0.172392,0.694464,0.00758,0.712121,3.605182,3.56,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,0.671017,0.437318,3600,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s16-opt.cnf",30823,89899,10202,50419,2.02127,0.783038,0.28,0.202344,0.489407,0.769185,1.614352,0.000324,0.594183,0.000196,0.004803,1.405304,0.249112,0.720661,0,0.000324,1.654631,6e-05,0.042206,3.023748,0.154648,0.1371,0,1,3.088154,0.000131,1.958053,2e-05,0.021837,2.487537,0.511157,0.000366,1.352523,6e-05,0.031635,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,686.075,455.944,1016.52,334.33,492.721,417.767,841.744,427.783,356.702,1598.84,391.104,394.107,2139.19,1170.79,3600,441.281,330.903,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s16.cnf",31486,91888,10511,51463,1.995528,0.785516,0.3,0.204244,0.493098,0.771213,1.608804,0.000315,0.608582,0.00019,0.004757,1.423499,0.265472,0.727999,0,0.000315,1.630668,5.8e-05,0.038105,2.981473,0.160312,0.141084,0,1,3.085768,0.000133,1.907742,1.9e-05,0.0212,2.450995,0.53621,0.000355,1.35477,5.8e-05,0.028545,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,589.679,450.446,869.566,392.544,383.475,346.1,940.894,391.776,466.622,1268.13,398.815,382.908,2444.05,1282.33,3600,0.614237,0.402762,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s165-nonopt.cnf",3295,9586,832,4127,2.960337,1.322753,0.02,0.201599,0.384121,0.565357,1.252462,0.004047,0.558964,0.002404,0.058894,1.089142,0.147323,0.585898,0,0.004047,0.481383,0.001696,0.019627,2.235971,0.052556,0.100704,0,0.866667,1.330138,0.002353,0.746569,0.000485,0.015508,1.71666,0.621275,0.002618,1.124909,0.001212,0.017688,0,0.006472,0.469731,0.000969,0.041677,3.321541,0.314243,0.467966,0.031543,1,3.320451,0.06,28.4271,17.8726,200.496,20.0318,17.8543,62.4251,531.043,2.64224,2.56424,552.372,20.3594,16.5712,2718.84,280.734,3600,0.083559,0.057448,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15bal"
"6s167-opt.cnf",4640,13523,822,4048,4.644769,2.340662,0.02,0.203063,0.434865,0.760941,1.463779,0.003825,0.387837,0.002433,0.029197,1.16986,0.241601,0.678854,0,0.003825,0.68141,0.001976,0.028656,2.404279,0.078234,0.092846,0,0.666667,2.014668,0.002058,0.941891,0,0.017292,2.240527,0.599308,0.002202,0.984901,0.001235,0.019763,0,0.00746,0.791877,0.001235,0.048913,3.96014,0.273727,0.557504,0.017715,1,3.524855,0.12,93.1704,44.6094,288.664,97.7374,77.9151,88.8816,645.916,155.194,155.168,2392.01,118.31,69.992,3600,639.816,3600,5.61413,4.85983,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s168-opt.cnf",5638,16519,1924,9330,1.930353,0.770525,0.04,0.206217,0.444041,0.751813,1.456609,0.001629,0.502898,0.00104,0.025468,1.14046,0.222401,0.717149,0,0.001629,0.924977,0.000643,0.029046,2.429032,0.091425,0.104647,0,0.866667,2.117604,0.000861,1.093282,0.000107,0.014898,2.352364,0.583065,0.001164,1.260688,0.000536,0.014898,0,0.004104,0.941892,0.000429,0.027117,4.243975,0.250375,0.634046,0.01801,1,3.609809,0.52,47.6027,30.4518,236.358,56.7275,51.8941,75.5936,632.537,41.427,41.1875,425.562,75.885,45.3993,860.702,324.18,3600,3.36886,5.80394,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s169-opt.cnf",6061,17575,1932,9365,2.137164,0.876668,0.04,0.2063,0.433287,0.770239,1.455048,0.001634,0.576608,0.001035,0.025362,1.150143,0.234063,0.696103,0,0.001634,1.115309,0.000107,0.040363,2.466662,0.092064,0.106343,0,1,2.158107,0.00086,1.337725,0.000107,0.018687,2.329694,0.588254,0.001277,1.37595,0.000107,0.02189,0,0.005095,1.080531,0.000427,0.036412,4.381648,0.249443,0.671835,0.012501,1,3.597287,0.9,135.011,66.5346,377.639,209.869,194.54,419.578,843.92,110.906,118.279,1639.68,230.383,120.506,3600,2252.12,3600,13.4775,10.1101,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
"6s17-opt.cnf",47657,139163,15646,75909,2.045954,0.833287,0.48,0.206115,0.471903,0.776448,1.655187,0.000212,0.585965,0.000128,0.003132,1.447587,0.274987,0.717372,0,0.000212,2.241553,4e-05,0.052089,3.046628,0.166246,0.138696,0,1,3.092823,8.6e-05,2.128746,0,0.01922,2.48029,0.517659,0.000241,1.537586,4e-05,0.033922,0.3,-1,0,-1,0,-512,-1,0,-1,0,0,20.16,589.603,436.04,863.168,397.913,508.258,393.593,969.701,439.455,433.705,1714.91,458.473,494.15,3518.24,1454.96,3600,496.932,545.333,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Lingeling_sr15baq"
