"id","f_1","f_2","f_3","f_4","f_5","f_6","f_7","f_8","f_9","f_10","f_11","f_12","f_13","f_14","f_15","f_16","f_17","f_18","f_19","f_20","f_21","f_22","f_23","f_24","f_25","f_29","f_30","f_31","f_32","f_33","f_34","f_35","f_36","f_37","CCEHC2akms","CCLS2akms","Naps.1.02.ms","WMaxSatz.","WMaxSatz09","WPM3.2015.co","ahms.1.70","ahms.ls.1.70","maxino16.dis","CCEHC2akms_success","CCLS2akms_success","Naps.1.02.ms_success","WMaxSatz._success","WMaxSatz09_success","WPM3.2015.co_success","ahms.1.70_success","ahms.ls.1.70_success","maxino16.dis_success","base","Class"
"54.wcsp.log.wcnf",96,479,0.13987,1.59701,0.4905,1,2,0.20042,0.03369,0.80068,0.00209,0.08977,0.08768,0.03369,0.30165,0.01042,0.05208,0.04167,0.63287,0.37916,0,0.96296,0.96296,0.64134,0.51622,0.07933,0.21294,0.48852,0.00209,0,0.00209,0.00209,0,0.13987,0.32,0.29,0.07,2.03,2.79,0.02,0.93,0.9,0.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"maxino16.c10"
"5698a62c-c731-11df-9bb9-00163e3d3b7c_l1.wcnf",811,3975,0.16277,1595.8949,3169.17969,20,38308,0.20403,0.00306,1.68008,5e-04,0.12704,0.12654,0.00306,0.45799,0.00123,0.0111,0.00986,0.47499,0.48461,0.04762,0.99802,0.9504,0.43033,0.74242,0.16755,0.62541,0.77082,0.00132,3.3877,0.00025,0.12679,0.12654,0.62063,245.35,1800,1800,1800,1800,0.23,31.22,29.83,0.12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,"Open.WBO16"
"56ae4afa-0b33-11df-8a2b-00163e1d94dc_l1.wcnf",1243,6249,0.16131,1860.23914,6999.61133,12,80864,0.19891,0.00193,1.71068,0.00032,0.07297,0.07265,0.00193,0.66559,8e-04,0.03781,0.03701,0.40386,0.60778,0.025,0.99781,0.97281,0.38529,0.79295,0.16307,0.73036,0.79853,0.00104,0,0,0.07281,0.07281,0.73036,1274.73,1800,619.39,45.99,45.92,0.2,86.28,80.73,0.12,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"mscg2015a"
"56e31304-c17a-11df-b070-00163e3d3b7c_l1.wcnf",598,2772,0.16775,1566.39783,3495.20117,20,31156,0.21573,0.00388,1.56841,0.00072,0.12734,0.12662,0.00388,0.42777,0.00167,0.01338,0.01171,0.45113,0.50953,0.04167,0.99717,0.9555,0.4113,0.74832,0.17208,0.67821,0.86291,0.00195,2.72373,0.00036,0.12698,0.12662,0.66811,301.63,412,1800,1800,1800,0.19,3.65,3.69,0.07,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,"mscg2015a"
"6b0d1da0-c730-11df-a7c5-00163e3d3b7c_l1.wcnf",844,4211,0.16006,1549.15723,3114.01074,20,38308,0.20043,0.00296,1.68664,0.00047,0.12491,0.12444,0.00296,0.45492,0.00118,0.01066,0.00948,0.47138,0.49824,0.04167,0.9981,0.95643,0.43281,0.73409,0.16409,0.61933,0.76656,0.00126,3.42147,0.00024,0.12467,0.12444,0.61506,1210.02,1800,1800,1800,1800,0.26,28.76,28.07,0.13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,"Open.WBO16"
"7bf50d1c-9b1b-11df-8b50-00163e46d37a_l1.wcnf",4371,26246,0.11324,2166.03101,6420.56641,4,135180,0.16654,0.00054,4.05764,8e-05,0.08813,0.08805,0.00054,0.49252,0.00023,0.01876,0.01853,0.44272,0.48905,0.02632,0.99741,0.97109,0.52904,0.53046,0.15873,0.50366,0.98129,0.00018,0,4e-05,0.01074,0.01071,0.47523,1800,1800,1800,1800,1800,2.07,1800,1800,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.03,"maxhs.b"
"7bf50d1c-9b1b-11df-8b50-00163e46d37a_l2.wcnf",4371,27216,0.1092,2166.03101,6420.56641,4,135180,0.1606,0.00053,3.99282,7e-05,0.08499,0.08491,0.00053,0.50583,0.00023,0.01876,0.01853,0.4797,0.49292,0.02632,0.99741,0.97109,0.54584,0.5296,0.18871,0.52135,0.98196,0.00018,0,4e-05,0.01036,0.01032,0.49394,1800,1800,1800,1800,1800,1.97,1800,1800,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.03,"maxhs.b"
"7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l1.wcnf",610,2784,0.17349,3701.0061,12978.08398,4,135888,0.21911,0.00398,2.27687,0.00072,0.12428,0.12356,0.00398,0.49468,0.00164,0.02131,0.01967,0.45727,0.45263,0.05,0.98266,0.93266,0.47691,0.66273,0.20223,0.62105,0.79167,0.00162,0,0.00036,0.02838,0.02802,0.59555,22.62,32.72,1800,38.19,38.22,0.17,11.81,10.85,0.04,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"maxino16.c10"
"7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l2.wcnf",7412,40866,0.10498,3063.90991,10461.22852,4,255300,0.18137,0.00033,5.22939,2e-05,0.07483,0.07481,0.00033,0.47444,0.00013,0.00985,0.00971,0.44203,0.47177,0,0.99804,0.99804,0.53702,0.49709,0.1641,0.57419,0.8313,0.00013,0,2e-05,0.01243,0.01241,0.57241,1800,1800,1800,1800,1800,9.91,1800,1800,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.04,"maxino16.c10"
"8.wcsp.dir.wcnf",20,29,0.27586,1.5,0.5,1,2,0.68966,0.1,0.30649,0.03448,0.13793,0.10345,0.1,0.45486,0.05,0.2,0.15,0.35833,0.40347,0,0.66667,0.66667,0.2069,1.95789,0.27586,0.86207,0.86207,0.06552,0.43719,0.03448,0.10345,0.06897,0.7931,0.01,0.01,0,0.01,0.01,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"LMHS.2016"
"8.wcsp.log.wcnf",12,25,0.32,1.5,0.5,1,2,0.48,0.25333,0.525,0.04,0.4,0.36,0.25333,0.39997,0.08333,0.33333,0.25,0.52937,0.31224,0,0.66667,0.66667,0.48,0.8058,0.16,0.4,0.4,0.04,0,0.04,0.04,0,0.32,0.01,0.01,0,0.01,0.01,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"LMHS.2016"
"80cfe9a6-9b1b-11df-965e-00163e46d37a_l1.wcnf",4371,26246,0.11324,2166.03101,6420.56641,4,135180,0.16654,0.00054,4.05764,8e-05,0.08813,0.08805,0.00054,0.49252,0.00023,0.01876,0.01853,0.44272,0.48905,0.02632,0.99741,0.97109,0.52904,0.53046,0.15873,0.50366,0.98129,0.00018,0,4e-05,0.01074,0.01071,0.47523,1800,1800,1800,1800,1800,1.84,1800,1800,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.03,"maxhs.b"
"80e3fda2-9501-11e0-8001-00163e1e087d_l2.wcnf",3665,21419,0.11228,2203.9751,6915.77148,8,106048,0.17111,7e-04,4.26915,9e-05,0.08899,0.08889,7e-04,0.45919,0.00027,0.01937,0.0191,0.44037,0.48383,0.02083,0.99685,0.97601,0.51781,0.56152,0.15752,0.50451,0.80727,0.00023,0,0,0.01307,0.01307,0.5031,1800,1800,1800,1800,1800,1.8,1800,1786.94,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.02,"maxino16.c10"
"8222799a-9af8-11df-8b50-00163e46d37a_l1.wcnf",4370,26243,0.11321,2166.67261,6421.54883,4,135180,0.16652,0.00054,4.05824,8e-05,0.08814,0.08806,0.00054,0.49247,0.00023,0.01876,0.01854,0.44265,0.48909,0.02632,0.99741,0.97109,0.52901,0.53041,0.15875,0.50402,0.98129,0.00018,0,4e-05,0.01075,0.01071,0.47563,1800,1800,1800,1800,1800,2.01,1800,1800,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.02,"maxhs.b"
"8222799a-9af8-11df-8b50-00163e46d37a_l2.wcnf",4370,27213,0.10918,2166.67261,6421.54883,4,135180,0.16059,0.00053,3.99338,7e-05,0.085,0.08492,0.00053,0.50607,0.00023,0.01876,0.01854,0.47964,0.49298,0.02632,0.99741,0.97109,0.54581,0.52955,0.18873,0.5217,0.98196,0.00018,0,4e-05,0.01036,0.01033,0.49432,1800,1800,1800,1800,1800,2.02,1800,1800,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.03,"maxhs.b"
"8680dd8a-8600-11e0-b285-00163e1e087d_l2.wcnf",10643,65910,0.10273,3142.78662,10562.50879,4,255300,0.16148,0.00024,4.93551,3e-05,0.07049,0.07046,0.00024,0.44802,9e-05,0.00808,0.00799,0.43491,0.51086,0.00962,0.99892,0.98931,0.5328,0.52169,0.14483,0.47035,0.81927,7e-05,0,0,0.01318,0.01318,0.46961,1800,1800,1800,1800,1800,19.71,1800,1800,5.26,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.07,"maxino16.c10"
"8afdd89e-51b8-11e0-acd7-00163e1e087d_l1.wcnf",606,2816,0.17081,3773.16016,13029.91797,20,135888,0.2152,0.00402,2.25563,0.00071,0.12322,0.12251,0.00402,0.47638,0.00165,0.0198,0.01815,0.47635,0.44634,0.05,0.98271,0.93271,0.48344,0.64761,0.19815,0.60227,0.79865,0.00157,0,0.00036,0.02486,0.0245,0.57564,18.87,56.06,1800,38.15,38.23,0.14,10.68,10.3,0.04,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,"maxino16.c10"
"8b0e7c16-bab4-11e0-a883-00163e1e087d_l2.wcnf",11826,74327,0.10253,3238.48218,10407.08301,3,255300,0.15911,0.00023,5.69193,1e-05,0.0693,0.06929,0.00023,0.45903,8e-05,0.00761,0.00753,0.42711,0.5356,0,0.99892,0.99892,0.52954,0.54124,0.14168,0.49181,0.73378,7e-05,0,0,0.01243,0.01243,0.49134,1800,1800,1800,1800,1800,24.1,1800,1800,7.34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.08,"maxhs.b"
"978532fa-c730-11df-b070-00163e3d3b7c_l1.wcnf",844,4211,0.16006,1549.15723,3114.01074,20,38308,0.20043,0.00296,1.68664,0.00047,0.12491,0.12444,0.00296,0.45492,0.00118,0.01066,0.00948,0.47138,0.49824,0.04167,0.9981,0.95643,0.43281,0.73409,0.16409,0.61933,0.76656,0.00126,3.42147,0.00024,0.12467,0.12444,0.61506,1175.07,1800,1800,1800,1800,0.26,28.64,27.37,0.13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,"Open.WBO16"
"BrazilInstance1.xml.wcnf",7520,25262,0.01017,2.97665,2.00375,1,9,0.29768,0.00033,0.6767,8e-05,0.00143,0.00135,0.00033,0.94045,0.00013,0.00332,0.00319,0.41034,0.39103,0.125,0.96154,0.83654,0.38095,0.68498,0.01639,0.79368,0.95301,0.00023,0,4e-05,0.00059,0.00055,0.83616,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02,"maxhs.b"
"BrazilInstance2.xml.wcnf",17759,64474,0.00802,2.74081,1.75989,1,9,0.27544,0.00013,0.45975,3e-05,0.00056,0.00053,0.00013,0.54478,6e-05,0.00141,0.00135,0.37066,0.4537,0.08333,0.96154,0.87821,0.33782,0.78956,0.01126,0.81797,0.97318,1e-04,0,2e-05,0.00026,0.00025,0.86232,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07,"maxhs.b"
"BrazilInstance4.xml.wcnf",35250,131396,0.00722,2.5785,1.60853,1,9,0.26827,7e-05,0.51601,2e-05,0.00027,0.00026,6e-05,0.67764,3e-05,0.00071,0.00068,0.36893,0.46968,0.08333,0.96154,0.87821,0.32929,0.81854,0.01136,0.82285,0.97641,5e-05,0,1e-05,0.00013,0.00012,0.86634,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14,"maxhs.b"
"BrazilInstance5.xml.wcnf",37008,133094,0.00967,3.82284,3.47593,1,21,0.27806,6e-05,0.50542,2e-05,0.00027,0.00026,6e-05,0.60535,3e-05,0.00068,0.00065,0.38216,0.43946,0.08333,0.96154,0.87821,0.34958,0.76484,0.01198,0.80104,0.96903,5e-05,0,1e-05,0.00014,0.00013,0.8493,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14,"maxhs.b"
"BrazilInstance6.xml.wcnf",40277,146448,0.00785,2.68,1.718,1,9,0.27503,6e-05,0.53151,1e-05,0.00025,0.00023,6e-05,0.70738,2e-05,0.00062,6e-04,0.37602,0.45504,0.08333,0.96154,0.87821,0.33996,0.78817,0.01097,0.81654,0.97215,4e-05,0,1e-05,0.00012,0.00011,0.86039,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.15,"maxhs.b"
"BrazilInstance7.xml.wcnf",57632,213899,0.00744,2.90446,2.16966,1,9,0.26944,4e-05,0.52981,1e-05,0.00017,0.00016,4e-05,0.70184,2e-05,0.00043,0.00042,0.37136,0.47011,0.08333,0.96154,0.87821,0.3343,0.81195,0.01039,0.81883,0.97395,3e-05,0,0,9e-05,8e-05,0.86152,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.23,"maxhs.b"
"FinlandArtificialSchool.xml.wcnf",54059,447780,0.00142,6.30709,5.94666,1,19,0.12073,5e-05,3.85993,0,0.0016,0.0016,5e-05,0.41949,2e-05,0.00037,0.00035,0.39481,0.41786,0.00386,0.99605,0.99219,0.18694,1.37137,0.00252,0.33673,0.91908,5e-05,0,0,0.0016,0.00159,0.88638,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.54,"maxhs.b"
"FinlandCollege.xml.wcnf",209570,1276472,0.00211,270.28571,278.62396,1,900,0.16418,1e-05,0.86675,0,4e-05,4e-05,1e-05,0.31296,0,9e-05,9e-05,0.31533,0.64527,0.02041,0.8,0.77959,0.21661,1.23669,0.00345,0.86815,0.98508,1e-05,0,0,4e-05,4e-05,0.90852,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.36,"maxhs.b"
"FinlandHighSchool.xml.wcnf",71792,405971,0.00272,140.90045,186.33946,1,625,0.17684,3e-05,0.77081,0,0.00027,0.00026,3e-05,0.39276,1e-05,0.00029,0.00028,0.32245,0.61702,0.05,0.97222,0.92222,0.2321,1.16896,0.00204,0.86438,0.9779,3e-05,0,0,0.00025,0.00024,0.90527,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.43,"maxhs.b"
"FinlandSecondarySchool.xml.wcnf",95773,558450,0.00249,155.59712,190.30673,1,625,0.1715,2e-05,0.71369,0,9e-05,8e-05,2e-05,0.44,1e-05,3e-04,0.00029,0.32833,0.60602,0,0.93333,0.93333,0.21525,1.23262,0.00315,0.89403,0.98745,2e-05,0,0,8e-05,8e-05,0.92602,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,"maxhs.b"
"GreeceThirdHighSchoolPatras2010.xml.wcnf",102276,668625,0.0056,5.8308,11.26939,1,45,0.15296,2e-05,0.60998,0,0.00019,0.00019,2e-05,0.3161,1e-05,0.00016,0.00015,0.23439,0.87332,0.05263,0.97222,0.91959,0.17401,1.41616,0.0064,0.93658,0.97908,2e-05,0,0,0.00018,0.00018,0.95896,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,"LMHS.2016"
"ItalyInstance1.xml.wcnf",20851,78702,0.02146,60.34103,47.39784,1,100,0.26494,0.00013,0.87762,3e-05,0.00074,0.00071,0.00013,0.51567,5e-05,0.00067,0.00062,0.40261,0.51897,0.05556,0.95238,0.89683,0.3689,0.67151,0.02771,0.66914,0.81814,9e-05,0,1e-05,0.00055,0.00053,0.82488,1800,1800,1759.73,1800,1800,345.68,1800,1800,507.85,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.09,"newJointClass"
"ItalyInstance4.xml.wcnf",241839,1309485,0.003,32.16845,44.42476,1,100,0.18468,1e-05,0,0,4e-05,4e-05,1e-05,0,0,0.00019,0.00019,0.34828,0.55725,0.03226,0.97917,0.94691,0.23584,0,0.00609,0.8948,0.98273,1e-05,0,0,4e-05,4e-05,0.92289,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.38,"maxhs.b"
"Rounded_BTWBNSL_AbaloneTWBound_4.wcnf",7634,34029,0.01713,161366432,84693160,51510516,459723968,0.22434,0.00035,4.14425,3e-05,0.02333,0.0233,0.00035,1.04669,0.00013,0.01402,0.01389,0.40579,0.32532,0,1,1,0.40904,0.56522,0.0174,0.74175,0.82233,2e-04,0,0,0.0119,0.0119,0.76926,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,"LMHS.2016"
"Rounded_BTWBNSL_Abalone_TWBound_2.wcnf",3574,14725,0.02085,181130128,94336200,52622100,459723968,0.24272,0.00075,2.56504,7e-05,0.01915,0.01908,0.00075,0.63063,0.00028,0.01035,0.01007,0.41607,0.37755,0,1,1,0.41194,0.58076,0.02146,0.69793,0.82275,0.00044,0,0,0.01012,0.01012,0.76149,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.01,"LMHS.2016"
"Rounded_BTWBNSL_Abalone_TWBound_3.wcnf",7067,31230,0.01768,161875312,86282792,51510516,459723968,0.22629,0.00038,3.94152,3e-05,0.02286,0.02283,0.00038,0.97557,0.00014,0.01245,0.01231,0.40628,0.32585,0,1,1,0.40888,0.56719,0.01796,0.73874,0.82229,0.00022,0,0,0.01169,0.01169,0.76872,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.03,"LMHS.2016"
"Rounded_BTWBNSL_Flag.BIC_TWBound_2.wcnf",18068,80371,0.00872,10433917,2754959.25,3057667,13706325,0.22481,0.00016,2.42561,1e-05,0.00585,0.00584,0.00016,0.47216,6e-05,0.00321,0.00315,0.42957,0.50326,0,1,1,0.44559,0.52395,0.01097,0.51545,0.75691,8e-05,0,0,0.00327,0.00327,0.6771,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,"maxhs.b"
"Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf",19763,85399,0.00868,10488088,2702248.75,3057667,13706325,0.23142,0.00015,2.55103,1e-05,0.00637,0.00636,0.00015,0.4873,5e-05,0.00334,0.00329,0.44692,0.52286,0,1,1,0.44797,0.52478,0.01075,0.52932,0.76411,8e-05,0,0,0.00351,0.00351,0.68145,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,"maxhs.b"
"Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf",20140,85950,0.00862,10488088,2702248.75,3057667,13706325,0.23432,0.00014,2.56404,1e-05,0.00633,0.00632,0.00014,0.48645,5e-05,0.00328,0.00323,0.45103,0.5365,0,1,1,0.44948,0.52443,0.01068,0.52997,0.76562,8e-05,0,0,0.00349,0.00349,0.68113,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,"maxhs.b"
"Rounded_BTWBNSL_Heart.BIC_TWBound_2.wcnf",10887,46141,0.00934,11978775,2119162.75,5286580,14962550,0.23595,0.00026,2.08308,2e-05,0.00655,0.00652,0.00026,0.44795,9e-05,0.00377,0.00367,0.43529,0.49516,0,1,1,0.4463,0.53333,0.01123,0.51739,0.77844,0.00014,0,0,0.00375,0.00375,0.69285,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,"maxhs.b"
"Rounded_BTWBNSL_Heart.BIC_TWBound_3.wcnf",11576,47413,0.00917,11964614,2123434,5286580,14962550,0.24415,0.00025,2.12343,2e-05,0.0065,0.00648,0.00025,0.44853,9e-05,0.00363,0.00354,0.45505,0.52067,0,1,1,0.45045,0.53263,0.01099,0.52197,0.78308,0.00014,0,0,0.00371,0.00371,0.69272,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,"maxhs.b"
"Rounded_BTWBNSL_Heart.BIC_TWBound_4.wcnf",11875,47850,0.00909,11964614,2123434,5286580,14962550,0.24817,0.00024,2.13714,2e-05,0.00644,0.00642,0.00024,0.44761,8e-05,0.00354,0.00345,0.46167,0.52053,0,1,1,0.45259,0.53239,0.01089,0.52297,0.78506,0.00013,0,0,0.00368,0.00368,0.69216,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,"maxhs.b"
"Rounded_BTWBNSL_Hepatitis.BIC_TWBound2.wcnf",7824,32442,0.00915,7131797.5,1430090,3870860,8961181,0.24117,0.00037,1.96443,3e-05,0.00882,0.00878,0.00037,0.4455,0.00013,0.0055,0.00537,0.43452,0.51459,0,1,1,0.4466,0.53884,0.01205,0.51276,0.78916,2e-04,0,0,0.00499,0.00499,0.70014,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,"QMaxSAT16UC"
"Rounded_BTWBNSL_Hepatitis.BIC_TWBound3.wcnf",8409,33622,0.00898,7140901.5,1421617.125,3870860,8961181,0.2501,0.00034,2.01358,3e-05,0.0088,0.00877,0.00034,0.44673,0.00012,0.00523,0.00511,0.45706,0.51771,0,1,1,0.45118,0.53801,0.01166,0.51939,0.79418,0.00019,0,0,0.00497,0.00497,0.7002,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,"QMaxSAT16UC"
"Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf",8629,33942,0.0089,7140901.5,1421617.125,3870860,8961181,0.25423,0.00033,2.02682,3e-05,0.00872,0.00869,0.00033,0.446,0.00012,0.0051,0.00498,0.46356,0.52238,0,1,1,0.45341,0.53766,0.01155,0.52039,0.79612,0.00018,0,0,0.00492,0.00492,0.69949,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,"QMaxSAT14"
"Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf",14732,64172,0.00717,18228852,3114461.5,857451,21076938,0.22957,2e-04,2.22601,2e-05,0.0057,0.00569,2e-04,0.43404,7e-05,0.00319,0.00312,0.43569,0.5196,0,1,1,0.45228,0.52054,0.01074,0.4741,0.75042,1e-04,0,0,0.00327,0.00327,0.66258,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08,"maxhs.b"
"Rounded_BTWBNSL_Horse.BIC_TWBound_3.wcnf",16166,68184,0.00719,18182844,3039731.75,857451,21076938,0.23709,0.00018,2.34871,1e-05,0.00645,0.00644,0.00018,0.4496,6e-05,0.00359,0.00353,0.45484,0.54103,0,1,1,0.45497,0.52113,0.0105,0.48997,0.7583,9e-05,0,0,0.00362,0.00362,0.66736,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08,"maxhs.b"
"Rounded_BTWBNSL_Horse.BIC_TWBound_4.wcnf",16530,68716,0.00713,18182844,3039731.75,857451,21076938,0.24056,0.00018,2.36285,1e-05,0.0064,0.00639,0.00018,0.44885,6e-05,0.00351,0.00345,0.45979,0.55111,0,1,1,0.45674,0.5211,0.01042,0.49106,0.76017,9e-05,0,0,0.00359,0.00359,0.66708,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08,"maxhs.b"
"Rounded_BTWBNSL_Housing_TWBound_2.wcnf",7679,34285,0.02053,27119122,4829183.5,7812120,35407204,0.22398,0.00036,3.09533,6e-05,0.01546,0.0154,0.00036,0.76744,0.00013,0.00951,0.00938,0.4217,0.24018,0.28571,1,0.71429,0.42055,0.55978,0.021,0.61493,0.81683,0.00019,0,6e-05,0.00811,0.00805,0.68905,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,"maxhs.b"
"Rounded_BTWBNSL_Housing_TWBound_3.wcnf",17045,78503,0.01732,25291358,5026858,7282728,35407204,0.21713,0.00017,4.93882,1e-05,0.0176,0.01759,0.00017,1.37696,6e-05,0.00921,0.00915,0.41089,0.24372,0.28571,1,0.71429,0.42014,0.55936,0.01753,0.65507,0.81952,8e-05,0,1e-05,0.00897,0.00896,0.68869,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.09,"maxhs.b"
"Rounded_BTWBNSL_Housing_TWBound_4.wcnf",24632,113176,0.01528,24030292,5490104.5,6164468,35407204,0.21764,0.00011,6.41723,1e-05,0.01891,0.0189,0.00011,1.51686,4e-05,0.01096,0.01092,0.40272,0.31698,0,1,1,0.4101,0.55662,0.01541,0.74718,0.81941,6e-05,0,0,0.00957,0.00957,0.76809,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,"LMHS.2016"
